TEMP	O3	C2H3NO5	CFCs	CH4	Pb	NOx	SO2	PRES	latitude	CO	warning	PAHs	NH3	PM2.5	PM10	longitude	H2CO
7.95097	7.99056	0.24445	44.75790	7.33053	46.82763	4.95710	5.58829	1191.16108	28.71271	9.39478	1.00000	9.85362	6.98889	10.99527	7.45218	77.656	44.23153
2.89260	5.24854	0.22945	56.20732	10.06363	66.94392	6.72935	6.38676	1178.65743	55.63711	8.89529	1.00000	9.94634	8.59003	10.68402	7.15700	37.38115	55.80710
6.90095	8.32997	0.85633	47.88859	9.19824	71.49503	7.24343	7.14396	1085.39006	50.18545	6.54256	0.00000	8.98880	6.98494	9.84232	9.16568	27.06365	62.87166
-4.13876	6.73815	0.25227	39.61992	9.75183	60.14297	7.66517	7.31853	1067.97396	42.24113	10.48172	1.00000	9.15660	4.71301	10.14572	7.74868	-88.3162	39.37352
-4.39454	7.01913	0.35549	59.01501	7.85574	56.28303	8.97083	7.25451	1117.39407	38.54491	5.35515	1.00000	8.65833	7.79491	7.16594	8.00851	-121.74052	48.70767
23.61461	9.09542	0.15776	24.70832	5.99403	67.85234	7.08536	6.73386	1151.11823	6.15038	6.98212	0.00000	6.75126	5.35940	8.50059	6.29952	6.83042	75.53986
26.63802	7.80196	0.34617	87.75651	8.50606	55.66760	6.71969	5.81489	1060.46953	44.85278	6.43784	0.00000	9.80561	7.37500	8.53941	8.46140	65.50917	57.20576
11.96392	8.43316	0.47541	46.95636	8.06576	60.65057	8.00732	6.99221	1059.00003	54.90083	6.98631	0.00000	9.21371	8.30009	8.85205	8.51957	38.07083	32.49953
4.75540	6.14582	2.12425	60.37824	7.78286	54.74962	7.13911	8.70483	1177.42672	48.73218	9.71179	0.00000	5.47624	10.78107	7.17547	10.20918	11.18709	39.80853
6.32045	6.76229	0.28613	44.40247	7.56537	33.18946	9.36318	7.95550	1096.71537	34.14251	8.34599	1.00000	6.70987	2.25480	5.36220	7.57831	-118.25508	54.44343
12.58039	8.56450	0.09009	48.88870	5.48172	65.65738	7.33017	8.96025	1192.84977	39.08367	10.13257	1.00000	5.13812	8.38516	7.38412	5.63966	-84.50855	54.34455
24.19407	7.26609	0.31407	52.05180	8.93093	84.24091	7.34832	7.08069	1137.59955	-4.24444	6.10105	1.00000	9.63939	7.35920	8.34689	7.90555	-42.29444	62.93557
24.78134	7.15482	4.47882	32.79963	9.08684	64.89345	6.34555	7.75132	1103.77277	50.56149	6.33862	1.00000	8.57395	6.00268	7.31639	10.99897	4.69889	53.86389
2.07951	7.81887	1.46031	63.37940	7.28081	63.81837	7.37857	8.99825	1095.15061	-3.20333	8.32637	1.00000	8.44459	5.87154	8.92382	9.82309	-52.20639	44.11486
31.18329	6.99626	0.21914	28.94533	10.81016	79.19010	6.47430	7.04463	1173.56838	50.56149	9.94530	0.00000	9.84537	7.99729	9.17660	6.84631	4.69889	47.58791
21.67038	5.62944	0.31501	78.35966	5.57457	43.67618	7.86819	8.22230	1183.91822	45.4473	5.65832	1.00000	7.86800	6.93333	6.86237	8.00835	-73.75335	65.08058
25.23375	5.41207	0.22772	57.20914	8.69316	40.35072	6.62424	6.63209	1120.25529	54.03876	10.90563	1.00000	7.89850	6.24305	9.63142	7.40598	43.91385	
7.18599	8.41068	0.08407	45.09378	7.46947	68.15237	7.06866	6.53061	1149.98451	-3.20333	11.19932	0.00000	5.85396	7.16351	10.30024	5.22355	-52.20639	39.25453
29.08037	6.34361	0.08880	54.59500	6.33861	36.42070	6.44436	7.56354	1079.51749	49.03685	9.18981	1.00000	6.67254	9.04417	11.55111	5.21380	8.70745	67.52787
2.52887	8.48120	0.24907	71.54531	7.82280	45.32098	6.31614	6.49147	1076.36510	51.35084	10.24946	0.00000	9.15231	10.19005	8.22578	6.91328	-1.99421	44.87498
5.30500	5.25042	0.25068	70.35996	9.49085	35.50933	5.03121	6.10340	1178.44451	-22.53722	8.28941	1.00000	9.04747	7.09260	9.16645	7.51660	-42.98194	54.16828
16.88908	7.58698	0.10207	47.98341	5.76879	44.92691	6.15250	6.98371	1120.21605	6.8485	7.33703	1.00000	6.12210	7.76154	7.30523	4.69689	3.64633	48.52288
14.89725	10.05994	1.31906	67.61044	9.08735	43.60216	5.37575	8.34853	1088.12268	41.72063	9.50681	0.00000	6.98262	8.77908	6.22412	9.69122	12.6723	45.90562
7.73650	7.08962	0.14218	21.02820	6.91854	46.41290	5.70830	7.03827	1107.25991	37.65181	8.61173	0.00000	6.14442	5.76651	6.92189	3.64843	120.33063	53.39520
18.94529	7.84835	0.15761	51.14669	5.86632	37.11424	6.50527	6.61485	1138.07842	-22.57306	9.16757	1.00000	5.17332	7.78990	6.77445	4.52203	-47.1725	26.85480
-1.01097	7.11892	0.43976	60.71676	8.81807	56.54948	5.88756	5.79135	1195.83028	36.06523	8.30145	1.00000	7.16379	6.34967	7.04019		-119.01677	62.28008
-14.29290	6.51235	0.14814	39.97195	4.38738	56.90714	6.98651	7.16307	1166.45522	44.92934	7.60721	0.00000	5.77170	4.58513	7.70861	6.09202	37.99117	35.71208
19.72786	7.71988	0.15378	59.96859	5.19695	42.45356	6.96471	8.88629	1181.59687	20.21322	7.53128	0.00000	9.07560	5.66878	7.75590	3.55707	-100.88023	45.28508
15.93514	5.29552	33.02364	56.88409	7.16627	40.73650	6.58016	7.58339	1066.66096	47.48444	6.47002	1.00000	7.58718	6.73456	7.54258	13.01647	36.25361	59.73448
34.77748	6.45051	0.15594	55.36755	6.07397	68.03758	6.07845	8.39259	1078.15078	-2.90055	8.45302	0.00000	4.23927	5.08858	6.86502	2.87002	-79.00453	31.73312
20.85226	7.19390	0.26531	62.77114	8.11917	55.55978	7.99230	7.26856	1078.64751	54.03876	8.33766	1.00000	7.59110	3.65305	6.80228	7.68933	43.91385	40.85591
-0.38266	7.17827	0.08022	40.05294	7.21498	54.78536	6.68634		1178.44406	20.22816	7.00021	1.00000	6.28086	9.29256	10.87922	5.33701	-103.5687	60.55155
17.07189	6.44838	0.21998	59.75280	5.47943	77.98288	6.87919	8.28208	1193.82570	47.30997	7.66050	1.00000	5.76977	7.78828	6.41927	5.99567	8.52462	71.67860
7.84533	6.54387	0.14064	47.37745	2.95755	42.41616	8.27466	6.63774	1066.09898	42.06166	8.03839	1.00000	4.92270	7.34180	8.55492	4.59016	-1.60452	48.91353
5.57627	7.39810	0.13516	34.24782	6.79302	46.83177	7.70583	6.98714	1125.82707	41.09246	8.10511	0.00000	3.48426	5.71546	7.98310	2.18843	45.36561	53.03151
30.92283	8.47682	2.63127	47.13869	8.42581	52.61142	6.98586	5.09038	1143.47088	42.16808	7.21532	1.00000	8.17844	5.72276	7.64729	10.42865	-88.42814	71.26370
26.02981	6.49940	0.99646	71.56547	11.52849	70.26581	6.60577	8.47710	1054.88254	14.46693	9.00146	1.00000	9.39770	5.52738	9.22881	9.38877	75.92694	51.25891
6.74051	6.91709	0.10166	37.34322	7.82406	43.30645	7.28940	6.94874	1127.07819	5.30383	8.41007	1.00000	6.21575	9.01508	9.91655	4.65591	-1.98956	54.92824
23.28542	8.09864	0.88785	70.55342	8.41517	54.18462	7.13714	8.17049	1099.50013	56.11281	4.83747	1.00000	8.89638	7.55418	7.24705	9.31790	69.49015	26.29929
21.21811	6.98363	0.20385	69.02896	6.79148	62.69598	6.76046	7.46668	1136.09810	14.37395	9.04048	0.00000	4.93528	6.67028	9.69558	7.24287	100.48528	35.16824
3.21323	5.80435	0.13447	52.64093	6.93178	62.82113	7.30035	9.14555	1133.21014	48.43174	4.49898	1.00000	5.64912	8.34776	8.24370	5.55529	17.8031	45.02151
16.49563	6.95258	0.97082	41.45031	6.65663	84.95793	8.26987	7.60541	1141.85712	15.45144	9.22971	0.00000	7.43999	9.10262	7.91084	9.27837	78.14797	43.15036
11.37231	6.33276	0.14137	30.78400	6.67378	83.91929	7.35047	7.61473	1161.23182	7.65649	10.04246	0.00000	5.27473	9.18896	10.56742	6.01468	4.92235	39.29022
12.96797	7.54700	0.04672	33.86283	11.35964	59.73672	9.03012	6.53084	1156.03254	33.92946	10.43860	1.00000	8.53912	6.62941	8.89535	4.05314	-116.97725	59.30796
10.32115	8.46197	0.12770	37.99823	5.37509	59.35988	8.38377	5.93331	1087.57064	5.84752	11.23942	0.00000	4.40961	6.26042	7.94272	4.44306	-5.682	62.35179
14.76900	6.93569	0.09493	52.98120	6.00582	47.63952	8.50151	6.95597	1167.02865	38.37255	9.18756	0.00000	2.87111	4.37780	4.65475	1.68948	34.02537	51.56602
11.51685	6.65474	0.65137	34.95872	7.68057	62.80634	7.82488	6.74883	1103.24284	33.3213	6.31284	1.00000	6.93323	5.34760	5.10254	8.90210	130.94098	62.31826
25.97227	7.32451	0.56075	78.04936	8.75102	62.94774	6.85306	7.77663	1190.01479	23.5654	11.35871	1.00000	8.73998	5.49169	10.83620	8.67738	119.58627	37.73576
26.35844	5.65805	1.81679	40.49824	8.98913	89.84972	7.33461	8.89274	1068.64948	40.63316	6.77510	0.00000	8.25281	8.16914	8.50134	10.04426	-74.13653	55.23094
20.71280	6.12042	0.13065	72.42117	3.89479	63.34366	7.59951	7.35298	1142.87445	51.03427	9.94528	1.00000	5.17042	7.92197	8.81713	4.95667	5.37429	55.42104
18.20232	6.92834	0.43287	54.61405	8.81237	47.23294	5.49359	6.47407	1157.83482	36.20389	8.38983	1.00000	6.90375	4.87741	6.30739	8.37713	127.08472	41.00155
15.90282	7.25993	0.36280	56.34281	8.25189	52.80607	5.58252	5.17293	1171.78256	43.35071	8.09697	0.00000	8.93566	7.48137	9.41476	8.05325	46.10925	61.77719
18.95027	8.88465	2.23585	91.87079	11.95163	53.55775	6.79525	5.44297	1177.16723	52.47774	8.25985	0.00000	6.64497	7.22545	6.56400	10.24935	10.5511	51.22191
5.06496	7.86320	0.10754	13.52158	6.47391	43.89788	6.95422	7.22121	1197.34368	-34.64167	5.84368	1.00000	6.60260	8.36361	8.24068	6.28774	-60.47389	
30.86178	6.59042	1.27150	74.05998	8.18276	62.77414	7.69656	6.93992	1168.29606	35.25064	6.87668	0.00000	7.01036	7.20326	8.67333	9.63651	-91.73625	47.13876
19.68425	7.07541	0.18559	33.59119	5.55417	57.51831	7.01044	6.42288	1102.06618	-4.26613	9.77733	0.00000	2.91493	5.86029	7.98046	4.59235	15.28318	58.07051
10.16900	8.86962	0.15667		13.03225	54.61383	6.41092	5.99672	1126.27024	-8.43333	10.54740	1.00000	10.05343	5.47833	10.39419	6.81562	114.33333	59.63463
20.35508	6.67770	0.47452	51.87058	8.65583	77.59784	9.64847	7.39996	1143.10017	68.79833	9.90279	0.00000	7.18789	9.60831	7.28793	8.49947	16.54165	41.73569
26.06656	7.03493	0.22062	53.61429	5.59902	62.23133	8.71128	6.63151	1138.91195	15.46063	8.97735	1.00000	5.13065	8.99307	8.79571	7.17021	99.89166	65.19745
5.48549	8.15733	0.11051	54.81335	6.51989	58.82048	8.12494	8.27311	1110.71553	23.9028	7.69342	0.00000	5.20465	5.98459	10.38269	6.53362	89.11943	31.46137
20.56328	7.90115	0.29647	61.65963	6.12474	48.24066	4.59961	8.88211	1060.06194	58.7002	8.03649	0.00000	7.83893	6.94902	9.84431	8.11145	59.4839	62.73336
20.96866	7.22767	0.07816	50.14172	5.27321	71.70734	7.46354	7.34683	1151.11487	42	10.25500	1.00000	3.76227	7.05774	5.69968	4.61074	21.32778	67.78781
17.78778	6.56916	0.13668	47.87564	5.66167	33.57393	7.93490	7.58465	1140.77937	35.21222	12.60181	0.00000	3.27954	6.49256	9.49966	5.88270	2.31889	58.86151
-1.73734	7.58628	3.31832	42.10529	8.19744	67.94416	7.16315	7.65722	1166.89005	47.98372	11.52887	1.00000	10.09221	3.51390	12.27298	10.68702	10.18527	60.86003
15.28728	5.95597	0.15063	54.38779	5.38052	56.19687	5.17111	5.52582	1198.23204	31.39547	5.64241	0.00000	9.84033	5.60593	6.22514	2.06381	34.75699	61.20074
20.20693	7.56455	0.44834	37.83704	6.02028	57.41482	6.21042	9.25215	1087.01764	13.51825	8.68275	1.00000	6.70390	4.15149	6.56359	8.38749	99.95469	69.71808
12.81262	7.02771	0.30807		6.78707	54.93721	7.90041	6.49604	1136.22594	48.98994	8.66851	0.00000	8.84993	8.97754	9.16034	7.65604	2.1699	46.11651
32.41243	6.71872	0.26553	62.82868	7.27686	48.97887	6.24061	7.19981	1156.49401	33.03699	8.25392	0.00000	4.36042	5.94965	9.88283	7.34622	-117.29198	50.87814
18.99033	7.19769	0.08404	45.60008	5.22449	52.50817	7.54380	5.49712	1079.78288	33.52253		0.00000	4.49539	5.35677	7.08108	3.36632	-117.70755	54.77283
17.93331	6.39812	0.28815	45.10367	8.31259	31.16110	6.44486	5.75749	1188.30782	46.32313	9.40671	0.00000	9.09795	10.38874	9.24032	7.84839	-0.45877	61.42499
8.07049	8.85017	0.35814	66.64338	7.06485	55.16121	8.40021	8.75820	1110.29048	48.46458	10.50757	1.00000	5.90942	9.50581	8.76617	8.15122	9.22796	49.47030
15.95838	7.43126	0.33941	67.75204	9.00956		7.90079	6.61754	1085.22782	40.11583	9.15713	1.00000	9.17865	4.69301	9.46728	8.11782	67.84222	43.90455
12.13212	9.44410	0.08087	65.77963	9.94929	55.65526	7.68476	7.43814	1080.74972	50.06	9.47599	1.00000	5.00294	9.46984	9.45124	5.97361	43.2379	46.80429
18.45299	6.83088	0.19257	38.75490	6.04356	61.20347	8.36263	6.95214	1065.19243	35.05266	12.60030	1.00000	5.06756	8.50639	6.78856	6.74355	-78.87836	64.82125
7.36743	4.77578	0.17622	53.11218	2.29117	41.01767	7.35572	9.30193	1108.18161	54.52156	8.52017	1.00000	4.40644	7.13590	7.17819	4.60646	9.5586	48.73462
16.92554	7.62204	2.93705	41.72680	9.04756	67.23901	8.48170	7.05491	1192.75678	52.31333	9.97835	0.00000	5.30689	9.63263	7.73515	10.55999	6.92917	55.15405
27.08260	7.69635	1.23801	54.33029	6.91294	57.08555	6.21654	8.93240	1076.54369	46.75451	8.38912	1.00000	6.68485	5.02141	6.57652	9.63034	33.34864	68.20064
19.46286	7.15301	1.11450	44.62408	8.10101	56.16835	6.09689	6.84943	1124.22881	-6.48167	5.19619	1.00000	8.54595	7.28313	6.94218	9.51190	106.85417	57.92231
20.29357	5.48159	4.04245	43.75087	7.89692	59.95414	7.65908	8.51027	1054.54828	14.37395	9.67315	1.00000	6.83620	3.95029	7.71408	10.88667	100.48528	59.06610
15.37619	6.26978	0.08576	55.16684	5.11951	73.24577	9.74604	7.43221	1063.23155	53.51684	9.64922	1.00000	5.60714	7.81375	9.25800	4.31683	-113.3187	59.94631
12.21070	5.09156	0.16217	62.89366	6.94078	53.28504	6.44910	6.97988	1090.82373	-10.33333	8.68491	1.00000	6.34708	9.48232	10.90396	6.94093	39.28333	44.66416
22.65256	7.31739	0.15926	42.72689	7.20455	44.19708	7.65879	6.29867	1186.24065	53.0233	6.28059	1.00000	5.89625	8.83357	7.89457	5.81329	-1.48119	29.64625
18.89406	7.88425	1.45638	28.24922	9.15442	55.37034	8.14381	7.40639	1076.59599	25.87972	7.84070	1.00000	8.12222	5.48102	7.40266	9.75274	-97.50417	71.61658
22.54919	5.92262	0.07315	48.50679	5.07957	40.95922	6.42178	7.28879	1068.13967	18.65297	10.24105	1.00000	4.84769	7.28621	8.21235	3.91096	-72.09391	41.87540
5.39978	6.74809	0.30599	41.93913	9.80711	29.79464	5.62437	7.40481	1130.10695	4.02219	8.82413	1.00000	8.41637	4.05514	7.74627	8.09698	101.02083	56.90923
13.90058	9.61946	0.35846	66.58837	8.14817	73.85174	6.88577	7.45673	1146.67383	-32.45242	6.20252	1.00000	9.56573	9.60577	9.25668	8.19869	-71.23106	50.34825
8.42704	7.72070	0.13853	43.44425	7.45028	47.18286	6.70897	6.24486	1181.86376	50.80019	6.04829	1.00000	7.06812	8.05468	9.55835	4.24165	7.20769	50.80002
24.44011	7.02866	0.06820	7.88485	6.62661	35.57202	6.83081	6.22428	1177.56852	50.9803	8.47651	0.00000	7.57096	6.97682	8.34996	3.89729	11.32903	41.14168
12.48647	5.27658	0.51542	73.80728	7.28961	55.87595	6.91378	7.11283	1187.27809	36.06386	8.15133	1.00000	8.29369	6.13146	8.31543	8.55201	4.62744	65.41784
9.97516	7.40666	0.15056	49.10297	6.58266	41.15871	5.59173	8.28327	1133.91985	49.28669	10.09113	0.00000	7.18576	6.52361	9.31054	6.16167	1.00288	36.94614
32.79978	8.01534	0.14767	56.08761	5.63103	47.43030	6.28004	7.55927	1171.15984	49.03685	7.15820	0.00000	8.05404	5.57406	7.12448	4.34248	8.70745	58.79667
	7.73677	0.09385	43.93516	6.32932	34.74566	5.93957	6.02814	1064.99650	55.64776	8.22635	0.00000	3.86081	5.17584	8.07326	3.54610	38.02486	41.45406
5.84649	6.01031	0.57061	48.83288	8.78480	37.48125	6.82646	7.63980	1115.50028	12.18441	5.96471		9.04781	6.86873	7.63415	8.83162	18.69303	54.54180
21.76657	6.95324	0.50654	53.84994	7.09734	42.15432	7.09762	6.06389	1126.00328	41.77583	8.15595	0.00000	8.59784	10.53033	8.81762	8.51280	140.73667	48.94579
1.84641	6.59164	0.17446	61.34142	6.87088	57.56973	8.31245	8.42512	1179.56063	51.78967	8.20299	0.00000	6.87268	6.88907	9.87748	4.81620	1.15597	49.51565
14.87262	6.17432	0.14211	43.01894	5.49888	80.05196	6.39734	7.38952	1104.28213	53.0233	10.04897	1.00000	5.14474	7.82369	8.32893	3.58344	-1.48119	66.73113
16.69958	6.23041	2.70949	67.41135	8.62606	47.98622	7.13304	8.44811	1176.42526	52.66277	8.37841	1.00000	9.14182	3.66339	8.52401	10.49810	-2.01111	58.66549
8.19942	7.26659	0.64496	68.43031	8.67056	53.89438	7.34577	7.71832	1142.39377	-8.05389	7.73363	0.00000	8.44236	6.88721	8.96405	8.95608	-34.88111	37.84829
4.22460	5.78991	0.06677	68.41709	3.98650	48.89709	7.71370	7.84641	1090.35237	41.57721	11.52912	1.00000	4.76661	7.85721	5.82576	5.79075	-93.71133	52.18730
18.71708	7.88466	0.06512	39.35162	3.08802	27.48997	6.31295	9.03983	1161.40143	40.82232	7.90826	1.00000	5.54643	7.64613	7.29174	5.27982	-74.15987	61.63126
12.89051	7.28294	0.11938	38.87423	5.95432	31.81073	8.00362	7.40517	1109.04018	40.67705	6.33393	1.00000	5.95662	8.34139	9.33649	5.13029	-73.89125	53.86414
15.07826	9.07096	0.29885	36.66734	4.57881	52.00512	5.59522	7.17155	1060.40562	30.81383	11.07900	0.00000	5.86217	6.37726	9.21435	7.73247	75.16878	21.93015
-18.94041	7.67966	1.55013	55.67846	9.10152	77.75511	7.18400	5.92442	1105.09501	46.08333	9.08299	0.00000	7.54281	10.58135	5.93734	9.86657	122.08333	57.41940
13.60973	9.23245	0.07869	59.28614	5.02730	65.51894	6.14578	7.54524	1082.19138	55.63711	10.31900	0.00000	3.39907	5.95925	8.89952	6.64637	37.38115	65.66135
18.30781	5.08317	4.09407	36.20875	11.11999	62.88961	6.79514	5.81155	1140.94908	42.97086	8.79822	0.00000	6.66502	6.90369	5.56510	10.88145	-82.42491	48.37086
17.15500	9.55261	0.10961	58.57261	6.27730	76.23996	8.28163	6.40357	1074.26351	37.35813	5.54401	1.00000	5.30536	7.16030	7.23659	3.87239	-6.03731	52.27391
3.83174	7.96338	0.26701	43.36689	8.26380	68.12767	8.01808	7.36691	1159.05388	35.61452	7.47776	1.00000	8.29341	5.41567	6.86460	7.73722	-88.81395	60.46151
13.82179	6.65829	0.15697	59.63594	3.36069	48.84221	6.47523	5.79359	1180.47625	32.87533	9.65107	1.00000	4.67594	7.70188	7.89673	4.83404	71.57118	38.36514
17.58782	7.78366	0.28187	69.42345	9.53913	81.24696	9.55676	6.71783	1119.47306	-21.205	9.27225	1.00000	8.85749	5.89421	9.40453	7.60162	-41.88778	45.49980
8.26534	8.88737	0.09743	47.98599	5.53607		5.02457	7.99943	1160.07976	36	7.97968	1.00000	5.24571	8.66078	8.65341	6.55941	139.55722	30.22535
7.13667	7.61652	0.66861	45.97715	6.62080	50.91620	7.19860	6.58114	1068.84886	45.51667	8.58898	0.00000	6.93461	10.39043	7.44880	8.88279	4.86667	21.54162
16.68673	6.49112	0.20980	47.16799	5.24797	62.51135	8.01464	7.51408	1198.08529	31.39547	6.65989	1.00000	5.58268	8.10207	8.99570	5.75301	34.75699	40.33930
16.35063	7.59826	5.36462	54.91081	8.26673	54.63704	7.13034	6.21694	1131.88040	61.78491	8.18620	0.00000	7.81180	5.02498	7.82341	11.16893	34.34691	38.01854
-0.71271	7.18603	0.11822	38.42298	5.74355	76.83078	6.75444	7.22933	1078.15935	38.96667	6.31749	0.00000	6.93337	5.20194	7.04887	4.00939	-0.18333	54.68449
12.70773	8.15743	0.28849	48.19413	6.26956	88.85019	7.53086	7.06078	1085.39253	8.79577	10.03742	0.00000	3.29272	6.01479	9.36723	6.88126	-75.69947	66.96359
18.46294	5.42549	2.59248	47.19332	7.37495	51.02753	9.71973	5.58635	1056.40438	42.97086	6.30253	1.00000	8.77837	7.16406	8.31301	10.41724	-82.42491	58.58079
33.36986	7.82228	0.08009	47.39978	6.31760	52.27335	7.29022	7.23474	1146.84434	17.06542	7.04416	1.00000	4.92919	7.16328	5.18637	4.08107	-96.72365	43.78100
-0.16282	6.22572	0.11440	40.45108	4.00265	43.89655	8.80373	5.88744	1192.11009	58.04254	7.44508	0.00000	6.37766	5.81952	8.11511	5.95037	65.27258	37.17981
14.97466	6.88476	0.17914	48.54897	6.92307	65.29077	7.01748	6.55112	1172.43907	34.14251	7.63311	1.00000	5.95029	8.30881	9.24047	5.44202	-118.25508	69.98638
14.89073	7.84978	0.37147	42.18891	9.51677	94.54006	7.01812	8.48925	1052.76769	22.98212	4.86798	1.00000	8.02379	9.95627	8.82444	8.32290	-80.58556	50.33205
8.31355	4.79346	0.15054	61.29300	6.39447	26.77562	8.93963	7.07654	1093.68953	-28.44917	6.35044	1.00000	6.45171	9.44698	10.83006	6.54227	-52.2	53.25975
25.67326	7.27969	0.16534	38.08653	5.61832	37.63377	7.45518	7.85960	1132.48906	45.4473	8.39272	0.00000	5.11884	6.10512	7.77611	3.49852	-73.75335	40.72099
5.60575	7.76618	0.26171	24.57880	8.36402	58.90167	6.20632	6.17054	1098.39954	51.47805	9.12114	1.00000	10.61701	7.07405	11.52153	7.65538	6.8625	57.32810
9.62931	6.61354	0.17015	50.07792	8.90744	53.59018	9.13227	6.47149	1055.27856	5.27247	9.19812	1.00000	9.55270	6.04906	9.82426	6.15944	-3.59625	50.67163
9.91717	8.19063	0.56573	56.08261	8.35024	69.25923	7.43788	8.15501	1142.69011	42.24113	9.71672	1.00000	9.04221	5.98468	10.13424	8.65713	-88.3162	32.94105
15.73472	7.02398	0.47532	52.52130	9.88234	67.68100	8.18953	4.45347	1182.72439	49.28669	7.35877	0.00000	9.16902	6.11197	9.96645	8.59548	1.00288	56.58972
4.02991	7.30683	0.19657	31.11711	6.16376	48.40313	8.41886	5.90306	1132.97678	10.63504	8.98351	1.00000	4.61243	7.75621	7.01965	4.72747	-85.43772	53.06714
8.18666	8.15742	0.21804	35.76588	6.02481	46.08009	7.27536	7.71354	1196.10179	-21.205	8.32036	0.00000	6.79772	5.78226	7.37902	7.36496	-41.88778	50.12578
26.28729	6.91406	0.12364	56.74151	5.04027	68.68684	6.72462	6.64742	1158.71049	-2.90055	8.83223	0.00000	4.82423	8.01094	7.52563	6.10640	-79.00453	59.17227
8.50114	7.26303	0.09276	36.81987	7.25787	58.78135	8.41453	8.07489	1100.22071	41.55838	9.45883	0.00000	4.45768	5.83885	8.47728	5.29276	-81.56929	37.49802
36.38751	6.91724	0.36395	59.12183	10.15195	83.81381	7.74721	7.22726	1192.01754	-28.44917	10.82329	1.00000	10.45982	4.35265	11.59642	8.11915	-52.2	51.77710
18.95299	6.20948	0.28673	58.10493	7.82252	62.89863	6.63665	7.28493	1182.77907	46.67535	7.03676	1.00000	7.85984	6.55378	7.10240	7.70155	5.55575	48.84447
14.83251	7.23335	0.15293	51.87269	4.21465	58.91502	7.48948	5.52214	1115.22109	18.42745	10.34865	1.00000	5.37538	7.85397	7.99039	5.05815	-67.15407	51.71875
21.10285	6.63634	0.65315	38.41264	8.26055	69.44098	6.27503	6.42145	1082.51857	37.71715	7.34740	0.00000	8.03332	8.36878	8.16660	8.95788	-122.40433	45.89279
9.27593	6.94478	0.08249	37.09780	6.94860	63.70594	8.69658	6.16288	1166.26673	34.08565	8.30773	1.00000	6.99122	8.19118	10.52107	4.90018	74.80555	19.20437
12.92544	6.22201	0.56307	27.66278	6.05135	59.24186	6.03918	6.72066	1103.43132	31.76212	9.53369	1.00000	7.20541	9.77740	9.59859	8.62881	-95.63079	72.36148
20.70140	6.93785	0.35448	37.68201	8.41024	43.73019	7.05186	7.74673	1146.12468	41.8542	9.00632	0.00000	8.02955	7.93060	7.42073	8.13168	-87.66561	51.94732
-2.61823	7.52854	0.06448	34.80730	6.15792	61.95272	6.20635	7.00883	1051.41762	-8.28333	6.54522	1.00000	5.09700	7.53415	7.38467	4.64606	-35.03333	49.00751
-2.14107	7.59339	0.56038	34.50475	9.71123	69.89586	5.28102	5.92773	1062.27439	42.28639	6.24686	0.00000	10.55312	6.35309	10.22425	8.72170	18.84	55.49944
8.49089	9.42621	0.10371	67.25191	4.77909	55.08924	6.56504	7.69332	1113.90726	37.73604	9.54634	1.00000	5.58288	7.18973	6.10522	5.65890	-120.93549	66.65448
8.38885	7.76002	0.17355	43.29111	8.56881	54.30414	6.23318	6.70789	1180.91341	53.16167	11.91499	0.00000	8.02011	4.36718	10.02652	7.24842	6.76111	38.06206
4.59825	7.41048	0.12751	64.59054	8.57830	59.38634	7.51067	5.18496	1160.55307	39.32288	9.90147	1.00000	8.85205	6.05464	9.52825	5.66692	-76.72803	68.42923
-8.04305	8.00193	0.18175	84.63443	8.68793	51.23372	7.18025	8.55144	1170.45421	-37.88333	10.17179	1.00000	8.57974	6.22262	9.86647	7.26037	145.06667	53.48521
13.83537	9.33554	0.92612	47.37328	7.69002	37.34922	6.11214	7.03462	1165.53249	31.64615	7.31480	1.00000	8.27808	5.78963	7.67217	9.32666	120.74221	40.58876
15.03910	6.54261	0.21540	44.72872	4.92276	61.07106	7.53970	6.55699	1089.57493	30.29184	4.99488	0.00000	7.73234	4.71753	7.68671	7.29399	71.67164	51.57680
3.90298	6.70821	1.19903	38.03581	5.06219	48.28826	5.49164	7.54637	1135.77441	10.58806	7.36703	1.00000	6.70020	5.28358	6.59160	9.61484	77.24779	62.63321
25.30462	6.03440	0.09276	35.21558	5.23064	39.16769	8.47764	7.68041	1054.21926	56.11281	8.01341	0.00000	3.11191	3.73927	5.55774	2.77228	69.49015	61.04068
6.14500	6.37246	0.49736	72.73313	6.88523	42.33619	7.92442	7.21914	1173.31610	38.70734	7.84335	0.00000	6.42609	5.11281	6.02087	8.64265	-77.02303	57.38385
15.35457	7.78096	0.12847	32.77142	5.22195	79.88151	6.78761	7.36543	1173.70836	51.82721	7.84528	1.00000	6.69774	8.39725	8.29323	6.05021	107.60627	57.17120
12.44056	7.98883	0.14710	42.07284	8.13179	77.30802	7.72756	6.96490	1180.61674	-38.16604	7.24738	1.00000	5.23383	8.76444	8.85043	5.69610	145.13643	78.01202
30.89982	5.04198	0.18896	60.80664	8.16779	51.83755	5.44149	6.03254	1083.04792	49.03685	6.82719	1.00000	9.06800	9.07235	8.67486	6.94253	8.70745	49.73430
17.53034	7.68251	0.18629	43.92795	6.11655	41.22513	7.98073	9.00031	1100.27086	6.95194	8.49421	0.00000	5.73531	5.64826	7.13560	4.40073	121.96361	83.02617
