PM2.5	H2CO	CH4	latitude	Pb	longitude	O3	NH3	CO	TEMP	PAHs	PM10	warning	C2H3NO5	NOx	CFCs	PRES	SO2
10.28209	60.54645	10.57499	-4.26613	48.03528	15.28318	11.80572	9.40750	11.48937	16.66915	8.65272	8.30678	1.00000	1.04152	5.27699	36.68864	1171.97431	10.90665
11.50433	64.59050	8.49566	37.60876	30.58496	-77.37331	7.52354	9.11020	9.75010	9.95823	10.71268	10.20367	1.00000	4.64980	6.33301	55.01259	1121.71364	8.26220
9.36786	49.17650	8.85198	47.76232	44.86308	-122.2054	7.81906	8.04589	8.98736	17.09200	9.42933	9.76550	0.00000		9.03199	35.70809	1114.58318	8.97173
9.25162	57.13306	8.59928	15.46063	40.56905	99.89166	10.01271	7.91756	10.89645	4.26160	7.86265	5.99284	1.00000	0.43148	7.76487	58.03145	1182.31059	8.59988
5.63413	31.52367	7.80329	23.1959	39.00728	86.51499	13.87085	9.44562	9.69811	17.55238	11.43101	8.91301	0.00000	1.53272	6.41724	47.75628	1138.57435	8.83472
11.34535	55.70939	9.42160	50.71229		4.52529	9.02794	9.01486	7.75418	31.09480	8.00138	11.93333	0.00000	24.45192	9.43027	57.51585	1090.78104	12.16979
12.29272	56.86977	8.91487	3.8801	57.58147	-77.03116	6.41602	7.57427	9.79011	16.34356	6.28222	8.52530	1.00000	1.12205	8.30915	23.22615	1107.09226	9.10150
8.56629	39.96351	9.32552	22.37066	51.67829	114.10479	8.70631	7.55625	10.55203	31.47946	9.27877	6.72660	0.00000	0.38270	9.50338		1060.69340	11.56413
11.43405	46.03809	9.82489	33.92866	47.83411	-6.90656	9.33950	9.60474	9.83443	28.34648	10.14214	10.44624	1.00000	5.75137	6.82642	32.26942	1136.43810	10.76978
8.40257	70.07047	8.57748	11.8659	66.37021	34.3869	10.93239	8.01982	8.35298	6.91855	11.59660	10.08199	0.00000	3.93814	9.20391	61.58972	1164.22043	9.41177
12.17914	47.39990	9.33109	52.26083	54.81018	7.00417	10.93371	10.61345	7.28896	15.62926	9.25645	8.83786	1.00000	1.42224	3.08085	30.09020	1112.90950	8.89653
8.12395	50.47688	9.09041	43.4125	62.15160	23.225	9.15912	11.50596	8.46695	24.85456	9.80034	10.49507	0.00000	6.04768	4.37271	51.34052	1072.69761	10.93936
10.42274	48.63114	8.97409	40.94065	60.09333	-73.99681	10.86378	8.50993	8.97871	7.80639	9.05163	9.71718	1.00000	2.96042	7.95703	68.67407	1180.63337	11.75926
11.45883	63.02992	8.35477	7.6	57.51395	4.18333	11.74723	10.48773	9.05880	15.66673	9.33265	10.31704	1.00000	5.02056	8.01354	43.86280	1087.49708	13.28458
10.49474	37.03998	11.03981	-10.90889	37.14359	-37.03861	10.62660	7.91116	8.53079	16.67787	10.93110	10.49487	1.00000	5.96724	7.63496	38.45337	1142.83649	9.05425
12.29262	59.42139	10.70869	38.47917	55.54826	-1.325	10.66650	9.04709	9.10980	16.83146	8.84303	9.43142	1.00000	2.18193	6.80591	73.26873	1052.73312	12.90286
9.99560	36.86408	9.90249	50.88506	63.06502	4.07601	9.63612	10.31264	8.75653	15.42012	8.14374	7.75621	1.00000	0.48026	11.07630	24.12853	1146.59709	11.39069
6.35828	48.00408	8.48443	34.21639	30.20783	-119.0376	13.35622	10.29989	7.60486	2.81930	13.04219	8.09220	0.00000	0.83629	8.28404	49.45476	1058.61457	9.43015
10.67477	29.53049	8.99865	44.75874	65.36310	19.21437	8.69367	10.23495	9.07374	11.46479	10.39744	11.24297	0.00000	12.15728	8.61372	36.18627	1062.94700	10.96832
11.44918	37.46443	8.90053	-30.60106	41.90629	-71.19901	11.08662	10.19531	10.92079	10.98662	8.57161	10.20103	1.00000	4.64037	5.87186	30.92259	1050.27456	12.67166
11.31598	43.65736	10.93464	43.71032	24.99260	-1.05366	9.85457	9.16643	9.36986	5.39988	6.31826	10.71182	0.00000	7.33061	9.42494	45.58392	1122.03693	11.93774
11.19549	50.92155	8.08688	37.73604	45.15227	-120.93549	11.62700	8.00737	7.02305	9.56018	9.58055	8.48880	1.00000	0.95692	2.62281	58.12479	1151.90991	9.26815
8.16655	52.47222	9.51972	-6.8	51.44269	39.25	14.51585	8.38356	10.00840	17.20297	9.35609	7.43490	1.00000	0.49960	8.86362	40.66226	1124.86641	10.81435
9.17537	56.80382	9.65141	53.95278	50.10781	32.86389	7.79319	7.48299	9.02025	10.31725	4.20982	8.59804	0.00000	1.04341	13.26422	14.80343	1140.34103	11.86053
8.75319	52.51769	9.03434	35.25064	53.55457	-91.73625	7.98893	8.87584	10.18680	19.58539	10.72152	6.41925	0.00000	0.49153	9.72413	51.42475	1081.65905	11.83424
10.24887	75.38389	9.27210	35.95664	54.95857	36.7138	7.88085	9.04852	9.44989	14.02454	8.20147	10.84964	0.00000	8.45197	9.90923	47.13569	1056.23731	9.83199
11.49765	42.25931	8.74975	-10.90889	41.86743	-37.03861	9.84016	8.92061	9.41485	29.53451	9.74512	8.88384	1.00000	1.49027	6.59131	64.99093	1183.67378	8.69929
9.29953	45.07279	8.04022	3.02013	48.57823	30.91105	9.23566	10.46891	8.59648	7.53123	9.59773	7.38306	0.00000	0.63490	8.29518	37.69559	1179.65467	10.44436
10.19113	57.08477	8.85454	-4.26613	50.02033	15.28318	8.12684	8.85385	8.27458	-19.28942	10.64158	10.06851	1.00000	4.10848	7.05697	44.71715	1083.41486	9.58403
8.88520	60.62543	8.56216	37.35813	85.52963	-6.03731	5.40636	11.23358	9.08814	2.36728	6.99769	9.94045	0.00000	3.49116	12.83759	51.17267	1060.72249	8.80799
10.58118	37.85653	9.17963	15.58552	44.13194	102.42587	7.80335	10.52346		33.00209	10.51278	6.66926	0.00000	0.36233	9.35046	48.69826	1069.17384	10.78115
7.73264	40.53217	8.18137	52.31333	40.54310	6.92917	9.11660	8.35579	9.79924	10.88061	12.61786	11.74991	1.00000	20.10127	8.37720	45.71714	1058.34956	10.00950
6.84806	32.38750	9.19194	-2.13404	52.48624	-79.59415	11.69057	8.67075	10.23183	22.21490	12.19129	8.61003	0.00000	1.26163	6.57971	61.35359	1122.86373	9.98388
8.24080	59.35758	10.12275	27.71809	49.41379	-82.35176	10.99124	8.03156	7.40063	11.85549	11.68373	10.52545	1.00000	6.01643	8.62535	39.53695	1057.88058	9.88050
11.01123	61.60994	8.89391	40.63316	57.14277	-74.13653	8.60417	9.97507	8.55845	18.55936	7.17981	7.68189	1.00000	0.62340	9.93173	58.16776	1104.94071	9.54399
9.37412	30.82503	9.87557	-1.26753	46.50469	116.82887	10.77157	10.59022	8.42593	16.57995	10.27627	10.69981	1.00000	7.32499	7.84371	61.28712	1089.05668	11.39393
10.38310	35.74038	10.61084	29.65163	46.57091	-82.32483	10.41259	8.75194	9.62874	0.47952	7.94785	8.04983	1.00000	0.76058	8.27246	39.10387	1148.33233	10.57993
10.60404	62.36793	9.70681	55.8736	46.62437	85.4265	9.60053	8.65859	9.32982	29.96859	10.46948	9.91332	1.00000	3.57819	8.07958	49.26077	1131.10656	8.89698
8.07964	32.57062	9.73717	46.65581	43.94746	32.6178	9.10464	5.10855	10.57535	23.90461	11.80340	10.94732	1.00000	9.36643	8.04333	67.35650	1197.48670	10.35121
8.80692	59.79964	9.63522	35.85	50.67939	117.7	6.78985	10.90876	7.68643	21.56493	8.57082	10.90731	0.00000	8.95096	11.17149	46.80087	1069.64408	10.24506
6.43556	37.73760	8.42735	21.01858	60.65069	-101.2591	11.01623	9.76259	8.00458	27.50059	8.99669	5.06390	0.00000	0.18087	11.10272	54.21919	1127.27860	10.87598
10.54689	35.37032	8.48072	51.26	55.13499	-2.1875	9.62176	8.21118	7.53283	1.21099	10.42516	10.07174	1.00000	3.97761	8.11040	45.71633	1142.14491	10.10696
7.60994	68.26690	10.35274	43.31667	56.92221	-2.68333	11.67449	8.19808	7.81450	7.53250	12.09931	11.38738	1.00000	14.46341	10.22141	55.88911	1096.36161	11.19933
12.15165	66.38935	10.48885	26.2173	59.75496	-80.22588	7.18962	8.61559	8.41501	7.58499	6.59187	9.24452	1.00000	1.82962	9.63286	53.97114	1139.91138	11.54775
10.40284	54.04704	6.06876	33.41012	30.03900	-91.06177	7.46442	10.59703	10.12856	13.12743	6.86562	9.70004	0.00000	2.91714	11.27188	24.59501	1172.05160	10.50194
6.79616	45.35177	9.83996	50.20528	49.33649	19.27498	12.91549	9.71387	8.95352	49.70818	12.34376	9.06165	0.00000	1.65526	7.25586	52.62693	1098.39910	9.39955
8.89213	51.89109	10.49035	41.66394	54.73534	-83.55521	11.75436	9.65647	8.54384	15.09796	8.19824	7.32962	1.00000	0.58299	6.31809	38.94848	1192.48473	10.08326
6.61933	59.66821	10.30235	7.6	35.32322	4.18333	11.46245	10.03797	9.11553	15.18498	9.40048	6.68368	0.00000	0.42289	9.16391	50.26072	1176.39640	10.41374
8.20666	60.74644	10.72669	26.67319	41.32375	31.4976	10.91129	9.44703	8.24397	7.42663	10.88282	8.00205	0.00000	0.65868	6.90969	41.65654	1069.29019	9.16922
6.75679	58.04382	7.46490	33.03699	52.61313	-117.29198	12.03073	8.75255	10.49290	8.55615	11.27498	9.25879	0.00000	1.96368	5.88408	44.93304	1150.68683	9.81802
12.76416	65.30622	8.41244	45.44868	24.38812	-73.81669	13.43146	11.13371	7.95516	12.36071	8.47605	10.20091	1.00000	4.59338	8.52126	24.98928	1160.82290	12.22407
6.99307	36.36843	7.76097	33.03699	68.94735	-117.29198	10.94414	9.35370	11.53052	8.32028	9.61870	7.28948	0.00000	0.64472	8.23659	59.87581	1063.63121	10.39712
8.71350	42.95091	9.81418	-25.42944	42.55238	-50.00639	8.01948	9.40809	8.31440	18.82913	11.11346	9.89046	1.00000	3.38341	6.27969	65.23290	1149.84047	8.73161
8.82553	44.86569	9.46650	-10.91722	68.48322	-37.65	10.88014	10.46066	9.07013	6.79405	6.91701	7.37555	1.00000	0.61134	9.93752	72.09503	1054.23549	10.38645
10.44358	34.95751	9.01813	48.90472	36.39915	2.2469	11.29299	8.47597	8.49627	1.45739	10.09442	7.03488	1.00000	0.38150	7.22043	64.23857	1127.81837	10.34642
9.15056	45.39028	9.38983	50.71229	42.49897	4.52529	8.15096	9.23705	8.92670	5.92241	11.40537	10.93125	1.00000	9.20992	7.86765	54.34123	1057.70642	10.03931
10.91960	70.60054	10.30331	57.30185	39.52920	39.85331	8.87008	9.29162	10.75534	1.62599	5.72046	9.22823	0.00000	1.92820	11.34937	64.35102	1179.59236	11.97444
12.10392	33.41545	7.62140	39.71734	43.96730	-74.96933	8.09781	9.00620	9.41244	18.84769	8.56845	11.16865	0.00000	11.45096	9.36500	33.87526	1072.08533	10.13736
8.89019	74.34311	7.73862	40.87329	58.69273	14.43865	5.66983	8.22655	8.08512	21.61505	5.53733	5.77036	0.00000	0.43637	9.45728	64.85579	1132.32846	13.15297
10.80859		9.54580	21.59983	59.69516	71.21169	7.01843	9.51465	10.59329	18.43556	8.80972	11.79290	0.00000	21.14328	10.48905	30.35657	1162.45393	9.51015
8.29799	45.46700	8.58950	-27.4338	38.70095	-65.61427	10.92902	9.84504	8.68187	25.24820	12.53743	9.69991	0.00000	2.71512	5.40969	36.47401	1193.83789	9.47425
8.32228	37.66105	9.94626	-25.42778	37.84051	-49.27306	11.04465	9.68206	10.98497	9.05861	6.93734	6.55635	1.00000	0.37205	8.55757	39.01755	1077.85701	9.11319
11.36364	36.18210	9.61165	29.65163		-82.32483	10.83047	7.59320	8.72101	-1.80134	8.68341	8.70143	1.00000	1.33459	5.54840	25.94724	1132.77222	11.00525
10.74196	47.66494	8.45364	41.55838	62.46151	-81.56929	9.14782	7.49235	8.83402	0.95599	8.03097	6.96385	1.00000	0.51406	8.71557	38.14884	1149.76615	9.13767
11.66723	35.29775	9.78879	68.79833	53.97918	16.54165	9.74790	9.19756	7.63892	24.27735	10.01930	9.57359	1.00000	2.66699	7.47022	43.44459	1160.49543	8.87829
11.35993	59.15399	9.62030	0.51667	56.69003	101.44167	9.80106	10.29544	8.71618	6.61733	9.20844	7.01591	1.00000	0.41389	5.70244	55.91784	1062.23641	9.83071
9.49610	37.79417	8.04228	-11.78333	53.12722	19.91667	9.10123	8.42738	8.68982	1.76926	4.94543	9.34014	0.00000	2.23599	9.47154	55.77022	1167.95518	10.58218
9.73895	60.97116	9.25701	29.21399	60.80783	78.95693	9.40790	10.11046	8.69754	1.78342	7.00068	11.63398	0.00000	18.21486	9.74467	58.06548	1097.56137	11.51170
12.31919	48.42102	8.65906	14.37395	57.43030	100.48528	9.69163	7.97516	8.64625	36.37921	8.17001	8.84261	0.00000	1.44314	9.02118	53.85612	1133.72882	11.60985
8.28931	70.22785	10.74842	29.98869	48.77805	122.20488	10.99471	8.37800	10.15707	6.94646	6.61242	6.10208	1.00000	0.42051	9.38178	77.68768	1088.80615	8.74656
9.76700	66.31120	9.71466	45.73333	40.20978	4.91667	11.91596	8.63893	7.78657	13.12039	9.91380	9.31799	1.00000	1.97512	8.74187	66.25046	1088.19530	10.52487
11.54825	45.70571	9.85474	50.26729	43.44187	-119.27337	11.84436	8.61981	8.79931	-3.63387	9.69292	10.00713	1.00000	3.86727	7.61581	61.11835	1199.18487	11.48875
8.00392	63.17006	8.25888	46.08333	61.18256	122.08333	15.10502	10.86753	9.68109	3.27365	9.31525	6.08857	1.00000	0.38699	5.89829	32.25214	1072.76866	8.86747
11.45470	51.99715	7.05970	35.8	63.23560	137.23333	10.56311	9.60455	10.21983	26.35626	9.22769	9.74067	1.00000	2.90163	7.88715	60.37924	1088.40351	11.11231
10.44187	33.38994	10.72637	29.21399	79.72545	78.95693	7.74156	9.60219	9.19754	3.63887	7.16010	6.78969	1.00000	0.43602	9.08767	61.96037	1165.79658	10.37126
10.24227	35.93258	8.36869	23.02677	70.69744	113.13148	8.69746	11.16669	7.57171	15.02544	11.53085	9.62023	0.00000	2.73598	5.55193	35.86960	1128.51447	10.15436
11.27630	36.97727	8.89657	29.65163	65.44283	-82.32483	9.55749	10.36628	8.38382	11.45451	6.80160	9.87232	1.00000	3.34223	9.11617	50.19501	1185.71746	13.11319
6.30092	59.81721	9.46695	37.49073	40.91896	-2.77259	9.51228	9.41005	9.77344	16.63038	8.00527	6.20154	0.00000	0.41962	9.33320	36.33043	1130.85247	12.19206
6.50523	80.50376	7.91404	33.76446	63.36348	-117.79394	8.71687	9.18491	9.64126	26.05781	8.81181	6.29376	0.00000	0.34545	9.31565	20.64557	1077.70408	12.56332
	56.78143	11.37106	11.8659	36.51051	34.3869	9.36107	8.93297	8.72632	15.78651	10.32076	9.05740	1.00000	1.66240	6.81584	74.88102	1094.80591	
10.13787	41.08387	7.62293	31.28092	38.73364	74.85849	8.53192	7.91100	9.74897	22.54444	6.48750	7.06755	1.00000	0.67744	7.48780	60.38313	1172.42149	8.76090
6.49116	56.67407	9.95043	52.09	51.69991	5.23333	13.30144	10.30753	9.76033	30.60049	6.59300	5.27489	0.00000	0.34007	11.15774	52.44308	1147.37264	9.75564
12.08950	53.06304	8.74711	17.94979	29.77142	-94.91386	8.11480	6.75487	9.15155	7.10899	7.94623	11.02508	0.00000	9.97848	9.99983	32.32588	1059.16895	10.77071
8.89081	61.46778	8.61242	38.45598	45.61544	48.87498	9.62366	9.20617	9.38968	14.64725	9.68985	9.12950	1.00000	1.77188	6.92828	42.06257	1108.52779	11.25808
11.72528	30.59099	9.08095	2.41669	57.44379	30.98551	11.57804	10.88263	10.07765	27.50441	9.12076	7.80026	1.00000	0.74249	5.66842	44.92487	1081.50049	11.16759
12.13900	51.97411	8.06152	-27.50578	44.80800	153.10236	10.35413	8.95447	8.24446	11.88855	9.81667	10.09283	1.00000	4.01837	7.42325	18.41613	1168.89559	9.70142
5.52228	57.81843	7.42652	5.84752	41.42126	-5.682	12.98660	8.26702	7.73628	23.04735	11.89828	7.09683	0.00000	0.44707	8.67399	69.27613	1102.79462	9.65553
11.14728	63.92109	9.48435	52.31333	49.12818	6.92917	7.30476	8.46290	8.52076	22.83391	9.62853	9.30992	0.00000	2.10001	10.69620	27.54631	1153.53772	10.14597
9.82424	54.21329	8.58543	36.20829	39.89535	-115.98391	9.36615	10.07147	10.27801	8.29550	9.73357	8.90128	1.00000	1.33999	7.09783	57.17303	1165.39217	11.10186
9.69943	74.80502	9.37115	44.92934	52.62595	37.99117	7.80643	9.35453	8.71294	15.07980	5.22319	7.99519	1.00000	0.67898	12.17623	50.89108	1066.73775	11.49167
8.98010	33.42422	8.94718	37.1759	62.39832	128.9889	5.77122	9.82027	9.13899	17.46640	8.75699	5.80231	0.00000	0.40440	8.97426	18.80351	1120.84749	12.86821
10.23170	47.81692	9.57402	37.1759	26.68032	128.9889	12.95023	9.23249	9.51027	2.49162	10.12692	10.90166	1.00000	8.79769	8.88384	42.44920	1137.48788	11.72282
7.46186	50.58998	7.39239	-4.26613	60.57874	15.28318	12.26182	7.94378	9.18593	7.56902	11.15361	10.02775	1.00000	3.92276	9.98511	51.80997	1139.08453	12.19945
8.45867	46.42772	10.02183	32.5007	45.94847	-94.74049	8.22010	10.75927	7.90452	7.82698	5.32306	8.29674	0.00000	0.88961	10.96167	51.80725	1182.73545	10.47527
7.91304	33.94634	8.73717	15.72892	32.44725	120.57224	10.26891	8.44045	7.01218	8.39202	7.89811	7.81020	0.00000	0.54750	7.21477	55.74962	1097.68513	10.47154
12.52745	43.35522	8.15003	41.27621	33.66723	-72.86843	8.70638	8.34633	9.55438	8.58754	9.46696	10.99996	1.00000	9.82100	5.76857	63.39803	1191.64099	10.76009
10.22792	42.34648	9.87165	60.2052	52.13154	24.6522	11.04640	9.81274	8.55119	19.30927	7.92284	7.19867	1.00000	0.49140	7.50171	41.01733	1056.07718	8.78950
13.26303	53.38495	8.75465	27.55898	62.93206	68.21204	10.71168	9.72693	9.63265	12.71273	9.95336	10.16896	1.00000	4.38339	6.55861	46.70817	1187.84453	12.20038
11.20222	48.24553	9.51199	13.73417	59.50789	-89.71472	11.80382	9.74821	9.69373	0.62838	8.48791	8.94888	1.00000	1.55923	4.58420	26.77015	1161.20782	10.53128
9.33283	88.83719	8.33265	35.50056	46.87795	117.63083	10.61447	9.28276	8.54147	21.31937	7.46697	6.73487	1.00000	0.20471	8.39099	69.78133	1097.65213	8.73120
11.58901	34.81753	9.51964	42.819	69.00675	47.1192	7.75262	10.65144	8.17806	8.49700	7.81520	9.22878	1.00000	1.95600	8.49956	47.78212	1092.47790	11.15171
11.50071	48.81904	9.53614	41.24255	47.38841	-82.61573	13.19149	6.75822	7.96846	10.85867	9.58048	10.24666	1.00000	4.67607	7.82919	31.14461	1089.33637	10.79661
7.31929	38.82203	9.09764	52.57583	52.94867	6.61944	10.77842	8.71012	9.26069	14.34986	12.18407	7.88701	0.00000	0.72441	8.47378	41.25031	1176.02470	10.76163
8.67573	59.29756	7.09681	50.71229	56.41791	4.52529	8.52790	10.96267	10.19716	20.73785	8.55087	6.68678	0.00000	0.24135	9.21015	58.66019	1181.88066	11.73587
11.30689	49.53569	8.85746	-25.54073	49.26646	152.70493	9.63339	9.59152	10.63228	16.88724	8.37053	8.32203	1.00000	0.97912	6.72207	31.86903	1147.16290	11.56735
10.88011	60.97403	8.07702	54.03876	61.83513	43.91385	10.86200	8.81447	8.40901	13.53782	7.93780	9.24638	1.00000	1.90391	9.24764	60.82902	1068.66351	12.28610
4.88564	43.93199	11.00403	27.71809	42.50804	-82.35176	14.55686	9.99037	8.35837	-2.55707	11.77148	8.75199	0.00000	1.45575	6.21483	37.96163	1195.94647	8.48315
11.13029	40.75146	6.74860	51.30001	36.11042	13.10984	12.11942	8.89995	7.45966	23.78293	10.47360	10.69935	1.00000	7.34245	8.76975	55.95809	1059.42187	10.15422
7.61172	59.29391	8.70232	-0.35817	66.29064	42.54536	10.25971	6.87897	6.46836	19.86299	12.82642	9.61485	0.00000	2.57328	4.98845	38.03806	1154.97241	10.03581
11.93441	40.92876	10.75048	34.56861	49.08439	105.89333	8.36323	9.53275	8.44017	17.05278	8.55630	11.50300	0.00000	15.88013	9.48389	49.18845	1169.69177	10.66117
10.11075	42.78482	8.50148	14.46693	50.51767	75.92694	9.37349	9.02896	8.45461	23.89613	10.39518	10.28563	1.00000	4.84084	8.39556	36.10894	1165.62501	9.95803
9.88394	62.77043	7.36715	9.92787	37.42507	-84.13722	9.78731	9.04543	8.48224	28.55178	6.77574	6.65626	1.00000	0.51751	10.04665	45.49221	1166.89325	9.09223
11.79035	44.81842	9.35292	-21.44236	34.15440	27.46153	9.22157	8.55877	8.16443	18.94894	9.77420	9.81720	1.00000	3.24521	6.73706	56.80931	1096.45978	10.06110
10.34212	60.26969	9.03017	4.92675	44.91259	6.26764	9.61902	8.92938	9.15110	27.66449	11.56814	11.49029	1.00000	15.65230	8.57705	41.97227	1097.21345	9.53633
10.04304	50.47391	8.06623	23.5654	32.86068	119.58627	9.63197	9.99781	8.24642	25.39908	7.66612	7.43606	1.00000	0.51738	8.57861	37.86169	1156.94229	10.44087
9.08483	66.33979	7.24335	37.58105	35.11855	29.26639	8.78922	9.94128	8.54870	44.17594	5.79119	5.47079	1.00000	0.23870	10.70516	36.08689	1084.32204	8.27493
13.18955	60.27858	8.51271	58.04254	37.45812	65.27258	10.28215	9.27301	8.45369	-1.36713	8.77062	10.61577	1.00000	6.78681	5.19055	66.87391	1121.37127	12.82655
12.02525	29.94605	8.25551	32.5007	68.15640	-94.74049	7.39267	9.79799	6.58512	30.88515	7.37917	11.08341	0.00000	10.63772	11.73839	41.67603	1195.62919	11.46896
10.74201	40.90228	7.13545	54.58048	47.89505	16.86194	6.80861	9.30726	8.81742	7.70242	10.86495	11.68600	0.00000	19.07265	9.64006	48.95704	1050.63224	9.16240
8.42633		8.41077	-1.63333	27.32574	13.58357	7.45892	10.97436	9.51919	17.20108	5.35976	10.13154	0.00000	4.16875	11.39017	38.05834	1111.15986	9.76867
11.81194	60.85271	8.81048	-7.60361	43.40403	37.00438	11.25054	9.96886	10.21758	11.78634	9.60806	9.65582	1.00000	2.77239	7.22732	14.85644	1106.01113	10.83457
7.50852	62.31880	9.92988	26.9423	67.79233	68.11759	13.46458	8.47569	7.58165	-0.15328	7.06869	6.58547	1.00000	0.37211	7.23903	57.02183	1083.84380	8.99800
11.06520	44.54272	8.05653	50.23019	60.33157	8.77155	8.79731	9.26652	9.53819	21.42129	6.75243	7.35344	1.00000	0.52259	6.47177	60.14412	1074.20155	8.57169
9.24943	43.36026	9.34059	55.85	43.56711	37.56667	11.93689	9.72710	11.69482	2.80292	11.00357	10.54649	1.00000	6.32962	8.65082	29.95681	1057.98997	10.24387
13.03703	63.43547	8.15065	3.02013	49.53223	30.91105	8.07147	10.00465	7.04169	14.27050	10.06874	11.41696	1.00000	14.70862	7.04530	32.88150	1183.17626	10.06894
10.70343	61.82066	8.67809	-6.48167	55.73487	106.85417	7.00879	9.58251	10.34440	17.50057	9.50285	11.02720	0.00000	10.02691	10.46953	46.77684	1149.92009	10.51628
6.25294	37.58682	8.32328	51.14942	73.31701	15.00835	10.68698	10.13293	9.29701	21.34825	10.70376	7.45062	0.00000	0.44396	7.86240	47.90708	1167.94459	11.08128
8.18468	37.68199	9.46746	-36.9256	52.84710	-73.02841	9.87931	9.51091	9.59240	19.58950	9.36276	7.15038	0.00000	0.52806	9.01904	35.78425	1182.28028	10.76607
7.97214	63.51891	7.44173	53.6052	64.76154	10.03988	12.41591	10.62300	9.17943	9.97342	11.56664	10.60057	1.00000	6.61873	9.50357	35.33747	1181.50613	9.26397
11.54295	66.88773	8.75467	18.57677	38.74133	-72.22625	8.80099	8.28914	9.49737	26.34819	10.06740	10.57992	1.00000	6.58074	6.24641	60.79976	1082.04819	10.40449
11.99604	62.71736	8.45845	53.30972	57.31912	83.62389	8.92075	9.22904	8.73602	13.51056	6.70177	10.44986	0.00000	5.52268	9.58202	25.69275	1082.81360	11.25019
12.36893	66.48730	8.23245	23.1959	39.53572	86.51499	7.85593	9.56066	10.54431	6.30233	6.79690	8.62952	1.00000	1.02061	8.31533	26.11877	1169.83504	10.39903
11.16494	64.46553	9.75618	12.1277	69.48969	78.15794	10.61665	9.21185	8.26902	29.25517	9.31405	9.24211	1.00000	1.95122	7.37406	57.52373	1140.97373	10.28217
9.65462	48.97443	8.94928	20.88953	49.94641	-156.47432	8.82567	8.30649	7.79526	8.76155	7.98234	7.44930	1.00000	0.45321	7.84898	42.74561	1146.28209	8.55883
9.07994	59.86329	8.46076	34.86472	68.04157	117.55417	7.27179	8.37683	8.10961	-5.64491	7.98636	7.64190	0.00000	0.58974	10.81263	56.86123	1054.27622	9.09415
11.92092	56.09619	9.33037	28.71271	59.30186	77.656	7.17623	10.71851	7.89865	5.12640	10.16386	10.81774	0.00000	8.12394	10.60250	60.27179	1078.16453	11.38661
8.92719	60.17554	9.36083	38.55632	22.78856	69.01354	12.00362	9.12812	10.23759	32.93382	7.53659	7.51982	1.00000	0.44286	7.37697	21.63597	1168.71071	9.83413
7.83805	44.22505	8.66847	45.69558	45.62061	4.7934	9.85439	10.71407	11.09890	11.81160	8.52675	5.65546	0.00000	0.32583	10.01347	45.82570	1064.17115	10.64261
8.79090	69.93951	8.39831	34.5624	57.85555	38.28402	13.61942	10.24974	8.08378	21.35493	10.82321	9.98096	1.00000	3.64955	10.38419	18.03669	1113.50210	10.31245
10.45413	56.15992	9.58933	-26.93366	64.20594	29.24152	13.85652	8.12442	8.68700	10.38125	8.71010	11.47504	1.00000	15.55550	5.85713	55.71148	1093.60910	14.19155
10.02185	34.69695	7.87365	59.80917	46.67078	30.38167	8.14891	7.66588	9.35749	16.50413	7.08892	10.83408	0.00000	8.31150	10.40240	46.16507	1057.63252	10.41040
9.99955	31.94641	8.56698	42.7392	46.88286	-84.62081	5.93629	9.13410	7.85201	18.64019	7.65880	10.26335	0.00000	4.76533	11.77740	45.08385	1057.75788	8.82872
4.16725	46.40045	9.26381	-30.60106	42.22939	-71.19901	12.40888	8.64566	8.58004	2.90177	9.74737	6.52817	0.00000	0.41616	8.84843	53.79659	1177.68004	10.89863
8.03287	58.50929	9.37671	47.76232	36.57374	-122.2054	11.41589	9.72635	7.22517	6.77227	12.11618	8.91583	0.00000	1.41666	6.21813	40.53268	1132.65477	
10.84772	61.14016	8.54810	40.78206	58.14023	72.34424	10.70916	8.22385	8.67618	18.40356	6.95782	9.63754	1.00000	2.70598	7.58807	65.86198	1098.44597	12.51409
7.96387	75.91260	11.00225	38.96667	48.59236	-0.18333	5.93471	8.57797	9.29170	23.49408	8.74118	10.49949	0.00000	6.04987	10.59406	54.74325	1091.42192	8.02934
10.88356	54.69807	8.65973	-28.24	49.40448	-48.67028	14.00544	9.40285	8.37899	11.51290	9.80360	8.68087	1.00000	1.21734	6.52840	64.98873	1138.49727	12.24158
7.49436	47.95529	10.03963	43.61092	15.06204	3.87723	9.92141	8.95635	9.24077	10.21022	10.35901	6.83539	1.00000	0.47529	8.75272	28.85921	1092.05581	10.99247
11.34679	38.55409	10.30267	39.96097	57.50022	-75.60804	9.93990	9.99964	8.81096	14.98265	10.37793	10.63240	1.00000	6.81255	7.17435	42.67556	1060.71238	10.60530
4.87982	55.39292	8.74097	-36.9256	57.59425	-73.02841	10.40179	7.35634	7.96958	26.56547	9.83179	6.81487	0.00000	0.46223	8.13556	43.35435	1074.01625	11.96661
10.99778	63.40335	9.63123	9.58126	48.94935	8.2926	11.40036	9.24260	7.55861	17.36053	10.40939	9.58022	1.00000	2.67353	7.75671	46.58601	1089.79846	9.03497
10.28947	49.02089	7.38125	50.71229	68.73419	4.52529	7.60366	9.87651	9.86219	30.46956	8.14733	10.91803	0.00000	8.99737	10.74700	54.30209	1094.31583	11.07889
