latitude	PAHs	NH3	NOx	Pb	warning	SO2	C2H3NO5	longitude	CFCs	CO	O3	PM2.5	CH4	H2CO	PRES	TEMP	PM10
-38.16604	9.93571	6.11113	9.22432	31.92638	1.00000	6.42620	0.05374	145.13643	39.89678	7.03429	7.64613	7.86413	6.76172	43.20861	1137.97937	11.84037	7.77471
15.72892	7.77520	8.79969	7.76434	55.38829	0.00000	8.97895	0.05254	120.57224	61.64809		8.67827	9.03064	9.65923	65.13178	1055.22888	20.68775	7.76563
65.84811	9.91068	5.96882	8.26175	62.89040	1.00000	6.05780	1.19410	24.14662	22.78380	7.06142	7.54361	9.61765	6.19639	36.34708	1081.09728	13.14042	11.38852
50.79205	6.30847	7.21706	10.87745	53.90394	0.00000	10.05812	0.41605	-1.08593	12.99263	8.35771	8.33633	9.13273	5.40254	31.94212	1125.54362	12.65954	10.31294
19.64745	6.31793	10.81705	8.32003	57.13077	1.00000	9.86562	2.77665	-102.04897	38.29940	7.78331	9.43604	8.68826	7.28483	33.31086	1106.55845	16.83293	12.24117
60.18427	10.49010	8.57689	9.93363	48.90334	1.00000	8.73907	0.08694	24.95034	47.42783	8.89172	9.99639	8.63983	7.23499	45.18710	1178.31491	2.88751	8.38557
38.06084	7.15871	10.55528	8.20065	45.69472	0.00000	12.20799	1.12517	-97.92977	44.09769	7.84247	8.09228	8.79607	8.00153	30.19203	1060.84130	18.42955	11.33064
55.1904	9.84921	10.71956	9.56010	58.26326	0.00000	7.75303	0.03453	30.2049	48.43015	9.52399	10.22125	10.28163	11.40439	36.40211	1188.41967	26.15642	6.86752
31.71667	9.53249	9.26272	8.09277	42.12453	0.00000	6.43508	0.03938	73.38333	48.40513	8.85984	8.62911	7.56359	10.00653	62.62175	1185.99960	12.01059	6.91676
7.62789	10.88676	11.01081	8.31361	43.74633	1.00000	10.37536	0.04539	4.74161	56.07532	9.42008	12.62566	7.39747	6.88359	37.14044	1124.93584	8.32586	7.10687
3.11988	7.25860	11.31538	9.66247	62.70012	0.00000	9.12108	0.25254	35.59642	55.03098	8.11876	11.66486	10.34630	7.41806	54.86700	1158.85957	24.34188	9.78548
51.39323	10.50629	11.03117	9.18400	50.83983	0.00000	6.57480	0.04328	0.47713	54.52700	9.71172	10.92233	9.51862	10.71995	77.87695	1078.42950	11.84390	7.02850
8.43333	13.23921	6.93188	8.85137	36.25252	1.00000	9.66446	1.85946	99.96667	46.49372	7.61039	8.78643	9.40290	7.52415	38.28060	1110.01382	13.70787	11.83865
55.85	11.11720	9.65300	8.41712	37.91533	1.00000	8.64962	0.11437	37.56667	26.15760	9.18904	9.87173	8.29981	8.88170	47.79811	1112.14750	14.05473	8.82362
50.23019	6.53436	9.14567	10.86489	42.86705	0.00000	11.39705		8.77155	74.04158	9.23485	7.90201	9.05547	6.63070	34.79833	1077.67707	27.07225	10.75727
51.26	10.67323	8.08820	8.48374	56.11533	1.00000	6.27608	0.90829	-2.1875	58.86438	9.74825	8.79302	8.74136	5.84725	56.12007	1166.57698	37.70281	11.10508
1.6	10.44471	12.52623	8.45697	57.97252	0.00000	8.58385	0.02326	103.81667	50.19645	7.52700	12.11162	7.71574	12.40330	45.04301	1155.19210	14.34691	6.81211
48.78232	7.24181	9.40782	8.82028	25.57667	0.00000	8.72291	0.13094	9.17702	45.91871	6.50172	11.69984	9.46429	6.68901	40.60051	1122.29977	-14.83285	9.09099
-7.73379	6.46142	9.19718	8.92147	56.63641	0.00000	9.43829	0.79011	113.69785	18.62622	7.87170	8.58679	8.40066	6.51065	66.65893	1099.58925	11.53795	10.96443
48.79325	11.02692	7.73840	8.82974	35.02401	1.00000	7.37681	1.70184	2.29275	46.98837	8.00753	8.42401	6.97997	6.49520	36.59566	1106.03023	19.20210	11.74496
-8.05389	10.47102	9.78213	8.64187	36.16597	1.00000	10.88783	0.03681	-34.88111	37.86176	8.80840	9.25925	8.75990	6.68111	40.89885	1100.14585	2.38664	6.09816
43.48961	6.11118	8.44526	8.55153	45.67053	0.00000	10.06334	0.06126	-8.2194	41.25357	8.63138	8.73780	10.68007	9.02388	45.26238	1097.42200	7.73351	8.07789
34.08565	10.39525	11.04359	9.27521	24.23156	1.00000	11.02358	0.02486	74.80555	48.30508	9.24882	12.40571	9.46666	5.91476	60.30286	1080.01204	13.79346	6.41560
61.78491	7.63961	9.92466	8.65059	30.86791	0.00000	9.16809	0.12486	34.34691	58.23531	8.98989	10.18838	8.49813	7.38728	44.12577	1097.94179	-7.96425	8.90396
51.955	9.08028	6.34019	8.43356	52.48662	1.00000	5.84164	0.02608	5.22778	51.45598	7.93308	6.97790	8.65686	7.41180	50.60392	1071.80119	26.72706	5.99751
26.32293	8.93384	11.71084	9.99976	65.98125	1.00000	6.75190	1.40782	91.00632	48.06491	8.74087	7.69909	9.14166	7.64873	23.19692	1159.11564	1.25796	11.55626
-8.73508	6.98418	10.55766	8.80775	40.14363	0.00000	11.48358	0.90026	24.99798	37.49658	7.42665	8.15437	9.42053	7.49698	38.59603	1054.82762	6.18426	11.10430
51.14942	10.68522	10.97923	7.87898	49.74164	1.00000	7.84363	0.47241	15.00835	64.96689	7.66171	9.84585	7.79598	9.74747	40.56386	1094.92316	13.21018	10.45504
35.06544	8.05078	10.30983	10.11008	17.36898	0.00000	9.11622	0.08667	1.04945	2.17104	9.40000	11.65702	10.36428	7.57995	52.73645	1094.16727	10.53080	8.50167
9.57046	11.66246	9.88336	9.83953	81.88833	1.00000	9.92774	0.04211	76.32756	76.09228	6.54450	11.06293	9.35437	7.31973	63.66376	1069.58155	23.51906	7.40223
38.07789	10.12240	11.40074	10.24946	50.78737	1.00000	8.18010	0.31725	13.44275	50.64436	8.56142	10.06705	8.84240	9.76966	41.11993	1104.31759	27.27135	10.01016
-17.74431	6.84366	7.72481	7.65105	59.81667	1.00000	4.90279	0.02376	-48.62789	52.77937	8.22073	6.35976	8.39762	6.93652	59.51358	1067.91299	18.51650	6.07341
48.49144	6.38936	9.14315	7.80467	38.56161	0.00000	9.64239	0.64884	9.20427	38.39311	8.55465	8.90195	7.33689	6.34410	57.54580	1179.90609	1.24421	10.78203
30.21121	10.61325	9.10670	9.20555	25.95669	1.00000	9.25693	0.07085	74.4818	51.85523	7.16449	10.60404	6.68728	7.26767	45.98697	1169.12373	24.82316	8.16019
41.09822	8.83417	5.88040	8.93063	45.46381	1.00000	6.97244	0.09338	120.74792	39.50860	8.52474	6.74665	7.98808	6.96984	53.03359	1068.65876	1.71516	8.72472
-7.0981	6.42362	10.40309	9.10477	32.98549	0.00000	9.27927	0.14356	109.3243	79.78915	8.35874	7.80492	9.98082	8.41711	47.89491	1135.71061	16.62579	9.17862
60.18427	11.79692	5.16965	9.67297	52.57749	1.00000	10.72607	3.61261	24.95034	39.91047	8.57832	6.38599	9.20704	9.23977	66.08236	1199.06215	26.76485	12.50905
36.19278	11.12346	8.56699	6.09241	56.26377	0.00000	6.76941	0.03895	117.65694	40.76165	8.73377	10.42218	6.53036	9.04929	64.61786	1195.88802	38.88045	7.31293
46.51872	9.37430	5.17253	7.32788	15.25163	1.00000	6.77083	0.83684	86.00214	69.16953	9.33729	7.05137	10.01265	6.25888	57.65642	1107.04980	31.05798	11.02358
28.15112	10.26597	10.42856	8.51998	50.96378	1.00000	8.92246	0.10710	-82.46148	49.76027	8.94154	10.87522	8.29628	9.05112	32.74201	1157.60095	14.00429	8.81133
23.07492	8.73550	5.26544	7.64350	49.08740	1.00000	7.45425	0.03883	88.28637	22.05255	8.16653	6.39613	8.03556	7.34034	69.55518	1162.78017	19.14575	7.64542
11.15583	7.15610	10.44617	8.45821	37.06937	0.00000	11.32643	0.25833	42.7125	42.18452	9.34918	10.32896	9.24416	6.92967	36.78466	1103.48199	10.37968	9.80164
50.80019	9.85556	7.97212	8.96984	29.25292	1.00000	7.28145	1.50105	7.20769	69.59305	9.07963	7.24811	9.35239	7.50269	44.14426	1147.30075	11.34188	11.63012
25.66795	8.39497	8.50569	7.64108	32.51147	0.00000	7.00453	0.03846	85.83636	40.59578	6.99603	8.61190	9.68344	9.72017	51.48123	1099.47243	31.34274	7.51275
41.0051	6.31557	8.64027	8.45822	73.25435	0.00000	10.61787	3.99321	-73.78458	51.88351	6.65230	5.73862	8.70696	7.08862	53.70134	1099.22102	5.79540	12.61123
46.75451	9.82433	5.60980	9.06541	33.79162	1.00000	9.24245	0.23254	33.34864	42.37843	8.40779	5.82908	8.79220	8.99364	39.57606	1165.67270	12.43658	9.66105
43.62558	9.63689	8.09981	9.98976	41.76166	1.00000	7.38243	0.26349	13.39954	55.60010	9.55660	10.77797	8.74131	7.71179	36.66402	1118.99029	13.08675	9.86120
38.45598	10.91244	9.18056	8.53457	69.39503	1.00000	9.91952	0.03278	48.87498	55.88954	10.05481	12.26022	8.27376	6.34270	69.33299	1100.82143	-7.92213	6.90686
59.33333	9.91695	4.67240	8.59569	56.14892	1.00000	5.43674	0.02999	18.28333	43.45460	9.17600	8.42930	8.37399	5.06715	43.48347	1096.61536	31.95771	5.89890
47.64995	13.08434	10.96690	8.37928	47.09236	0.00000	7.80306	0.05373	-117.23991	45.51310	11.05813	11.99131	7.90305	9.32129	22.81109	1109.63024	17.88273	7.38502
53.59337	8.76747	8.17025	8.00109	59.30681	1.00000	13.11206	0.02015	9.47629	63.86476	8.85240	6.68674	9.42131	4.11157	55.40146	1117.94139	17.55869	3.34803
26.44931	10.11485	5.14802	7.68864	46.63924	1.00000	7.85197	0.10465	91.61356	56.23392	8.62976	7.22968	7.84873	6.99196	45.97286	1116.90554	21.72827	8.76485
34.63915	11.23559	9.07248	7.92003	38.48293	1.00000	8.59889	16.37174	-120.45794	51.60704	11.27091	7.49352	7.31671	8.45925	31.50692	1103.41786	-6.22136	14.02377
57.47908	8.85917	7.15735	9.79291	29.50058	1.00000	6.44683	0.01891	-4.22398	49.07873	9.26648	7.22598	10.96456	7.33766	48.21672	1166.02146	19.60341	4.87838
41.0051	9.27041	11.10792	9.72728	47.75262	1.00000	7.82625	0.55535	-73.78458	47.23268	9.60787	8.53817	9.60242	10.06619	41.33642	1093.50580	12.84180	10.59558
-54.8	5.58578	7.94332	7.72844	36.03218	0.00000	11.30955	2.87090	-68.3	54.40940	7.89490	6.16971	11.00802	5.88312	56.50762	1053.19634	16.02012	12.27707
48.8449	7.88050	9.61409	8.74055	37.76948	1.00000	5.39762	0.40660	17.22635	62.93208	8.04177	6.62559	9.63581	7.65514	71.96971	1135.91589	23.20958	10.28837
0.46005	10.19248	7.94354	8.54516	63.77163	1.00000	11.72656	0.02322	34.11169	53.98310	8.58582	9.54793	9.38934	4.67935	49.99635	1119.04487	20.12809	4.43886
41.9001	6.49514	8.95977	7.50942	66.75153	1.00000	9.16451	0.06018	-71.08977	56.98234	9.31573	9.09919	9.23258	7.27879	28.03734	1127.81275	6.87483	8.05135
26.68451	8.21290	10.21646	9.73409	42.37449	1.00000	6.34388	0.31619	-80.66756	54.24757	7.22763	6.37013	9.79769	8.71546	33.80170	1094.37937	0.56497	10.02681
40.66482	6.92086		9.32453	46.90375	1.00000	7.04637	0.05672	122.22833	42.84691	6.93395	4.83117	9.36486	8.59500	48.56083	1197.11073	22.97135	7.65611
15.48131	13.18912	6.59457	7.16522	29.33900	1.00000	6.82928	1.20513	-86.57415	58.57574	9.60119	9.76140	8.91515	5.91113	30.94418	1054.57761	18.60903	11.39775
-31.95224	7.08180	6.80664	9.25648	37.06681	1.00000	7.00786	0.08380	115.8614	46.05578	9.05266	5.35174	7.74615	7.96225	37.50412	1196.72668	12.45042	8.43642
13.56667	8.78733	8.47670	8.69867	26.66337	1.00000	5.09207	0.81800	-15.6	59.77564	8.99975	7.71998	8.44306	6.13034	32.11301	1103.69402	26.14968	11.01359
44.35056	9.54870	6.93112	7.67823	32.82536		7.37890	0.06900	142.45778	43.17762	8.92940	6.46875	8.33565	8.66670	59.87621	1193.61510	14.41861	7.76861
48.49144	7.85757	8.80512	8.62097	40.25414	1.00000	10.64806	0.01604	9.20427	47.35063	7.99183	9.90144	8.50361	6.39665	56.10628	1063.09723	6.44167	6.31593
45.4473	8.59435	9.77579	7.17983	60.47318	1.00000	11.89486	0.02595	-73.75335	67.67710	9.05028	9.10680	7.99078	5.72445	60.33808	1137.13130	5.66556	5.24931
26.68451	11.71137	12.77532	7.13793	42.89771	1.00000	9.90681	0.07445	-80.66756	48.76665	9.23334	11.87583	8.79159	9.08683	26.55537	1076.18717	6.23826	8.40221
27.76056	10.56765	7.56756	9.42284	58.08069	1.00000	6.69232	0.33653	-15.58602	53.36389	9.69127	8.68315	8.56778	5.84587	54.57504	1171.73918	14.09717	10.11935
41.82143	10.57721	7.92762	9.00076	33.39382	0.00000	6.39519	0.04576	41.77921	48.06907	6.79516	8.99658	9.52661	8.45919	24.62011	1055.93357	22.35025	7.59705
65.84811	10.20358	12.88854	8.18500	23.12923	1.00000	13.42587	0.01860	24.14662		8.88220	10.31177	10.20097	6.26849	39.64238	1092.38554	8.31006	4.23609
40.65538	10.49257	11.56795	6.92129	27.70557	0.00000	9.53153	0.06957	-74.38987	51.07554	7.94678	8.67787	9.55450	8.00685	38.17578	1164.50124	10.82471	8.22270
33.72255	11.76779	9.34408	7.70702	52.87823	1.00000	7.94134	3.36647	-116.37697	62.24412	9.01334	9.50831	11.56945	5.96145	61.42514	1122.98697	14.17690	12.43590
32.55531	12.09613	6.84241		46.39100	1.00000	7.52617	1.76623	76.12647	47.32055	10.28592	8.01556	7.18978	7.77857	55.07255	1133.23867	4.76812	11.79115
40.87363	9.48201	9.25664	6.77635	49.58381	0.00000	6.83897	0.05728	14.34085	48.01407	6.63648	9.83733	8.40053	9.57001	61.74597	1194.01463	6.88367	7.75025
41.55947	9.88272	12.75044	9.25428	38.25245	0.00000	8.65388	0.03071	14.66737	64.81603	7.05423	11.31455	9.00632	11.88098	30.79590	1174.03314	15.59474	6.90248
36.20829	10.16650	7.19461	7.04836	60.78755	1.00000	5.19773	0.14872	-115.98391	55.85934	8.66539	8.83344	9.60590	5.35977	42.89800	1165.80984	20.32152	9.18197
37.49223	8.77113	7.96500	8.47382	31.22452	1.00000	13.65032	0.02042	15.07041	41.38253	7.47906	8.14300	8.10756	3.17705	37.47271	1129.24682	16.78714	2.17232
54.84444	9.84076	6.31124	9.48603	30.02514	1.00000	8.01018	0.20926	38.16694	37.78196	9.05277	6.93363	8.91233	7.58538	33.39569	1155.87596	4.76792	9.57937
29.65163	7.50476	7.97156	8.23193	37.09352	1.00000	5.07446	0.14363	-82.32483	48.78556	9.54770	6.41796	9.00137	7.17220	35.83979	1070.54323	22.22670	9.15467
12.74482	11.89951	14.46448	8.42259	33.79327	1.00000	8.56538	0.48718	4.52514	55.22859	7.11328	13.34992	8.36817	10.67999	64.74023	1121.23292	16.88607	10.47484
27.0174	10.66039	8.91392	9.13004	52.69852	0.00000	8.08948	0.05707	49.62251	69.39529	7.39703	11.21846	8.91262	9.74308	48.09976	1182.95745	10.55529	7.76460
-23.85972	10.78262	11.10048	8.38421	46.07552	0.00000	4.82173	0.01935	35.34722	37.16449	8.16276	10.41536	8.06392	12.29685	44.93688	1126.69229	13.03965	5.25943
10.66668	11.01079	11.84670	8.92119	36.68246	0.00000	7.37091	0.04131	-61.51889	60.00754	8.03051	10.15982	8.19789	10.80601	55.92981	1149.09192	8.70214	6.44914
32.87533	5.68103	9.03916	10.47943	46.70866	0.00000	10.56442	0.52118	71.57118	46.62930	9.70716	8.67060	7.78725	5.61484	44.17345	1152.01922	28.22730	10.51840
-23.85972	13.12961	7.43571	7.93843	81.55301	1.00000	8.70054	0.30135	35.34722	43.97682	8.45332	10.12417	8.29546	5.81667	63.57697	1120.41711	25.57310	9.97320
6.9909	11.01505	7.90632	5.71520	56.46956	1.00000	4.79714	0.13479	79.883	41.30087	8.15385	9.78069	9.66084	4.84271	47.27539	1132.89024	24.74427	9.08683
44.92934	11.43089	8.61047	9.46372	47.87928	0.00000	8.57475	0.03116	37.99117	63.41244	7.90754	10.89422	8.76256	9.06335	32.18188	1085.16981	20.93390	6.97872
14.64056	9.10287	8.42276	8.94440	53.55014	1.00000	8.68908	0.07538	104.64992	68.62324	10.82015	10.62009	10.55866	7.28296	12.65491	1175.62905	6.20346	8.35131
36.19278	10.73744	4.86380	10.12911	65.77305	0.00000	9.23474	0.20145	117.65694	47.11791	9.44585	6.89982	8.03320	7.83608	24.02121	1118.30217	7.17758	9.55561
-44.39672	9.81252	8.10865	7.97185	25.38229	1.00000	9.11192	0.29128	171.25364	31.76478	9.95127	6.99829	9.36162	8.13559	29.88626	1088.63746	30.60155	9.94322
10.13361	7.88783	11.72143	9.83250	44.56894	0.00000	10.16620	0.48415	124.84472	58.84247	8.57906	8.92881	7.43161	8.90419	42.59589	1061.42848	12.48901	10.44952
42.93369	8.07548	8.27773	8.90754	61.25424	1.00000	10.32331	0.03052	-72.27814	42.10613	9.58842	7.42233	9.50482	6.34650	44.36014	1088.86952	2.43266	6.61261
29.65163	11.89306	5.38666	8.14715	65.57800	1.00000	8.87554	0.73882	-82.32483	52.18511	7.07499	8.11389	10.57838	6.86964	38.15682	1133.18070	-13.45686	10.90235
35.30889	8.51497	11.80107	7.42818	38.84124	0.00000	10.06283	0.25339	139.55028	53.93354	9.74645	9.09665	8.22949	9.20591	30.98390	1152.43137	15.07615	9.76083
-3.74912	5.83566	9.66199	8.58378	36.55267	1.00000	9.16666	2.95542	-73.25383	58.07170	9.37200	7.68807	9.16435	6.72417	41.27018	1133.25643	25.11679	12.30754
48.25	9.40610	9.68921	8.48858	48.02773	1.00000	7.17709	1.58980	16.4	43.14444	8.02532	7.34854	8.09964	7.60469	30.37939	1139.27753	1.24364	11.68003
5.90702	11.70293	8.66532	8.36002	64.10028	1.00000	8.92337	0.95376	116.10146	65.37342	7.92788	7.71112	10.35004	8.81895	61.68909	1167.38954	1.86032	11.16026
27.71809	11.27144	9.57968	8.51025	51.11121	1.00000	6.01546	0.03051	-82.35176	44.46050	8.16005	9.68679	7.56509	10.24186	27.57905	1071.58344	22.75923	7.14122
30.75545	9.00958	10.43165	8.99025	45.95587	0.00000	6.82657	0.07627	20.22625	43.44297	9.29855	10.54137	7.09312	10.18138	61.12024	1136.04100	23.28556	8.40385
22.4711	11.17171	5.94815	7.63008	65.27093	1.00000	10.74473	0.12605	88.1453	78.05664	8.96482	5.91355	9.59109	10.33141	52.29813	1172.48879	38.41978	9.06299
-34.64966	11.51384	5.72665	8.15709	33.77700	1.00000	8.64273	0.09985	-58.38341	56.81561	7.57974	8.33579	8.97597	6.69212	38.79115	1184.46735	24.81133	8.64314
38.13708	7.28648	10.55208	8.76576	59.03352	0.00000	8.58237	0.07478	41.00817	56.18743	9.64066	9.72757	7.16762	10.04534	48.42176	1178.72737	9.19381	8.44483
37.31309	7.28594	7.24407	8.62319	45.25912	1.00000	8.80505	0.05106	40.74357	67.97401	9.07410	10.30444	8.66957	6.74365	36.13130	1184.20226	16.15179	7.89620
52.26083	12.50576	9.75921	9.74915	41.00958	0.00000	9.35525	0.06112	7.00417	59.92615	8.01878	12.50691	8.32518	8.58512	37.53881	1121.29894	23.56949	8.09289
51.82721	7.58692	11.19222	7.66197	49.46990	0.00000	8.99226	0.53496	107.60627	62.68565	8.65317	10.14657	7.70244	8.33521	57.08182	1106.12465	3.80626	10.57252
52.86147	12.12344	8.31851	8.97662	53.84294	1.00000	13.38205	0.02658	9.5926	65.21042	8.84640	8.20106	9.25139	4.24758	30.57106	1054.63320	20.97761	2.81156
53.16167	8.66461	10.15796	8.32838	53.92042	0.00000	8.21457	0.05305	6.76111	49.19444	8.03066	10.10525	9.51040	10.39592	47.92526	1193.33065	20.59098	7.70461
45.73333	12.58779	10.20887	8.76200	48.12831	0.00000	8.24227	0.07553	4.91667	58.97816	9.97454	11.53465	8.33812	8.86132	27.09923	1120.79064	17.24669	8.41639
19.21667	7.31649	10.04667	8.87945	64.37925	0.00000	11.02984	0.72006	73.08333	59.84430	8.97746	9.87300	7.62678	7.42774	39.54359	1132.42941	30.17328	10.87487
-2.13404	10.38694	7.53209	9.21627	46.66796	1.00000	5.74963	0.18524	-79.59415	46.68877	8.72673	8.36299	7.98277	6.33120	51.54866	1120.81808	1.01435	9.44689
9.91861	10.87135	10.60209	8.41109	58.83279	0.00000	6.95921	0.05417	-68.30472	56.60198	6.72501	8.91842		8.41817	36.99437	1059.94037	17.58272	7.84895
17.06542	11.94133	5.51726	9.22743	55.00192	1.00000	7.86093	0.03016	-96.72365	71.63996	7.36916	9.06869	8.46246	6.08409	63.97871	1153.85941	13.16682	7.09978
8.79577	5.72049	9.33010	8.96064	43.18871	0.00000	11.53913	1.48908	-75.69947	67.93500	8.86494	8.24994	10.02239	5.66465	43.33139	1141.71583	16.03270	11.61162
37.56667	10.55018	10.35239	10.49262	38.92036	0.00000	6.39737	0.04479	140.11667	50.61778	8.61606	8.88335	7.95683	9.38313	56.55387	1064.64448	9.90101	7.54497
30.35028	13.12650	5.20341	10.02574	44.71106	1.00000	9.41895	0.08740	112.19028	51.58975	9.94003	8.94845	8.07640	6.93004	21.41923	1057.11812	14.04782	8.43329
37.1759	7.81581	9.68579	9.01034	64.70017	1.00000	7.64719	0.08662	128.9889	54.98358	9.10190	5.29098	7.86006	10.08024	51.50504	1148.10315	23.05965	8.31223
42.58342	6.99438	10.54350	8.82349	33.23942	0.00000	10.28395	0.93232	-71.8023	68.66318	10.35939	9.72079	8.77342	7.54705	8.59503	1183.85701	16.75499	11.13835
42.55308	10.34568	6.43432	6.15053	47.04474	1.00000	7.19673	0.96878	-87.93341	24.78107	9.59804	7.38063	7.24954	7.11688	48.68024	1195.87312	17.55775	11.16933
-19.7625	8.28400	9.71643	9.80742	55.21209	0.00000	8.65794	0.17665	-44.31389	43.34132	8.90463	9.97078	7.30417	8.33273	47.05805	1050.80624	12.04812	9.33209
51.47805	10.30811	5.34304	7.20338	35.72476	1.00000	9.05170	0.04336	6.8625		8.53958	6.96467	8.56097	7.92998	62.95222	1182.01094	4.16418	6.58303
39.59611	8.19852	10.39256	9.38141	64.24775	0.00000	10.77572	0.22018	27.02444	46.32871	9.01786	9.03405	8.00393	8.39876	61.44393	1114.55042	14.34380	9.60770
41.66394	9.89396	9.42790	9.40840	39.89642	1.00000	6.33661	0.88641	-83.55521	72.07370	8.25084	8.02069	10.07439	7.00370	17.48389	1077.43064	20.19645	11.09129
44.27804	13.04384	9.21403	10.26622	22.04302	0.00000	6.18482	0.03139	-88.27205	53.21066	8.20575	10.32834	8.98169	9.38257	42.61767	1184.25558	35.59158	6.57593
0.46005	9.79464	9.21139	9.15742	51.18065	1.00000	8.04262	0.82223	34.11169	43.85066	9.21458	7.20471	8.31471	8.09104	71.41230	1156.80042	13.48405	11.01256
29.69221	10.23905	8.94886	8.05050	44.59433	1.00000	8.73213	0.09444	72.54566	67.90231	7.63591	12.57548	6.89190	7.53608	44.37175	1190.66885	20.97511	8.46641
50.9803	8.27477	11.43631	8.08771	46.85340	0.00000	9.06141	0.17990	11.32903	46.48322	9.29170	12.24720	8.56765	8.60357	46.94968	1138.23268	14.35777	9.32881
59.33333	8.53602	12.80292	9.51841	43.82101	0.00000	9.27711	0.10290	18.28333	60.41210	9.90938	11.15534	8.39762	9.24806	54.25233	1170.74312	26.08318	8.74905
24.81757	7.85097	9.68548	8.56539	69.48169	0.00000	7.03067	0.04765	84.63445	42.53038	9.85969	10.44040	9.43410	10.44928	47.29031	1058.15042	9.78974	7.37944
27.71809	8.67572	9.10948	8.03578	30.28849	1.00000	9.23562	0.04802	-82.35176	51.48086	10.34734	12.14760	9.19743	6.62437	55.46809	1149.32762	22.08735	7.89008
24.81757	10.10714	10.23869	7.85471	48.48047	0.00000	10.34641	0.05252	84.63445	30.02399	5.62483	12.47375	8.96472	8.98182	59.65806	1140.92719	12.45459	8.11543
8.48714	9.33170	10.96326	10.52266	62.94851	1.00000	8.06747	0.31298	-13.2356	20.62730	8.95576	12.37735	9.29102	9.34216	49.00417	1196.76994	16.64203	10.03662
34.95303	7.34652	11.68314	9.55593	52.49306	1.00000	9.82797	2.98117	-120.43572	67.19777	8.96829	8.16358	8.59121	8.84954	43.03282	1112.22039	29.46099	12.31715
9.3337	10.48876	8.71374	9.27839	71.00167	0.00000	7.24734	0.05055	122.8637	40.78621	8.91135	9.31017	7.75719	8.78278	51.87630	1184.42549	26.84671	7.60288
37.56667	9.49335	11.73066	6.21900	30.15394	1.00000	5.81390	3.16407	140.11667	30.94388	6.94174	8.84519	7.57787	6.12193	52.14643	1065.92044	1.94229	12.37437
39.12074	9.21804	9.84510	9.83251	58.29334	0.00000	7.13219	0.02604	27.18052	45.49449	8.03374	8.07817	9.06226	11.21924	26.15974	1199.22999	21.89505	5.61361
8.35122	9.68281	7.36483	9.84603	42.00295	1.00000	7.25176	0.19768	-62.64102	56.33819	9.34417	6.48600	5.26909	8.58465	53.52632	1186.90710	11.61629	9.50063
16.0438	10.47775	8.48383	7.58916	64.99399	1.00000	5.73735	0.03113	120.4861	47.05364	9.12111	8.77990	9.31521	6.49023	64.27354	1127.66312	26.54548	6.82085
48.49144	9.95537	7.99884	9.85327	26.55893	1.00000	8.13718	0.43766	9.20427	59.03715	10.47998	7.34143	8.73953	7.66296	58.19634	1148.41878	34.54411	10.34781
23.02677	10.20433	8.43005	9.71346	52.04424	1.00000	9.07737	0.05430	113.13148	55.46244	10.37679	10.39783	7.89984	6.91853	47.37116	1104.37643	11.05630	7.89869
-2.13404	6.77111	8.61967	8.59907	47.52845	0.00000	12.67320	0.21597	-79.59415	60.40499	8.26363	7.88250	8.77151	6.06580	39.62130	1132.07836	18.16350	9.58991
40.78206	9.59939	8.36371	8.13049	45.38920	0.00000	4.11434	0.02916	72.34424	63.11742	8.49668	8.50378	10.03059	10.51849	53.28550	1128.30885	35.53094	6.53912
36.64852	10.88786	10.19530	8.80675	71.17453	0.00000	6.81784	0.04979	51.49621	62.48526	8.88738	9.15220	7.77545	9.48148	44.99359	1126.39102	8.65648	7.81746
32.44874	9.81902	11.62236	7.50184	41.84104	1.00000	8.51078	0.21956	-99.73314	61.51542	8.86224	11.88252	9.38848	9.00164	30.00982	1181.83007	7.36353	9.55805
33.93113	7.84370	8.14140	8.23656	44.17377	1.00000	9.44139	0.04438	-117.54866	33.31598	9.05869	9.73678	7.35252	5.94174	40.97213	1094.07098	9.87409	7.50687
33.92946	6.35666	8.25749	8.55640	37.07610	0.00000	8.71348	0.35260	-116.97725	68.03137	8.63255	10.50064	8.99804	5.75541	55.79138	1118.91863	12.76112	10.12243
44.31771	8.17914	8.81950	9.43251	30.29852	0.00000	7.20087	0.05776	9.32241	50.58356	7.42680	6.85422	8.09249	8.39896	38.15976	1130.32508	-3.92250	7.71627
9.58126	8.85020	12.23623	10.08491	62.48538	1.00000	10.17412	0.04963	8.2926	44.10893	7.85781	10.86164	9.37936	7.93606	50.49080	1086.44097	17.49034	7.81176
55.82737	9.98969	7.01594	8.71333	37.20084	1.00000	7.07397	0.20446	-4.0573	70.65569	8.09337	7.55050	8.36466	7.03916	53.62257	1198.79320	23.65011	9.53670
55.25	7.98585	6.95669	9.06296	67.25165	1.00000	6.61002	0.16175	24.75	40.23769	7.53515	6.17501	6.75150	7.53274	41.69108	1106.23111	15.86056	9.28453
30.21121	9.41957	8.40179	8.80892	37.90981	0.00000	5.95607	0.30756	74.4818	60.39430	9.31099	7.46636	7.44174	7.30540	24.01858	1077.42404	14.52913	9.97153
12.37169	8.99307	10.50087	10.10354	64.54733	1.00000	8.16010	0.21751	123.62494	63.37851	8.68428	10.57702	7.15354	9.56546	34.92658	1055.92142	19.74995	9.64532
