TEMP	CO	C2H3NO5	NOx	PM2.5	CFCs	warning	PM10	Pb	CH4	SO2	H2CO	longitude	PAHs	NH3	PRES	O3	latitude
21.01113	5.94729	0.25614	8.03441	9.60253	41.54250	0.00000	4.55110	48.00057	6.86830	7.91484	38.65830	-86.77917	2.80895	6.33134	1141.77427	7.00820	36.02506
19.08921	5.32012	0.21016	6.52250	6.90601	66.01030	0.00000	3.61070	34.69960	5.47035	8.96288	72.24369	34.11169	6.77699	7.96195	1127.39714	6.96710	0.46005
26.33222	6.03451	0.22792	6.16427	8.08411	61.10243	0.00000	5.02747	47.24993	6.66453	6.27527	52.55181	-0.36053	10.08988	7.16334	1127.70663	6.80780	51.64316
14.43334	4.85294	1.33866	6.96396	8.60015	69.86223	1.00000	9.10749	61.79770	7.84889	10.66137	37.92938	-73.58248	4.00893	6.62549	1114.13556	7.60610	45.40008
8.97627	6.65882	0.41257	8.77646	8.35241	27.01787	0.00000	7.65969	26.08499	6.00920	8.20036	39.22434	139.07204	5.16859	5.90209	1195.48649	7.16202	36.24624
14.67457	5.11392	0.13603	6.91944	5.84678	58.37554	1.00000	3.63615	55.89959	5.61586	5.58856	39.53205	135.21667	11.15665	7.10911	1162.76679	8.12937	35.06667
17.43826	6.82199	0.43074	5.33026	7.44724	37.19937	1.00000	7.32439	59.37647	5.96034	6.03235	68.24428	128.63083	6.10362	6.11603	1199.61111	6.82351	36.82167
15.29788	6.21617	9.97794	9.32908	4.34079	40.24830	0.00000	11.18344	58.12320	9.33474	4.88345	47.19672	-25.66689	4.75673	6.63191	1065.67288	6.92346	37.74615
8.93190	6.57337	0.31910	2.03539	6.59916	54.33698	1.00000	6.26967	57.12943	4.40780	2.84015	38.67939	-71.19901	7.61924	6.54392	1084.06084	7.52249	-30.60106
-1.95908	4.90098	0.33760	4.66856	11.33282	55.74270	1.00000	7.01220	65.18688	2.87284	0.82704	46.20609	-77.03116	7.42736	7.17551	1138.89396	7.45036	3.8801
34.31134	7.27700	1.08631	9.13778	5.54449	59.47473	0.00000	8.67574	58.57703		7.12791	44.69853	-94.41551	9.08382	6.43674	1089.68188	5.69887	39.09112
20.71535	6.14378	0.67567	6.68413	5.07874	68.41728	0.00000	8.27196	38.30366	6.00416	4.20021	57.65116	73.08333	6.36950	4.92927	1114.07765	6.29526	19.21667
1.62802	6.67786	1.09089	6.05123	8.52730	58.03009	1.00000	8.74854	63.06562	9.37380	8.41231	44.97417	-97.03285	4.21856	8.89343	1198.96684	4.74505	47.92526
14.79470	8.40299	0.10631	7.62202	6.09494	58.02885	0.00000	6.33477	47.42330	7.39611	10.67390	44.50526	40.17171	5.40237	8.41922	1194.43698	6.62318	58.1908
3.07668	7.00051	2.52218	5.52404	8.73935	45.90981	1.00000	9.73931	43.45076	4.78598	5.75119	74.66240	46.83187	2.99278	4.51128	1135.06675	5.57467	14.53767
2.83721	6.99723	0.30287	3.83662	6.32216	50.23107	1.00000	6.48366	40.50674	7.01043	5.68586	34.38359	-98.11889	6.53666	6.17005	1170.31055	7.83746	19.04222
8.95692	4.44928	0.28207	3.40304	5.82154	62.24955	1.00000	6.18930	55.08242	5.93136	4.44588	45.30124	-82.46148	8.18033	4.61369	1124.41870	8.51040	28.15112
	5.15537	0.28499	5.95038	9.18140	47.13357	1.00000	6.67149	56.45589	6.27059	5.35414	50.75109	18.84	6.04365	8.15625	1183.78924	3.91102	42.28639
22.06572	5.10577	0.76476	5.06185	7.95168	46.84001	1.00000	8.39350	58.44836	10.04443	6.72172	73.58340	112.9	3.91429	6.51006	1187.00693	6.48316	27.85
0.91888	5.44181	0.22221	7.72911	7.06624	56.65695	0.00000	6.89496	48.16337	9.69981	5.95011	46.43165	-68.30472	8.91123	7.58821	1138.43428	6.69376	9.91861
13.53388	7.78606	0.28598	9.21315	8.76170	46.67772	0.00000	6.38709	30.76798	5.37973	6.80739		-52.35558	3.99943	4.46066	1181.97895	4.26108	-14.66463
10.05881	5.82382	2.17916	4.16321	6.43160	58.06496	1.00000	9.57747	31.99278	4.31242	5.56108	53.22072	102.3278	3.83928	7.65841	1051.89940	4.17232	2.2139
6.30780	7.77252	0.38519	8.07396	8.81347	45.64333	0.00000	6.36781	60.72709	6.54411	9.41113	62.75020	-81.79819	3.68608	8.29471	1183.13389	6.81379	41.48199
3.29636	5.33308	0.27582	9.31353	6.52189	56.14187	0.00000	4.63247	65.99504	5.25604	5.87380	47.85626	2.44892	4.84791	5.91073	1159.08107	7.03292	48.98693
17.42640	7.52193	0.21363	8.40667	8.82707	61.47174	0.00000	4.72599	42.88991	7.08135	8.32580	57.10839	74.3092	3.17418	5.49457	1164.75920	7.11727	33.37526
21.67247	6.18943	15.82844	8.22163	3.72216	63.96986	0.00000	11.64623	16.22927	7.95401	3.63070	54.04556	99.96667	5.36365	8.55538	1151.52834	7.40140	8.43333
9.07128	7.34042	0.32808	5.32225	6.38522	50.06138	1.00000	6.51804	46.96370	7.26836	6.16946	58.99540	29.26639	7.64293	5.57327	1111.80131	8.37354	37.58105
22.78342	5.11053	0.35931	5.63761	9.13461	50.00829	1.00000	7.05698	51.38082	7.58053	8.40605	33.26629	83.97573	6.07323	7.24464	1179.50946	5.65517	21.46527
15.19950	4.55052	0.62189	3.42631	7.51808	45.96909	1.00000	8.14120	41.61014	8.77141	8.03312	67.14088	86.68363	4.38126	5.78514	1054.86952	7.55407	23.49668
11.76844	6.62242	3.12116	5.48873	7.98859	54.98802	1.00000	9.92892	46.79601	7.90890	8.78690	51.16574	35.34722	2.70980	8.24271	1115.21415	5.70806	-23.85972
17.52546	6.97240	0.60716	10.02784	7.74612	51.68255	0.00000	7.90208	40.82197	5.66707	12.42695	68.01370	-3.53261	5.39570	8.12908	1121.00681	6.56162	40.42386
11.36496	7.80175	0.40519	10.61626	5.48650	24.08424	0.00000	6.40876	25.75210	5.97745	9.64783	55.04201	-74.28459	5.02925	7.74748	1073.16134	6.29465	40.5576
-0.10333	7.11573	2.11828	5.94929	6.70592	58.58455	1.00000	9.54026	34.75706	5.99419	7.06131	50.25536	10.98461	4.13896	7.54744	1137.89882	8.11010	48.35693
13.05426	5.60080	0.43247	6.00442	8.67474	38.42724	1.00000	6.98653	29.16561	6.18575	4.96057	39.98368	106.88324	7.06548	7.31033	1138.86890	7.05463	47.90771
31.59472	8.96597	0.02198	7.62882	5.01081	49.27307	0.00000	4.34994	65.04114	4.87405	6.21547	42.99003	-90.10674	10.34718	6.78896	1139.74380	6.58725	29.84576
17.03173	6.35009	0.56451	3.06833	6.21447	51.28916	1.00000	7.80119	54.85807	5.61916	5.08181	69.42070	-74.73584	5.51218	7.30670	1080.93929	7.50674	5.20856
13.14821	7.24372	0.75229	4.62713	6.47278	60.78301	1.00000	8.17702	45.72367	9.13067	6.00006	39.55851	-100.44843	6.43824	4.89065	1166.74213	6.39547	20.74122
16.67509	4.51749	1.45757	4.88416	7.05028	36.70247	1.00000	9.15431	48.55230	8.31105	8.13233	54.42003	10.18527	4.14173	7.48213	1191.73799	6.27705	47.98372
-1.49920	8.30180	0.20686	4.13362	7.33367	68.56001	1.00000	6.06032	40.02072	6.53363	5.15110	54.63223	5.51978	6.45048	5.06748	1110.80234	5.53620	51.44889
15.89544	6.89944	0.43268	4.77809	9.58499	67.11255	1.00000	7.04419	49.65349	3.35069	2.69366	60.51413	-81.79819	6.86643	6.65122	1124.14828	7.64727	41.48199
9.00884	7.46145	0.19083	8.26988	9.09447	71.91492	0.00000	4.89897	48.88569	4.81111	5.37314	51.30394	135.21667	4.86600	6.80730	1106.74098	6.62345	35.06667
17.43379	7.33034	1.79496	6.31152	7.13628	63.96196	1.00000	9.35289	33.08510	6.15192	7.42916	71.44293	12.6723	3.63626	6.47886	1147.96711	6.29588	41.72063
19.44545	5.74718	1.83751	4.55582	7.69233	55.14380	1.00000	9.43552	60.67695	7.53169	9.76307	54.28551	32.6178	3.13746	5.44688	1094.82303	8.49468	46.65581
12.71831	4.21297	0.40040	4.91297	9.53306	67.48674	1.00000	7.36748	37.20268	8.43682	8.72012	49.46451	9.47629	4.07066	6.93404	1171.80826	6.85678	53.59337
5.42066	5.05769		8.14175	8.45611	46.67392	1.00000	9.82470	46.07758	9.23771	8.44474	57.00459	120.5875	4.20526	5.89397	1053.68930	7.15098	16.455
11.42979	8.18660	0.53842	5.02038	7.75687	26.86096	1.00000	7.77093	43.63399	9.90960	7.90954	32.99700	10.03988	4.70191	6.69391	1079.01762	6.78868	53.6052
14.23885	5.91758	3.41223	7.38022	5.49440	37.31471	0.00000	10.09257	57.93641	6.35361	5.42095	43.07233	121.96361	5.34094	6.04825	1189.79314	7.28055	6.95194
15.89556	6.02979	7.36672	8.44035	7.13962	57.48493	1.00000	10.87539	41.55436	6.17523	9.86238	60.89744	83.36889	4.78043	7.60692	1156.14986	6.84186	26.76628
29.79207	6.64439	0.19903	9.26660	8.75763	65.61037	0.00000	6.17689	75.64753	4.74461	6.58709	37.96222	1.00288	5.20596	5.11410	1059.12944	7.31963	49.28669
5.90273	6.65396	1.27596	8.15296	3.90105	39.37620	0.00000	8.97317	53.14468	9.50883	4.05695	36.24548	8.62118	6.67374	6.61816	1096.81178	4.44967	45.44694
15.53529	5.17811	0.98167	4.82830	7.56746	37.86194	1.00000	8.45721	31.62283	7.81476	8.79130	67.15516	-75.11028	5.52429	6.59163	1089.98274	6.96396	-15.21194
-0.41106	7.15216	0.84917	5.44750	6.89268	46.56162	1.00000	8.22271	36.03230		6.50131	65.18781	-94.41551	5.10588	5.49517	1196.64605	6.58407	39.09112
15.68333	7.26846	0.57328	6.97579	8.40455	52.37720	1.00000	7.93633	29.77827	7.44808	9.57020	69.41468	-0.91979	6.82751	7.63949	1072.08181	8.02030	51.42708
11.16878	6.60555	0.35744	6.84363	9.39421	50.81338	1.00000	6.93561	51.81938	7.45703	9.96004	46.98401	40.17171	6.52241	6.60078	1070.21368	6.73911	58.1908
11.71855	5.72936	0.16959	2.47531	5.91620	59.29446	1.00000	6.13212	34.10810	4.73934	3.75955	47.18036	-2.1875	7.68652	7.11831	1130.76026	6.46816	51.26
4.19719	5.60247	1.25166	4.83002	7.42521	59.25649	1.00000	9.02151	67.76287	7.26596	8.35191	38.81381	45.36561	4.73495	7.21756	1109.18581	6.03749	41.09246
23.16761	6.97434	0.45382	4.45564	9.45246	46.30027	1.00000		56.11858	7.39633	8.29306	48.25240	-76.70944	4.05973	6.13468	1068.45760	7.92990	-11.94306
-3.23812	6.41990	0.46196	4.43212	7.54928	45.45232	1.00000	7.59896	59.28847	4.68522	4.67576	67.35929	-1.99421	6.31189	6.52684	1183.34016	5.49749	51.35084
13.66323	5.38091	0.66315	6.55128	6.59015	65.34321	1.00000	7.85534	35.57827	9.01036	5.49547	49.28798	5.22778	8.07205	5.49781	1184.44464	7.67505	51.955
20.14784	7.20803	0.56144	4.91172	6.53225	43.80561	1.00000	7.78486	84.74544	8.10921	9.04141	51.85489	18.84	6.72363	7.99917	1103.10373	8.17804	42.28639
19.86109	7.09575	2.05907	9.25004	5.34077	70.32447	0.00000	9.44558	42.42327	9.29684	6.10282	26.33627	32.6178	7.26679	6.70501	1071.46250	6.84756	46.65581
26.53969	8.18713	0.57634	6.02027	8.84111	45.94494	1.00000	7.91520	58.92614	3.58853	5.27856	75.16553	-122.86705	5.91832	5.89274	1198.63033	4.52589	45.49428
23.95233	7.51551	0.21394	7.16192	5.83378	61.75220	0.00000	4.95632	82.43598	6.33658	11.11518	45.43892	8.52462	6.61943	5.87730	1148.00768	5.92106	47.30997
12.07923	8.28728	0.32240	5.35593	7.72761	53.05636	1.00000	7.09516	39.93169	9.61342	7.23454	50.06644	-98.11889	6.97646	5.48409	1150.29559	4.86028	19.04222
12.92554	9.49936	0.64135	4.66989		56.75903	1.00000	7.89953	41.07231	9.31464	7.56777	56.01763	-0.74934	5.41175	5.21584	1087.38299	6.95112	51.62907
23.45486	5.41591	5.02341	9.16161	2.97515	59.08039	0.00000	10.47462	45.73611	10.16285	4.18794	79.77150	-74.15987	7.10868	6.54281	1111.53958	7.22723	40.82232
-3.06506	7.66639	1.63503	3.70660	5.72698	51.78191	1.00000	9.27404	46.51549	5.32505	5.82872	57.33376	38.2739	4.04155	7.30952	1098.83068	6.61808	46.7055
-1.52857	5.83558	0.12228	10.94454	8.22374	56.56482	0.00000	4.87145	63.97798	4.26601	7.36164	52.31422	113.82465	5.84787	5.34848	1181.80147	6.95677	23.29549
9.08383	7.10680	0.33664	6.77957	8.96448	31.36142	0.00000	4.61614	54.88224	5.50066	8.74094	29.06072	-0.2	5.09942	6.16557	1120.27149	6.12910	51.65
18.97123	5.05310	0.16110	7.87216	5.76862	59.90480	0.00000	5.41033	47.07655	7.16933	6.39386	47.43150	-73.97069	10.11208	7.45577	1102.64893	6.55396	40.64621
5.03881	8.25977	0.66481	7.73024	10.77023	42.51360	1.00000	7.98172	58.16741	6.42527	11.46015	34.58035	26.97253	3.73499	7.68205	1192.03851	5.00289	49.65186
-5.02332	5.60870	0.41082	5.09971	8.34770	82.70959	1.00000	7.46247	51.32431	5.65481	7.64606	42.03276	10.5511	6.37447	7.57222	1102.42575	5.77510	52.47774
15.29888	8.00906	0.18177	4.63160	9.16213	67.30208	1.00000	6.28821	60.08410	7.82460	7.14371	69.53088	-69.96533	6.49582	6.60450	1066.87029	9.54403	43.91452
31.36459	6.09017	0.47250	5.10457	7.30394	69.12849	1.00000	7.56647	38.08810	6.33279	5.73650	64.65557	-75.69947	5.67653	6.85252	1108.44025	6.55909	8.79577
15.24532	5.14098	0.70818	8.19311	4.95381	56.77495	0.00000	7.97950	58.96339	7.23062	5.40715	45.93325	-58.38341	7.29209	7.58614	1167.61448	6.57392	-34.64966
8.65740	6.48468	0.79862	5.66669	9.54551	64.72145	1.00000	8.48308	62.16285	3.45099	4.03502	43.61165	-3.53261	5.73730	5.46050	1171.70858	4.69959	40.42386
26.39634	5.46584	0.27261	8.20574	6.45170	48.99391	0.00000	6.62694	82.93070	10.77688	6.34422	52.64305	9.20427	10.17747	6.01440	1160.64120	5.88274	48.49144
13.81627	6.76813	1.01300	7.80596	9.29881	45.76939	1.00000	8.59243	60.34310	5.61565	10.54105	52.49622	76.0586	5.80586	9.25802	1127.01783	5.88056	16.06213
1.62066	7.78292	0.24965	7.61213	8.18811	49.58884	0.00000	4.69659	78.60826	6.87710	7.67681	29.08214	38.01667	4.82818	8.36758	1159.18139	7.70731	11.85
14.80574	6.26486	0.71727	7.68072	4.07248	40.11630	0.00000	8.24179	57.09756	6.33052	3.80142	52.03190	-74.01042	6.18568	5.51547	1063.69821	6.11060	41.50343
25.58896	6.39072	0.32737	9.01857	8.19921	45.94735	0.00000	5.26092	43.41353	6.07247	9.15852	79.28732	77.9129	3.67870	7.22952	1061.87522	8.79241	25.6439
14.60050	7.11734	2.89451	6.07352	9.25873	35.76355	1.00000	9.88857	46.44651	7.33489	10.33329	44.66003	115.8614	1.98269	6.63271	1175.96969	6.56868	-31.95224
12.10291	9.30560	0.44571	6.03344	5.89524	48.61093	1.00000	7.25518	20.25479	9.14374	8.07680	57.12167	98.6738	6.38864	7.87833	1144.70527	5.76592	3.7278
-2.36227	6.89852	1.44438	8.39887	7.99078	70.41788	1.00000	9.10130	54.22570	6.81408	8.59830	49.11810	68.88871	4.51251	6.61198	1175.59183	7.36048	25.95533
18.77450	8.10375	0.93636	5.55632	7.70375	41.59820	1.00000	8.50309	65.26358	4.75282	5.80022	52.87509	-2.01111	5.67979	7.56794	1189.27310	6.14166	52.66277
24.47583	7.00425	0.06784	8.00085	8.69374	66.29370	0.00000	5.16192	64.72731	4.58015	5.34342	55.74047	-97.54667	5.10331	7.91663	1063.41625	7.23746	30.5427
-11.18425	7.77271	0.80103	5.41677	7.86685	48.84007	1.00000	8.23218	66.55513	5.39230	6.82396	58.42643	2.08333	3.82222	7.01496	1136.66099	7.37948	48.86667
10.95826	6.35661	1.00440	3.42939	6.99565	51.21135	1.00000	8.69061	42.54632	8.49895	7.03414	61.53228	-117.54866	4.38767	7.57871	1154.34585	7.19464	33.93113
12.51526	8.46163	0.24875	7.95585	7.49075	65.95844	0.00000	5.65201	51.56093	6.05736	9.77710	40.50903	11.412	4.47555	9.26161	1183.22172	5.83943	45.50369
22.14346	7.31574	1.49812	8.24605	5.44639	49.67460	0.00000	9.13610	59.74499	7.39582	5.95754	53.90861	9.0027	7.59647	7.51928	1103.11281	8.10092	11.86064
17.42086	6.81169	1.24396	7.86346	5.53559	55.35017	0.00000	8.80253	56.09574	7.16405	5.25066	41.64216	-67.15407	7.01067	8.00473	1186.93111	6.41458	18.42745
27.99323	5.68702	0.40251	6.31374	8.47827	54.87733	1.00000	7.29098	41.90443	6.56785	9.44787	47.24000	-119.48568	5.87071	8.05224	1159.07816	7.70992	49.88307
-3.94277	5.02729	0.83142	4.90125	8.46799	49.53194	1.00000	8.43089	41.81922	4.93271	4.38588	47.87542	2.95924	4.81268	5.00486	1071.76556	7.79346	36.76775
15.98632	6.12235	0.36021	7.61931	5.69192	41.88802	0.00000	7.63016	51.74646	7.80096	5.08317	68.95259	13.58357	8.91762	6.60299	1183.63922	7.33949	-1.63333
8.39934	7.37570	0.42666	3.36434	7.35542	62.19407	1.00000	7.50103	54.15165	7.38760	7.47001	57.36471	-66.8499	6.03461	6.59725	1050.25938	6.95352	18.03496
18.19847	6.02122	0.41233	3.80563	8.46914	38.37397	1.00000	6.58311	51.67987	9.31567	5.36277	32.09463	42.7125	5.35544	5.97288	1083.61360	6.40442	11.15583
27.23662	7.80956	0.26733	7.66360	10.73761	52.95633	0.00000	4.49780	41.92810	4.85816	3.80492	57.95917	-117.54866	4.01378	6.15095	1078.92815	5.58314	33.93113
7.15930	5.80890	0.89097	5.86258	8.67918	57.69587	1.00000	8.37948	55.77356	8.41490	9.22482	46.59134	77.70636	4.52471	6.40827	1163.19683	5.89788	28.98002
36.36128	6.82884	0.27433	9.17142	3.99192	45.51006	0.00000	6.64798	54.14775	7.92011	6.12086	67.28030	-71.06616	11.51448	6.27959	1165.95569	7.96153	42.4251
22.54255	6.13955	0.23124	4.95845	9.08132	49.53630	1.00000	5.96199	51.25809	6.13579	3.55120	43.43574	120.33063		7.37169	1144.72185	8.53455	37.65181
16.86778	6.14374	1.49818	7.89621		47.91202	0.00000	9.15930	20.87898	7.64709	4.80473	30.23317	89.11943	5.63085	6.35523	1148.10610	7.78194	23.9028
14.95681	6.91820	1.18251	5.67919	7.15227	42.46535	1.00000	8.92702	21.14763	7.48119	7.87751	75.63318	-0.59543	5.59858	6.10156	1168.82142	6.38558	44.80477
14.42481	6.06025	1.57437	5.67256	8.90769	49.71443	1.00000	9.28513	62.53214	6.44428	8.59311	47.01787	-111.89903	3.52940	7.51772	1106.41140	7.59519	33.50921
22.02329	6.27514	0.37891	7.23995	5.73448	52.60731	0.00000	7.11634	22.94210	7.51583	4.40139	71.60289	-3.05	8.24112	6.52337	1138.62757	6.64481	53.81667
0.97008	8.81365	1.38975	8.49119	5.99119	63.88610	0.00000	9.13894	38.53478	10.31160	5.71842	75.90841	-15.58602	5.83085	7.77721	1057.65691	6.32882	27.76056
17.97190	6.86103	0.19941	4.86760	7.78763	42.28157	0.00000	3.60973	52.89870	5.39865	8.15174	37.08903	13.10984	7.93562	5.73883	1120.61797	7.48186	51.30001
26.36668	6.55915	3.11794	7.10200	6.58828	65.27789	0.00000	9.96910	33.33595	7.77546	5.48558	36.28328	29.65806	5.95976	6.49348	1123.03689	8.39115	-4.83
19.23170	7.08815	0.20799	9.84988	6.30231	47.14459	0.00000	5.76224	50.88635	4.57469		53.34377	120.74792	7.80592	5.73637	1145.74638	5.34714	41.09822
4.13145	6.57739	0.68164	6.03759	9.50808	41.97380	1.00000	8.11896	49.14077	6.23413	9.74571	48.78271	117.33333	4.69858	7.83800	1196.51757	5.87560	34.85
-2.26869	7.03420	0.47283	3.95009	7.01658	39.39159	1.00000	6.67201	30.93240	5.97672	5.33622	55.37802	86.68363	5.87162	6.49005	1056.60811	5.35980	23.49668
-0.17622	6.22932	0.24856	5.00470	9.48529	59.96363	1.00000	6.83657	68.18791	5.41003	3.17696	62.19353	6.9747	7.12934	7.45670	1086.38890	6.94174	50.82709
21.10995	5.50571	0.60295	4.28012	7.01099	60.99272	1.00000	8.04207	54.51690	11.69472	5.40318	59.66977	-2.68333	4.83490	4.86448	1137.47736	5.58904	43.31667
11.03415	6.26753	0.11258	8.14425	9.19676	50.21961	0.00000	5.47996	63.62083	5.73146	7.51610	50.60837	9.85	3.50560	7.22268	1128.60906	7.01670	53.63333
17.03060	8.74376	1.13744	6.05200	9.59190	41.81379	1.00000	8.75244	38.14816	3.59560	3.65199	55.72077	-85.76942	5.74369	6.67198	1150.36800	7.14118	39.78504
14.78461	6.44379	0.33503	7.73078	6.98889	59.72941	0.00000	6.88265	44.35884	8.48877	6.37961	54.06095	-95.63079	8.98170	5.68031	1058.60231	7.80485	31.76212
20.28224	6.91695	0.40671	8.60510	4.79528	48.68981	0.00000	7.02604	32.66886	7.61957	5.48946	36.40196	3.39467	10.72175	6.12356	1084.28854	6.17724	6.45407
15.83344	7.51247	0.78036	4.75854	9.65073	40.41815	1.00000	8.38353	73.48879	3.09391	2.89847	52.64102	-102.36764	5.32693	6.86294	1116.65044	9.27056	31.84568
29.33957	8.31014	0.34416	4.09681	9.04572	47.60033	1.00000	7.12924	31.58751	8.60615	9.77225	47.84844	-8.2194	4.72366	7.34824	1099.07610	8.03503	43.48961
20.23533	4.69621	0.20316	7.42651	7.00615	51.42261	0.00000	5.23415	55.66966	5.78794	9.44909	75.88363	74.3092	6.12266	6.51854	1181.46173	7.47322	33.37526
4.21825	7.90040	0.34323	9.49453	8.90111	34.59542	0.00000	7.39202	64.36810	5.35201	6.41108	48.03056	-113.3187	5.28037	7.03569	1119.23501	5.71307	53.51684
13.86994	8.41314	1.14821	7.44642	8.90806	48.00950	1.00000	8.75744	56.72534	6.46695	6.65190	50.77537	37.38115	4.79518	6.75101	1107.44170	8.46733	55.63711
11.25178	6.06789	0.65806	5.67793	7.15993	65.87336	1.00000	8.06267	19.74857	7.53267	5.65767	66.60946	-74.38987	7.22039	8.77119	1183.42405	5.29390	40.65538
28.71353	6.44304	0.84643	8.62634	8.13187	42.21483	1.00000	8.63336	60.11605	7.02370	11.36028	53.45055	-13.2356	6.41767	6.03635	1060.10909	6.58023	8.48714
13.47075	5.44984	1.12943	5.05135	7.45606	34.59713	1.00000	8.74267	63.55750	5.79030	6.21278	45.56048	129.96972	3.95248	4.98056	1082.51566	7.30917	33.4425
33.49819	4.69417	0.46819	4.28023	8.83380	62.69471	1.00000	7.43330	53.86453	2.86724	3.57263	40.75821	-4.10734	6.37229	6.26695	1197.62711	4.90969	38.68712
34.27834	5.99994	0.50892	4.02365	6.58991	71.30336	1.00000	7.40554	46.14753	4.87088	5.74860	41.44246	60.8019	5.37735	6.20035	1104.26425	5.01346	56.9083
26.42590	6.94972	0.37670	3.10541	5.91556	58.24359	1.00000	7.14322	72.38280	4.84720	4.67503	45.82874	-73.95097	6.14629	6.53509	1075.29406	5.68435	40.72371
12.84843	6.56436	0.61453	8.79505	6.33212	53.84070	0.00000	7.65331	74.26427	10.33931	6.06843	25.57800	117.63083	7.86640	6.95154	1131.51412	6.03449	35.50056
9.00789	6.61642	0.34899	9.37855	7.21247	55.13860	0.00000	5.88933	44.24993	4.69459	8.27230	42.29878	-83.2321	6.19372	7.60069	1165.20837	6.07574	33.08014
11.37629	7.33918	0.24760	4.74312	9.46978	56.21845	1.00000	6.38770	39.65602	7.98002	7.51870	56.03011	-93.12577	5.50473	6.17890	1051.38393	6.97083	44.73941
21.63921	6.87411	0.87515	6.02338	9.34396	51.37801	1.00000	8.47239	48.19889	7.49061	8.05295	68.14572	17.22635	3.81649	8.06385	1078.89871	5.46186	48.8449
20.17825	7.87516	0.87614	5.99872	8.87534	52.49053	1.00000	8.60335	31.71347	7.12341	5.81687	46.86026	-1.99421	3.84012	6.80631	1177.15990	5.65316	51.35084
4.35231	7.71541	0.71909	5.14337	6.98772	49.20007	1.00000	8.39202	32.24184	10.30372	7.65798	44.64889	-3.05	5.01865	7.81109	1120.63227	6.29187	53.81667
12.79374	5.83524	0.48645	3.16877	6.55738	57.38062	1.00000	7.38371	64.41952	6.35563	4.04003	44.89820	135.21667	6.03683	7.09012	1054.51111	8.27153	35.06667
36.25441	6.57731	0.09252	3.66798	6.20496	60.90617	1.00000	5.56300	55.26799	6.63916	4.85414	62.56240	27.06365	8.81385	6.91268	1129.79866	6.61277	50.18545
20.56443	7.42616	0.53416	6.43405	9.04277	50.36180	1.00000	7.73001	53.74503	4.49995	5.09354	37.54034	4.18333	6.37905	6.26658	1141.80164	5.82592	7.6
9.69240	7.63845	3.14399	6.83321	7.70928	40.78066	0.00000	9.94723	63.98717	7.72949	9.92469	49.55991	-122.86705	3.85471	6.83681	1099.70858	6.82560	45.49428
11.21497	5.25902	0.31748	6.72414	8.06863	50.24561	1.00000	6.92543	55.05096	6.76556	8.91410	43.16956	121.3152	7.92747	5.79449	1147.12481	5.75735	14.14989
12.77624	6.05971	19.55889	5.56330	7.72387	61.36759	0.00000	11.86889	60.16739	6.23068	10.14294	44.78859	-84.13722	1.38307	6.05395	1052.12388	5.68693	9.92787
11.96740	6.48596	3.21932	9.18917	4.97252	62.64919	0.00000	10.00875	53.40672	9.36763	6.38239	49.62842	73.85535	8.75376	7.31240	1061.15858	6.36990	18.51957
21.60026	5.32142	11.71928	9.01533	5.77915	72.52928	0.00000	11.34673	41.46735	12.84966	5.13957	51.20919	104.09701	6.67073	7.68102	1086.36520	6.91556	-1.26424
5.93419	6.84632	0.55455	5.04691	8.95589	50.61605	1.00000	8.08688	61.78388	4.63651	4.70689	25.34110	98.50893	4.74589	6.63966	1115.05745	6.59745	16.68911
18.81500	6.55409	0.36562	3.80085	6.21028	37.61583	1.00000	7.06757	51.32526	6.74516	5.95185	48.46673	145.18333	5.51614	9.20637	1168.14358	7.46997	-37.9
-4.78431	7.40445	0.38604	6.08956	6.42485	45.30512	0.00000	7.48096	47.09181	10.56979	7.75332	62.18643	137.36215	7.33674	7.45063	1122.21055	7.85915	36.75965
0.84048	5.99234	0.55831	6.08930	8.35131	59.69136	1.00000	8.12934	58.94694	5.71727	6.45683	37.32958	-89.99038	4.55904	6.11897	1151.09067	5.08987	38.58894
33.78253	7.44572	2.30119	4.99301	7.82240	70.85309	1.00000	9.66007	43.47232	4.57785	4.87157	60.29510	76.32756	3.99570	6.39913	1115.98208	7.38910	9.57046
32.14222	6.64298	4.13209	5.86035	7.84622	60.73468	1.00000	10.26750	53.06886	4.12227	6.45033	61.95655	24.71204	3.07370	7.15171	1072.95594	6.37698	41.57439
-0.13901	6.87728	0.35808	8.18910	7.21246	75.27807	0.00000	6.55785	30.57031	5.05459	8.13043	55.39090	4.25633	6.11763	6.41641	1081.14498	6.82776	51.21187
7.21224	7.39065	4.23139	8.24727	8.60339	47.12649	1.00000	10.29835	42.66258	5.22711	7.77329	47.18754	13.44275	3.73217	7.74648	1063.46122	6.48281	38.07789
17.18563	5.84882	0.74356	4.45216	8.94747	51.92672	1.00000	8.23766	39.27414	3.11921	3.94491	11.54441	139.55722	4.81087	5.35844	1134.53155	6.78762	36
12.75562	6.52459	0.69415	6.46026	9.88335	36.32495	1.00000	8.03201	53.45625	3.40930	3.09107	41.03108	78.25795	8.05337	5.66429	1110.51386	6.13196	9.82564
27.91217	5.27848	0.47524	3.76752	7.00254	53.48068	1.00000	7.25368	44.37713	4.87814	4.43440	54.83607	9.85	6.43737	4.87691	1177.77524	6.61316	53.63333
