NOx	latitude	CFCs	CH4	PRES	C2H3NO5	H2CO	warning	SO2	Pb	TEMP	PM2.5	PM10	O3	NH3	longitude	PAHs	CO
7.82411	18.20854	78.48681	8.54231	1179.20145	0.02187	41.58282	0.00000	9.08142	66.03870	4.42352	8.79255	6.62387	8.31333	10.55410	-71.10077	9.96488	
7.90264	32.42067	78.78434	9.51203	1135.45292	0.17668	38.10476	0.00000	11.76126	44.12347	22.33620	8.01468	9.06285	10.17142	10.42551	-104.22884	10.23429	9.93707
9.06885	-27.76952	70.41417	8.55882	1058.98270	0.03708	60.22969	0.00000	11.04614	40.95159	26.39749	8.85051	7.13762	11.19258	8.88774	30.79165	9.81180	9.51143
8.46861	46.1351	80.11054	10.69601	1173.34086	2.88495	52.90310	1.00000	11.00838	83.70862	13.22985	9.96420	12.02985	10.09772	10.19584	-60.1831	8.36976	9.96332
9.66537	-7.73379	68.05021	9.64867	1079.73216	0.01577	58.50723	0.00000	12.00665	55.56518	1.54745	9.20765	6.54045	8.10828	8.46641	113.69785	11.03723	10.90886
8.43331	26.91756	64.98652	6.91192	1125.89041	0.02686	55.45818	0.00000	9.54895	45.74261	22.95887	9.20518	7.18967	11.58163	8.96383	-82.07842	10.58983	10.75981
8.15085	48.21644	63.05812	11.13309	1062.18107	0.46835	52.88304	1.00000	11.91647	69.15789	25.79294	10.32127	10.16498	11.73179	9.25361	9.02596	9.46254	10.19687
11.87975	45.73333	71.38633	9.79527	1058.20846	0.10910	24.57725	0.00000	9.05852	16.40524	10.57369	6.23083	8.53277	9.60489	10.13154	4.91667	9.18522	9.03079
6.96871	6.03333	79.12934	8.12760	1058.80046	0.63974	62.95310	0.00000	10.63116	46.62656	12.58053	6.20977	10.48068	13.48758	10.77529	37.55	9.83105	7.94624
12.43956	60.18427	64.47246	9.74980	1051.79291	1.19086	49.55625	1.00000	10.14966	60.63370	24.08095	8.38325	11.14102	8.61850	9.10980	24.95034	10.22560	9.93171
8.04396	-24.19436	68.66270	10.28258	1095.21848	0.24293	60.54280	0.00000	12.50390	61.30201	13.65578	10.15556	9.40378	7.36496	9.64558	29.00974	8.83369	11.67773
10.82894	45.69558	77.90823	10.04895	1128.14135	0.04662	51.26612	0.00000	7.85344	49.52612	17.34958	8.07855	6.12891	8.07530	10.42816	4.7934	10.11015	8.24257
9.23682	14.62072	84.44751	10.26652	1141.19854	0.18529	51.39901	0.00000	9.46817	75.84917	8.61268	12.13105	9.16483	11.10218	8.50478	74.83554	10.31991	10.64075
8.59414	43.67681	62.74050	12.97665	1074.92742	0.01458	50.72519	1.00000	5.78699	33.49323	8.31429	9.76744	5.08676	6.19723	9.33437	4.63031	10.71943	9.81142
11.71373	43.48961	73.87104	8.46765	1171.15262	0.02163	62.51970	1.00000	8.48807		2.51540	5.86546	5.82087	10.04865	8.51076	-8.2194	10.01918	8.24388
9.69292	-16.25	78.65305	12.26128	1051.03860	0.11495	49.34472	1.00000	7.30852	37.74258	7.95707	7.78108	8.62767	7.70600	8.11505	-69.08333	9.64413	10.58181
12.57912	-0.35817	79.79207	10.60570	1126.10161	0.03735	50.46680	1.00000	9.30747	39.80045	13.42131	9.99053	6.94997	6.24274	8.38304	42.54536	7.35216	9.78016
8.10658	35.21222	67.37519	11.64503	1157.64470	2.97696	50.12714	1.00000	11.86057	60.37248	12.72740	10.24766	12.06470	10.61829	10.18883	2.31889	9.17936	8.94511
5.43714	9.58126	62.44425	12.06844	1172.99291	0.64573	24.07194	0.00000	12.29354	48.14590	-1.55937	6.08769	10.51694	9.32334	10.08626	8.2926	10.46346	9.45805
6.47426	42.24113	62.81809	7.92605	1141.28165	0.29508	57.97369	0.00000	9.71184	69.29240	4.15722	6.46540	9.64936	11.54229	9.74090	-88.3162	11.51986	8.69898
11.72613	40.70995	60.22478	9.66317	1107.60973	0.09730	52.73485	1.00000	9.01117	38.24783	-1.12298	7.87485	8.36742	8.39035	7.21856	0.57856	8.64099	10.42945
6.01305	47.4943	62.27811	13.00729	1182.75200	4.62038	31.33897	1.00000	13.00110	59.20387	12.18170	7.59448	12.50309	9.85748	7.33107	-122.24092	7.84513	11.17617
7.91694	33.44872	70.06501	8.15067	1138.12163	0.11501	55.78848	0.00000	10.65947	59.11974	23.15680	7.64655	8.54541	11.83005	9.25962	-86.78777	9.88974	9.98974
10.21798	14.93333	70.96080	11.09736	1189.54564	0.03088	30.68751	0.00000	13.27949	58.01305	21.41834	12.26617	5.91287	7.29879	12.86971	-91.11667	10.08998	8.07550
8.66199	45.0408	71.32790	13.15362	1165.82434	0.12155	37.02886	1.00000	6.65282	34.56265	-13.92329	9.98768	8.71763	7.72637	10.68118	-93.263	8.17694	11.37585
8.05557	42.8139	77.09928	11.59490	1051.14142	4.37678	61.26857	1.00000	11.90827	53.74574	19.22343	10.04633	12.45023	10.44902	9.46724	-1.64295	8.61149	9.28349
10.97201	26.32293	72.07244	10.03719	1130.45983	0.02824	36.96199	1.00000	8.08073	75.17948	18.17536	10.44073	6.00456	7.36738	9.27579	91.00632	10.31296	9.95822
7.90171	30.17746	69.53344	11.20990	1196.68191	0.05563	36.46289	0.00000	12.33820	49.73463	31.92555	9.86416	7.36240	9.06173	8.98949	-81.38758	11.25881	10.49041
5.61032	42.4251	55.41077	12.67678	1183.90374	0.93053	80.05147	1.00000	11.34897	55.28586	-2.90509	10.81779	10.87404	10.30491	10.33787	-71.06616	10.44753	9.59489
8.09350	9.535	52.99526	7.44993	1167.11051	0.08137	62.02517	0.00000	8.20832	44.71205	-0.30191	10.98113	8.22489	8.96650	10.50183	-13.68778	8.99174	9.41344
7.10653	48.21644	84.22780	11.26630	1110.39672	0.34865	50.80390	1.00000	11.94074	37.67171	20.66778	10.98569	9.89485	12.25420	10.93293	9.02596	9.68954	8.03054
6.41086	23.5654	66.21419	9.96041	1170.80629	3.73369	48.15090	0.00000	12.28189	56.40208	16.25901	8.92696	12.29199	8.33314	9.08589	119.58627	10.08659	10.27082
8.68446	37.74615	71.23354	8.35025	1177.10533	0.07771	52.24698	0.00000	9.16267	53.79437	31.75750	11.33371	7.80562	6.45807	9.81359	-25.66689	9.49229	9.64751
10.22153	32.05971	60.50596	11.54458	1165.60353	0.02913	60.89542	1.00000	7.12159	40.04574	6.96319	9.25299	5.27706	6.67434	10.18246	34.8732	8.63738	9.78654
7.53859	11.15583	67.91084	8.54590	1089.66893	0.08336	36.85065	0.00000	9.59585	57.17039	-14.95070	11.50262	8.04705	6.02935	7.70138	42.7125	10.70415	10.37469
15.01952	51.24197	77.38677	6.49361	1116.38567	0.06204	58.33565	1.00000	11.41323	67.25180	30.94180	6.21939	7.41354	9.41647	11.45901	4.82313	10.08876	8.97960
9.40059	2.41669	77.07818	8.26335	1084.35718	0.05417	32.59830	0.00000	8.48140	61.20825	18.64793	10.96869	7.53153	8.27037	8.73353	30.98551	9.47218	10.98634
13.17913	43.62558	73.34290	8.44656	1140.88180	0.12940	50.82063	1.00000	10.40896	41.58020	19.28432	10.38762	8.66483	7.77922	10.67402	13.39954	11.06371	8.80220
11.66508	52.26083	60.93262	10.30298	1064.06742	0.56808	42.65618	1.00000	9.34065	51.70509	26.37291	7.83869	10.38690	8.81828	10.77519	7.00417	9.89560	8.66256
12.14230	33.50921	69.40265	8.10059	1169.32104	0.03206	36.45381	1.00000	8.88324	38.72716	-6.77341	5.38536	6.17401	10.38764	8.07265	-111.89903	8.97476	8.67938
9.37651	38.47917	77.64321	10.82873	1152.11150	0.04062	35.25454	1.00000	7.06103	53.58552	18.50750	9.01559	7.06585	10.26148	8.72981	-1.325	8.44145	9.29447
8.13462	32.05971	59.73568	10.76404	1144.17912	1.79135	45.61658	1.00000	10.05037	30.81471	10.65544	12.95113	11.54659	10.95548	10.89739	34.8732	11.60825	11.85022
13.93020	52.09	62.23509	8.68580	1109.71536	0.06711	48.21713	1.00000	10.44026	52.54225	18.32053	5.70270	7.99518	7.79597	9.51016	5.23333	12.17792	10.18142
5.97818	51.04962	71.44682	12.72792	1147.39903	1.38167	45.20414	1.00000	12.94760	49.54522	28.21563	8.59704	11.28905	10.83287	10.13118	12.1369	8.61506	10.08336
9.52432	53.38333	63.24864	9.56376	1150.16109	0.56753	74.36436	1.00000	9.04982	50.86670	13.57127	14.17797	10.35650	11.39897	11.04687	-0.76667	9.57834	11.02041
10.78963	32.35126	71.96167	9.79029	1050.69682	0.71131	50.11275	1.00000	9.51325	35.15848	33.04343	10.36889	10.61599	9.90609	9.40049	-95.30106	9.71709	8.20623
11.34438	23.04419	51.56462	9.88556	1117.07260	0.04449	87.51577	1.00000	8.32860	32.14612	13.69021	6.78541	6.81716	9.27867	9.80076	-82.00919	9.57141	9.89455
7.95265	45.39402	61.50010	9.97422	1196.02692	0.15328	39.16310	0.00000	12.08534	57.00923	4.38518	8.89755	8.91024	8.35858	9.59780	9.29109	9.53293	11.22150
9.48299	49.28669	87.22289	9.95663	1181.33201	0.57010	48.63878	1.00000	8.17132	49.19561	6.70514	13.90871	10.38732	10.15817	10.85363	1.00288	10.04758	9.44931
6.78856	68.79833	70.49271	6.90117	1118.83796	0.25100	46.72549	0.00000	9.23127	52.99825	18.24442	7.94993	9.52707	13.19750	10.13434	16.54165	8.55239	9.05971
8.75250	68.79833	72.67943	8.13507	1119.47583	0.05425	43.89819	0.00000	10.71167	57.98162	23.34432	8.28063	7.28138	10.20512	10.80231	16.54165	10.20813	10.93256
10.19848	-8.73508	68.77071	12.86283	1065.77848	0.14928	38.38970	1.00000	7.55154	53.84399	20.65808	6.87614	8.89416	6.07977	9.91521	24.99798	8.73259	10.21493
10.41576	45.73333	70.78185	11.37376	1149.51879	0.06710	35.56669	1.00000	7.53364	52.23800	13.21335	6.37419	7.13845	8.88162	11.19219	4.91667	11.99965	7.08888
10.64428	34.09611	70.83226	10.85320	1143.57610	12.87309	50.74821	1.00000	10.42810	49.89172	16.04043	9.66799	13.53144	8.24412	9.25363	-118.10583	9.53942	9.70460
10.21516	33.3213	66.28808	9.99693	1115.56721	0.56490	47.20329	1.00000	9.01442	56.24360	25.81915	12.44042	10.36681	10.01007	11.93202	130.94098	9.57221	8.50662
10.02947	13.48082	72.83332	8.23602	1104.73101	0.04296	48.00715	0.00000	6.31635	65.49175	27.32822	11.86397	6.57399	8.17054	8.85739	-86.58208	10.19001	9.94636
7.64227	33.44872	55.39547	10.14180	1088.45325	0.19968	47.88674	0.00000	12.01149	56.48963	21.59214	6.93362	9.24122	9.65904	12.01675	-86.78777	10.51333	10.27486
8.08761	52.53048	69.95264	15.97060	1193.84313	1.04329	44.17065	1.00000	6.19618	41.22940	25.56564	7.73057	10.99390	5.28671	10.60784	13.29371	10.72972	9.99763
6.97995	-21.41222	70.07211	9.27781	1060.10379	0.18719	40.73043	0.00000	10.72551	39.79171	8.51523	7.41440	9.15095	9.57331	10.14350	-42.19667	9.55111	11.04939
10.11965	42.62833	59.31316	10.57456	1125.52808	0.04788	36.76030	1.00000	7.51207	59.34509	9.30027	7.96785	6.99576	9.63077	9.88982	20.89389	8.26518	9.80887
7.68883	10.20898	73.54539	6.94821	1155.46334	0.12578	76.39495	0.00000	8.03771	54.71241	2.03046	10.88515	8.81278	9.16161	10.19754	123.758	10.48583	10.07830
7.43252	38.70734	84.01885	13.45653	1145.59461	0.24496	29.66871	1.00000	5.91849	47.96051	3.98227	9.47667	9.51384	9.25328	10.84161	-77.02303	10.41391	10.41983
9.61831	41.84364	78.87599	10.61665	1072.19928	5.47998	57.64492	0.00000	10.32734	50.10541	10.83537	10.89118	12.67674	9.51095	9.37681	-87.71255	9.77982	10.41694
11.52890	45.35	65.56958	12.20711	1067.22824	0.10343		1.00000	8.60639	42.09140	21.50431	8.39972	8.61167	5.55318	9.73619	126.28333	9.61519	11.55444
8.96658	50.80904	65.16411	8.80049	1087.10837	0.04269	58.61710	0.00000	10.96871	44.17356	14.72556	8.90132	7.09045	8.73648	9.74968	8.77069	8.63850	10.35029
10.55483	41.09822	72.12683	10.35320	1171.14202	0.03065	57.34258	1.00000	7.91839	60.86847	15.47424	10.20043	6.65529	9.09137	9.39940	120.74792	11.51049	7.98553
11.61979	41.84364	67.02809	10.30383	1198.86358	0.04586	39.01325	1.00000	8.60939	12.67882	13.09090	7.53641	7.35891	7.80484	9.88069	-87.71255	10.78520	10.04558
7.06159	46.75451	72.91244	12.08755	1106.44625	0.74140	70.76939	1.00000	10.47039	58.88251	-6.74935	11.63550	10.61792	10.31200	8.80186	33.34864	8.69253	10.58109
9.36030	18.65297	68.58504	9.57358	1124.12026	0.11805	39.89537	0.00000		51.82643	18.88253	10.93848	8.59900	10.84652	8.40691	-72.09391	10.67572	9.84772
9.11545	27.92333	66.88732	8.08796	1195.01191	0.09092	41.99388	0.00000	8.84389	27.26131	19.18856	11.90887	8.33702	6.33446	10.91707	118.53333	10.23703	7.38559
9.13366	54.84444	70.08695	12.83710	1122.95052	0.33541	43.38448	1.00000	7.22785	53.20333	24.00410	9.52611	9.80875	7.79663	10.06309	38.16694	8.94012	8.95314
13.15652	30.81383	59.77379	10.67785	1125.27703	0.48545	49.52523	1.00000	10.19665	40.67894	10.65506	7.00734	10.19200	6.36977	10.74645	75.16878	9.65302	7.90311
10.92428	50.26729	66.52219	10.35873	1196.04035	0.02871	23.17984	1.00000	8.14481	16.52828	7.98940	10.68751	6.43870	8.09712	9.23968	-119.27337	9.32763	10.52819
10.29235	25.6439	54.41516	12.44987	1065.78678	0.35220	48.03996	1.00000	8.09008	37.49687	33.26181	9.91890	9.83549	6.33742	9.92440	77.9129	8.00933	9.09971
7.80623	-19.7625	80.18781	11.40239	1179.47617	0.49618	60.99151	0.00000	11.28775	57.55501	4.71049	10.88883	10.24502	11.21329	9.83068	-44.31389	8.69693	9.84928
10.32387	8.79577	84.17489	9.42759	1050.46508	0.21398	62.95190	1.00000	7.74622	54.27969	11.16187	13.90367	9.37800	10.43891	10.53535	-75.69947	9.37212	11.01675
12.20636	50.8	75.99344	9.24800	1134.92802	0.03653	47.18815	1.00000	8.88299	37.16514	7.17533	7.11583	6.15887	8.77201	10.95941	3.16667	8.64149	10.76339
8.60096	48.46458	59.87782	14.43834	1181.52126	0.05128	46.41732	1.00000	5.96447	42.15302	23.33480	7.55658	7.51448	5.06355	8.28982	9.22796	9.52518	9.82149
9.98542	55.85	74.72162	11.71467	1117.90712	0.06658	52.33839	1.00000	7.48797	71.91742	15.32181	8.40845	7.98390	7.90472	9.02190	37.56667	9.09638	9.60829
9.37017	29.21399	90.39748	9.27069	1149.37492	0.34864	35.01036	1.00000	9.74189	91.17689	15.42293	12.67345	9.82960	11.92933	11.13567	78.95693	9.45845	8.77161
9.79821	31.20176	89.13139	11.78274	1112.99847	0.05638	46.68194	1.00000	7.37570	52.66363	15.90223	10.07193	7.51184	8.33106	10.40690	29.91582	11.56212	11.27709
8.42887	49.03685	59.49023	11.44995	1170.04781	0.74486	57.71028	1.00000	10.88815	41.17762	11.28392	10.63026	10.65491	10.44241	10.20663	8.70745	9.49297	8.66425
9.57643	43.4125	86.09742	11.21788	1139.78089	0.05495	54.08119	1.00000	7.21882	69.06074	14.21338	9.44543	7.46323	8.17112	8.54847	23.225	9.61485	10.10046
8.37972	12.1277	73.35864	10.29928	1155.57771	0.52939	47.02918	0.00000	11.31971	15.68724	3.06618	9.13396	10.31056	11.19467	8.86628	78.15794	10.80732	10.02702
10.85701	13.51825	67.13505	9.97210	1128.22768	0.03145	64.95433	1.00000	8.06325	52.50599	27.63193	9.25736	6.37671	9.66885	10.09336	99.95469	8.73835	10.57582
9.21615	65.93381	75.71467	10.81176	1177.37627	0.05009	49.60297	0.00000		43.80514	-18.62229	8.43516	6.65461	8.56209	9.14864	111.4834	9.10153	11.53786
8.96930	28.90054	68.50564	8.02223	1087.54855	0.03215	31.96682	0.00000	7.23326	56.36556	34.46914	11.31780	6.99881	4.87950	10.44184	-81.26367	9.09660	9.45513
10.95370	39.08367	86.64948	10.22531	1076.61153	0.02719	48.67409	1.00000	7.92093	46.62268	4.83506	7.39509	6.09737	9.94204	10.83363	-84.50855	11.45745	9.18762
7.55637	40.60538	57.10292	11.60543	1189.28872	0.37976	49.00484	1.00000	10.80416	62.35458	20.73189	10.51919	9.93517	10.53344	9.20056	-73.75513	9.55188	10.34765
8.82878	41.27194	68.63944	10.63996	1058.69698	0.10020	57.19986	0.00000	8.51653	57.94597	16.88561	10.69326	8.51212	9.69138	8.80218	123.17306	10.44079	10.77853
11.32155	65.93381	74.59797	9.71800	1176.24589	0.02423	21.83632	1.00000	8.11667	55.56019	25.15902	9.10324	5.07825	9.01976	11.00491	111.4834	9.35318	11.56616
6.57873	39.45621	65.14697	11.52171	1180.00272	0.77538	58.42301	1.00000	11.14356	69.50601	21.76007	10.60671	10.69086	10.89374	8.34339	-77.96389	8.56533	8.66113
6.68239	27.76056	74.73695	14.50689	1107.22970	0.08674	36.74432	1.00000	4.88025	52.32874	11.79048	8.78637	8.00398	8.69785	9.28247	-15.58602	10.48543	9.53567
9.37721	34.75856	53.22356	10.87521	1135.95767	6.55846	73.06744	1.00000	10.76739	49.29036	10.15143	11.13049	12.85706	9.74155	10.23744	136.13108	8.28589	9.65625
7.93297	45.69558	81.55312	12.09515	1179.59808	14.64577	50.79484	1.00000	12.10516	44.17576	19.63238	9.55524	13.66146	9.68065	8.74596	4.7934	10.70540	9.55785
8.13169	12.1277	74.49148	11.77010	1168.30930	3.35068	68.11611	1.00000	11.99303	47.61763	26.66433	10.10582	12.17821	10.55519	8.73944	78.15794	9.29251	10.65379
7.81712	37.71715	77.05297	8.74572	1112.77257	0.11880	41.00252	0.00000	11.05638	50.23064	26.44198	7.89237	8.61585	11.51286	8.64035	-122.40433	8.46376	10.97778
6.90393	35.06544	79.88051	8.44261	1164.51865	0.06114	23.36878	0.00000	9.47839	31.69496	18.94278	8.59271	7.38370	7.29009		1.04945	9.40677	9.45556
10.76301	-8.28333	60.13588	10.61844	1118.97399	0.20679	32.38904	0.00000	9.01344	50.36462	35.91396		9.27673	10.44813	8.93514	-35.03333	10.63550	8.95181
8.07280	15.48131	67.35784	9.27947	1187.66229	0.09581	53.80370	0.00000	10.43923	58.15532	5.27937	11.01878	8.32643	7.49033	9.55804	-86.57415	9.54679	9.91673
9.75417	43.67681	81.76716	10.60993	1079.03523	2.44282	53.39325	1.00000	9.32440	46.33909	7.55909	12.93194	11.85714	9.69106	9.98491	4.63031	8.84345	9.79083
11.12189	3.27833	62.77587	11.17972	1115.72751	0.02716	39.74288	1.00000	8.15937	42.43053	10.77579	10.49515	6.48239	6.97173	10.08916	32.88667	10.50910	8.21198
10.40164	10.29085	67.48003	10.17216	1169.37324	1.27132	28.83554	1.00000	10.22020	37.16104	5.83600	10.68836	11.20374	10.09839	9.57452	105.75635	9.03572	8.65950
7.62877	35.74788	73.10985	6.17417	1120.01154	0.08821	33.06852	0.00000	5.24518	40.32298	6.14864	10.25792	8.12202	7.51696	8.62999	-95.36969	9.51882	10.03319
10.05755	48.35693	75.09749	9.98996	1068.14391	0.07498	44.11623	0.00000	7.07213	33.79714	12.70496	11.34000	8.08132	10.82049	8.77555	10.98461	8.19466	9.64211
8.23119	51.39323	78.54689	8.31662	1104.47940	0.15292	47.75511	0.00000	9.84120	46.45117	12.96126	11.56300	8.86200	9.15344	9.14324	0.47713	7.27812	9.53832
9.30075	24.28859	59.79070	12.80094	1142.71493	0.41262	56.60506	1.00000	7.21285	54.03978	13.37593	6.93396	10.04302	7.72511	9.80547	116.11768	10.81818	8.53565
8.15918	53.78333	56.66422	7.92474	1057.27221	0.08248	45.69890	0.00000	8.34591	71.11500	27.54774	10.74302	8.22842	8.11862	8.64052	-1.06667	9.87015	10.29076
6.37207	34.08565	74.37618	9.57352	1082.80509	0.53212	53.28747	0.00000	11.14425	55.00415	30.97297	9.46878	10.29972	9.18402	11.07805	74.80555	10.74773	8.93539
8.43790	41.41204	80.16251	10.91494	1058.70088	0.30365	57.80258	1.00000	11.38913	44.66823	19.41495	9.25042	9.71720	11.19141	9.65407	2.18247	9.47316	8.78251
8.69002	35.30889	65.54843	6.23375	1052.72825	0.14778	52.49641	0.00000	10.03821	55.48024	9.49386	6.62674	8.99075	12.94029	8.80317	139.55028	8.93319	11.11473
10.70624	33.76446	52.39317	11.86601	1141.38583	2.08964	57.34581	1.00000	8.71049	33.97202	20.51968	7.19212	11.70330	8.33563	9.31387	-117.79394	9.03850	10.07974
10.47471	-27.76952	71.48702	10.65940	1191.50671	0.04983	36.87785	1.00000	7.82900	60.53010	10.09014	9.49324	6.90272	8.99558	8.14925	30.79165	10.30949	9.58364
8.25334	23.15678	76.50250	8.81938	1171.10078	0.10114	51.55143	0.00000	11.10987	49.67304	16.65194	9.36803	8.32921	10.50019	10.16260	-81.24441	9.57421	9.69184
11.37227	37.73604	70.58662	9.91801	1133.34036	0.03529	73.20275	1.00000	8.05329	68.76344	25.73272	6.72988	5.65061	7.93985	9.17929	-120.93549	11.33284	10.23428
11.99936	34.09611	68.68705	11.46409	1108.75316	0.19937	59.52504	1.00000	9.24169	52.96484	31.90176	9.14883	9.20685	6.89039	9.84038	-118.10583	10.10306	9.86664
8.78599	45.69558		10.98428	1072.28110	2.17811	55.19087	1.00000	11.96042	50.39429	32.98229		11.74357	11.08108	8.68346	4.7934	9.28664	11.54158
7.96912	45.43341	75.61119	10.41963	1172.20360	0.30840	56.71222	0.00000	12.77147	46.51734	3.34572	7.54772	9.66378	10.10465	8.35364	-73.86586	8.75071	9.89092
9.22376	55.25	78.43054	8.40504	1115.36181	0.05244	55.31369	0.00000	11.43910	44.80995	24.13382	11.29502	7.46269	10.44426	6.88497	24.75	9.27233	8.20776
12.37831	48.21644	62.43663	9.23367	1106.52047	0.15118	62.05256	1.00000	9.60889	38.48647	16.17315	7.61035	8.76164	9.05956	9.16216	9.02596	10.32579	8.94510
8.06634	17.06542	72.37107	6.30133	1073.71485	0.18200	45.90442	0.00000	6.57487	67.26067	20.41471	11.07087	9.09959	8.19437	7.77849	-96.72365	8.53797	9.00140
6.94407	42.28639	70.43239	11.82169	1131.52593	0.26016	50.16435	1.00000	10.83617	54.43340	-3.31953	10.97337	9.52197	11.10083	9.07714	18.84	9.39768	10.40351
8.25379	-1.9487	86.24143	7.84148	1120.75123	0.07083	57.44299	0.00000	10.03419	44.38012	4.67759	11.40660	8.08574	8.38050	8.45532	30.4347	9.06574	10.51040
9.54408	30.16688	65.81649	6.51128	1073.74852	0.06652	62.98231	0.00000	10.30704	56.34883	25.39296	9.24735	7.73106	11.83185	9.81888	-96.39774	9.78097	8.72092
7.09085	45.44694	72.54467	13.57071	1107.18541	9.95260	44.36155	1.00000	12.29944	52.08030	18.75298	8.91223	13.27473	8.62676	9.29858	8.62118	9.06857	10.06002
10.44417	-33.59217	77.72386	12.22325	1183.25038	0.05919	52.74181	1.00000	7.65848	44.00760	19.61738	7.85659	7.81224	6.94207	9.00962	-70.6996	8.27175	11.47994
11.18821	55.85	71.53708	10.69988	1123.61207	0.08216	32.76752	0.00000	10.50210	59.24164	0.53004	13.84269	8.16563	8.16688	10.95637	37.56667	10.23440	8.37264
10.67666	32.05971	68.34134	9.67180	1139.82881	0.09175	86.00925	1.00000	8.39305	37.94789	4.34275	9.25997	8.24760	10.51050	8.63040	34.8732	8.26239	8.78203
9.40220	48.49144	82.23602	10.84118	1073.82407	0.64160	35.59770	1.00000	9.84024	53.75401	24.90899	9.09893	10.50503	8.98670	8.82934	9.20427	9.76181	9.29140
8.05431	17.94979	70.10141	10.63139	1068.09607	1.57359	53.86443	1.00000	11.66828	52.91091	19.97648	9.99248	11.41562	11.53558	9.98736	-94.91386	10.57276	9.50070
8.76159	39.09112	70.98079	10.09080	1185.88299	0.05173	50.75726	0.00000	9.21626	59.44455	20.77155	9.73298	7.38848	7.01903	9.90535	-94.41551	9.30800	8.77621
10.13064	-10.95817	63.84681	9.00440	1099.12068	0.44065	50.19139	1.00000	9.65711	62.25345	10.24210	12.89331	10.10650	12.04698	9.99734	-38.79084	9.49620	8.93892
8.07144	-22.45667	65.29058	9.61700	1174.31302	0.24368	36.59301	1.00000	10.23037	51.42727	15.21540	12.05506	9.48787	12.36631	8.88382	-47.53028	9.45342	10.77747
6.52604	33.7207	75.47276	11.16308	1069.91717	0.26065	31.21663	1.00000	10.97912	48.12639	13.58259	12.90096	9.53664	12.55355	9.57974	-116.21677	10.89791	9.74079
8.40562	55.63711	79.54160	10.42318	1083.73224	0.21216	34.12758	1.00000	9.73575	74.27005	28.23615	12.07215	9.26479	11.29170	9.25005	37.38115	9.05162	10.14019
7.14350	41.57439	68.88438	10.62953	1140.84668	0.60161	49.54405	1.00000	11.11672	26.59489	0.74136	12.41437	10.41964	12.51606	8.29797	24.71204	10.20639	8.50325
8.35502	65.93381	71.23265	10.41313	1159.09022	0.30027	46.22746	1.00000	10.20585	55.29033	15.03042	11.74002	9.75196	11.50661	9.68155	111.4834	11.76171	7.88485
7.94855	35.85	62.22484	11.62802	1148.72692	4.92857	50.69720	1.00000	10.68625	37.21869	21.28865	11.72958	12.56806	9.80514	11.14609	117.7	9.78116	10.37486
9.50293	39.45621	64.83100	9.50029	1080.91739	1.07484	61.59023	1.00000	9.88620	68.86979	24.01961	12.76541	11.01628	11.38159	11.43800	-77.96389	9.22230	10.59573
9.45153	-1.6	72.27934	8.71511	1070.37527	0.06873	54.92784	0.00000	12.00190	59.49530	-9.39621	8.27439	7.77125	10.82442	10.69475	103.61667	7.75967	9.48262
10.13203	30.46907	64.95742	9.33434	1162.14382	0.73951	34.67437	1.00000	9.55424	72.80170	12.27356	12.07504	10.63960	10.91069	8.50123	70.96699	8.45864	9.04222
10.47072	34.65918	76.83469	6.23485	1130.91341	0.03721	56.87584	0.00000	10.27479	63.10855	17.97570	9.77198	6.07068	12.97573	11.80291	109.22921	10.04499	10.55006
9.84660	45.53929	60.56340	12.72060	1093.40622	0.48634	51.90369	1.00000	7.97023	80.35947	22.05595	11.87074	10.22955	6.50243	7.50334	-122.38731	8.94020	9.11329
5.75301	-20.25333	68.57199	11.73374	1111.28979	0.22069	67.66611	1.00000	11.06683	59.63728	21.07102	11.00698	9.30440	11.56580	9.38669	-43.80139	8.81758	8.28509
13.11578	-2.90055	63.88910	8.78522	1091.34080	1.16459	38.55732	1.00000	10.71568	42.98572	11.34640	7.67624	11.10733	9.91781	9.77282	-79.00453	9.47797	10.99887
12.30135	41.41204	68.73617	10.25102	1196.78824	0.59308	39.14202	1.00000	9.94121	49.98395	5.61793	10.10662	10.42640	7.70086	8.65765	2.18247	11.79057	10.58395
9.75415	47.46657	65.24497	9.89234	1173.44032	0.03699	58.54924	0.00000	12.42374	27.16219	13.17814	9.53503	7.08373	7.31609	9.68597	84.87144	10.50036	7.99823
13.20003	-1.26424	62.65959	10.24371	1129.04013	0.27794	64.90066	1.00000	10.11765	42.32018	35.99642	5.74069	9.63841	8.29935	8.55571	104.09701	9.79857	10.84074
11.90324	8.43333	83.12496	10.67521	1177.23771	0.12214	50.53718	1.00000	9.10252	34.36502	16.39740	8.36630	8.61716	7.84314	9.33595	99.96667	8.72167	9.52714
7.70958	39.43534	71.12128	6.48544	1060.78689	0.07443	72.71846	0.00000	9.08429	47.65058	16.81048	5.77694	7.95179	12.87457	10.40314	-84.20299	10.07419	9.54510
8.18549	-7.76667	80.28165	10.88634	1171.50661	0.31078	60.81471	1.00000	11.11011	40.34915	10.67514	10.36700	9.68310		10.33944	35.7	8.32114	8.55345
12.48787	8.35122	66.97897	10.72080	1136.31242	0.17321	27.00409	1.00000	9.42970	58.66307	9.27367	5.42535	9.11738	8.47853	9.86088	-62.64102	9.37244	9.89312
