TEMP	O3	CO	CH4	NH3	C2H3NO5	warning	PAHs	H2CO	NOx	CFCs	PRES	Pb	longitude	PM10	PM2.5	SO2	latitude
2.41493	8.46168	7.68563	5.74495	7.10244	0.03511	1.00000	2.54019	50.40424	6.89428	49.99924	1059.19699	38.43215	38.07083	5.29961	7.30251	5.08193	54.90083
19.60597	7.08606	8.39370	6.24647	4.33624	0.05339	0.00000	7.25975	40.38736	3.67896	59.29040	1140.82434	47.14349	75.96976	6.72823	8.44897	7.09889	15.73628
17.03269	5.67703	8.30133	9.10363	7.90454	0.46989	0.00000	7.42484	66.61964	6.34309	49.91451	1182.49572	43.24770	-119.48568	9.44956	6.09255	8.77459	49.88307
3.08964	5.78135	7.10201	9.83000	7.05308	0.12550	0.00000	5.75836	81.01302	5.82297	73.18661	1153.36987	35.92105	38.12408	7.64420	7.12382	6.50820	53.77166
9.45781	8.23037	7.42527	9.53101	7.70025	0.92438	1.00000	7.87160	45.26322	8.32579	44.75788	1197.91160	60.56124	-1.06667	10.21681	8.04286	6.88034	53.78333
22.22725	6.69737	5.83946	7.95471	8.38664	0.14026	0.00000	6.25413	44.41545	6.22876	58.52790	1159.07929	30.10995	5.55575	7.73085	5.85770	5.67475	46.67535
22.73882	6.74202	7.61206	6.96416	5.70682	0.06748	0.00000	8.17997	44.81553	5.72571	39.65700	1189.82057	25.24845	-111.78903	5.93373	8.15190	7.74060	33.35283
6.32848	6.58723	8.12142	9.17256	7.64465	1.03690	0.00000	8.45189	45.57479	6.17459	59.04505	1192.21667	50.10691	140.72287	10.35300	8.15340	6.42605	53.14657
-1.15865	5.39492	6.62170	9.01156	8.43080	0.05347	0.00000	3.61636	83.81430	6.71140	60.48940	1069.84933	43.87054	4.07601	4.39220	8.45026	5.36296	50.88506
28.78787	8.29658	6.83299	8.37972	6.40543	0.11120	0.00000	10.25736	53.03711	7.29016	37.30637	1177.88837	47.45895	-8.07257	7.88335	6.93209	6.66565	12.74409
21.67109	8.97520	7.28064	10.59507	7.32580	0.23567	1.00000	8.19252	34.01229	8.39621	61.48886	1166.34019	48.25903	137.02166	8.60769	7.29837	7.17066	35.48199
26.49790	8.40929	6.64980	9.48811	8.80092	1.35354	1.00000	7.74575	57.68068	8.96779	42.86848	1154.55054	78.47799	-0.33525	10.63102	7.31845	5.71820	53.7446
14.67796	6.14894	8.82828	6.33375		0.08121	1.00000	5.51143	78.49465	9.05880	50.71098	1097.83744	47.98843	-88.81395	5.79128	7.68669	6.89044	35.61452
26.10990	10.30344	6.86390	10.15398	7.10517	0.28585	1.00000	8.36391	49.03909	7.61585	57.84826	1187.50571	57.62768	126.28333	8.87385	6.61048	7.10813	45.35
24.65325	6.94571	8.15994	5.43704	7.65634	0.05846	1.00000	4.25360	46.80772	7.93345	54.63445	1058.75657	50.93288	-118.25508	5.63158	6.87075	8.51307	34.14251
10.47425	6.93758	7.90275	8.32559	7.64468	0.07101	0.00000	4.49488	62.83685	5.72279	36.03489	1096.80315	61.92358	-89.64066	6.70927	7.23166	7.67229	40.56754
0.34603	9.28057	8.54773	5.64928	8.27646	0.19076	1.00000	5.14966	39.92070	7.01215	53.98630	1187.26527	79.34181	100.48528	8.44569	5.48307	7.13178	14.37395
-2.47097	5.76007	7.26350	6.02900	9.34540	0.05177	0.00000	9.51158	50.75817	8.97848	60.74370	1122.68556	72.42178	4.69889	4.15520	5.89988	8.02977	50.56149
14.84925	8.13496	7.86470	6.57378	2.66854	0.15929	1.00000	9.90189	57.96241	8.39673	40.36042	1136.15882	39.44908	-1.08593	8.32182	8.15280	7.48274	50.79205
30.52057	6.68440	7.65187	3.84108	6.25661	0.08687	0.00000	9.00190	63.38406	3.99107	54.80001	1127.55535	54.32205	-6.00137	7.02284	8.35396	4.54593	33.42585
27.12863	3.70191	7.89887	7.09525	8.60511	0.05752	0.00000	10.78320	56.77282	9.51119	38.57386	1135.75025	45.39756	-77.02303	2.56660	6.72571	6.19581	38.70734
32.31248	8.97578	6.36898	7.16114	8.54289	0.34708	1.00000	5.97875	32.51432	8.17427	36.40347	1111.41808	59.71837	-8.07257	9.12633	7.42473	5.39620	12.74409
-4.34738	5.63438	7.00684	5.84776	8.78191	0.06911	1.00000	5.66020	39.97052	8.74576	50.95468	1065.62597	50.56871	12.84052	5.31949	6.56502	6.76005	45.78071
21.02550	8.92776	6.84695	5.10387	8.26784	0.63668	1.00000	6.11915	31.31154	6.07973	42.89596	1061.57517	71.36422	-105.36369	9.80758	7.14459	5.88283	22.49396
11.10910	6.72353	6.98975	7.48832	8.97959	0.78318	0.00000	6.21275	36.91145	4.79894	38.91325	1132.70750	62.08662	-78.04471	10.05753	7.50312	8.95424	34.25628
6.42538	8.31397	8.52850	5.82172	9.04825	0.54706	1.00000	6.81181	56.95550	7.53280	55.81095	1102.98182	68.47350	75.06583	9.62541	6.96975	4.63608	32.17629
15.91329	6.77890	6.25541	5.32857	7.83975	0.04632	1.00000	6.39008	37.03801	10.42279	55.75907	1051.99434	55.65657	9.15214	6.07632	6.22277	8.63521	49.97704
12.75525	6.39304	7.09934	8.98487	4.93660	0.04422	0.00000	7.46548	64.12158	5.39161	65.13110	1121.34807	77.19950	6.83042	4.03046	6.53731	6.02838	6.15038
18.12404	7.21517	7.29253	5.08186	3.52887	0.10678	0.00000	7.28172	43.19057	1.91542	33.55683	1117.71463	31.78047	103.61667	7.42282	8.24724	6.21725	-1.6
-2.95798	4.61160	6.96765	5.47364	5.55642	0.07269	1.00000	7.42581	64.78812	5.91312	51.28360	1196.04051	72.74482	13.29371	4.82954	6.60394	7.18943	52.53048
13.41379	6.14882	8.22555	8.69274	8.69326	0.49342	0.00000	6.23761	43.55399	6.36688	38.91084	1174.39351	50.23009	110.8405	9.54613	6.32306	5.60932	-6.8048
20.77364	7.45493	8.06410	5.60336	9.00353	0.19369	1.00000	6.21244	57.69698	7.48837	48.29588	1063.04098	57.14064	-73.89875	8.29907	7.01399	8.25951	40.93121
11.06251	5.82582	5.56107	6.74789	6.69675	0.07840	0.00000	7.68108	48.93583	8.83745	63.74011	1078.87380	56.17349	5.58472	6.67881	6.27542	6.52303	52.14
3.60439	8.54239	6.43668	9.91196	7.17391	0.36864	1.00000	8.99592	40.60746	7.40684	53.29234	1146.00550	60.22110	118.53333	9.15979	6.33861	7.93888	27.92333
10.16226	9.61187	5.35928	5.52548	8.37028	0.21771	1.00000	5.27998	44.71620	9.04660	52.67214	1057.06479	66.65945	26.01649	8.46314	8.98192	6.73049	44.43579
21.52883	7.21236	6.89096	6.54335	6.27495	0.20509	0.00000	9.81329	53.71803	7.61536	41.95151	1077.03993	59.98581	26.97253	8.64878	6.01148	6.80350	49.65186
15.13320	8.84802	5.59600	9.14314	5.37197	0.21768	1.00000	8.80410	53.96061	8.18290	59.76262	1065.58750	52.04011	114.68333	8.76460	8.17354	8.01292	23.73333
18.87204	9.67115	8.36868	5.37879	4.27996	0.14437	1.00000	10.59355	35.46956	11.42321	56.84631	1165.60436	33.12395	5.4384	7.77434	8.15937	7.72462	43.2907
18.49541	6.64877	7.84368	7.22753	8.76253	0.12051	1.00000	7.75176	27.59811	10.50361	54.91570	1071.92163	41.21307	-73.89125	7.42962	7.44747	6.69438	40.67705
25.50921	7.52214	7.66709	8.44424	6.26394	0.48403	1.00000	7.28720	53.45594	8.84770	47.47656	1144.95167	58.56710	86.59611	9.53796	7.10612	6.48195	25.87498
21.07343	8.16385	5.68967	7.63160	6.18729	0.07170	0.00000	4.91681	66.10054	5.34200	63.30334	1122.85069	44.34484	86.59509	6.73344	5.42465	7.14163	26.11527
10.29947	9.39748	7.74256	6.25843	4.73241	0.28884	0.00000	8.15262	52.46153	3.39653	29.32280	1177.54562	51.75593	43.63417	8.91332	7.54428	7.36007	43.96222
5.32679	5.24085	7.96650	5.40920	7.05805	0.09889	0.00000	9.81306	53.91002	7.89439	51.59770	1074.90202	55.80264	43.91385	6.62580	8.67190	8.01704	54.03876
19.03637	6.53332	7.93129	5.17496	5.48993	0.08918	0.00000	8.08942	47.33328	4.96894	69.97753	1112.21710	69.37036	86.59509	7.37267	8.13488	8.88441	26.11527
26.78722	4.64380	6.24991	7.24439	4.44050	0.09284	0.00000	7.59223	39.44158	6.87041	35.93922	1125.90811	59.11048	-116.37697	5.84784	8.28367	6.94767	33.72255
-9.10016	2.83202	8.95001	6.67059	7.34531	0.04815	0.00000	8.10608	47.91074	8.20706	37.74536	1188.96000	61.66192	34.86563	1.21045	6.78853	7.00609	31.92923
17.25738	8.32038	8.00969	10.83302	6.79646	0.23330	1.00000	6.23368	34.86040	8.22874	45.91875	1152.03164	46.47766	74.83554	8.65998	6.92103	7.01900	14.62072
22.75093	8.27538	7.46224	7.16161	5.70461	0.29320	1.00000	9.49004	66.87041	10.31646	59.78205	1097.05088	49.27117	-111.78903	8.96432	6.81804	8.17800	33.35283
21.08852	8.07448	7.30994	5.69624	7.63208	0.06902	1.00000	4.62064	44.32980	8.54330	42.30104	1097.04259	29.53819	-82.61573	6.13079	8.02936	6.63289	41.24255
16.39055	9.65125	8.08318	10.82592	6.47282	0.17634	1.00000	7.04964	42.62440	6.25622	47.73428	1195.49463	66.28696	9.40531	8.38242	6.96604	6.82607	45.53069
20.69606	4.41523	7.73199	12.76090	8.55226	0.43324	0.00000	5.69810	71.56469	6.80379	70.50310	1162.00701	57.76129	38.12408	9.36515	5.27953	6.89636	53.77166
3.52283	5.50929	6.50615	6.82487	10.62854	0.27965	1.00000	8.23009	61.88010	10.15663	56.74396	1138.41408	56.70562	88.28637	8.82394	7.65820	7.24461	23.07492
21.11445	8.11625	8.66510	6.14043	10.40353	0.17998	1.00000	3.26537	37.24771	8.05621	56.99256	1077.34312	55.00046	71.57737	8.21922	6.75519	5.90026	21.53889
15.39143	5.69960	8.78635	5.69175	10.37664	0.51875	0.00000	7.24692	48.98016	6.21401	56.64125	1147.45210	41.07678	-84.23381	9.57094	6.36269	7.61905	33.54428
19.98255	8.23572	7.31179	5.77228	9.32003	0.26968	1.00000	5.73874	56.49692	7.76339	50.34995	1130.50010	46.17332	-101.2591	8.78134	6.99747	8.13101	21.01858
24.22553	6.46462	8.97937	5.23866	3.20121	0.08998	0.00000	7.04444	64.30292	2.24845	50.43337	1103.01309	57.26618	-71.10077	7.17062	7.15889	8.53654	18.20854
13.61442	6.55557	6.70678	6.85853	8.64871	0.05275	1.00000	5.45215	42.16378	8.52054	86.68049	1059.57249	49.55219	124.3697	6.57526	6.28000	7.77470	9.6531
19.48154	8.72203	6.93670	11.71988	9.40604	0.49139	1.00000	6.04557	45.09569	7.30239	74.72490	1066.28208	38.15211	17.8031	9.52216	6.56060	7.65148	48.43174
12.75424	10.49707	9.22706	4.12715	7.98608	0.36208	1.00000	4.99909	58.06389	9.23221	71.89267	1067.71229	45.48638	9.85	9.16267	6.74940	5.07402	53.63333
16.27669	8.64279	6.51047	3.70034	8.35316	0.12655	1.00000	6.73215	26.95178		31.94536	1067.66646	32.73100	-3.67029	7.99328	6.82702	6.75451	37.13548
8.33359	2.49230	8.80043	5.67775	6.95452	0.05018	0.00000	8.61076	67.16476	6.69293	55.85744	1147.24373	49.45016	89.11943	0.87660	8.40136	5.52455	23.9028
26.62076	8.71480	7.38125	9.35603	5.85121	0.50977	1.00000	8.11655	76.31106	7.76645	63.34994	1093.04217	46.73937	30.2049		7.25650	7.43638	55.1904
31.69000	6.07715	9.12361	7.46660	9.81128	0.31614	1.00000	9.54347	30.97884	10.89789	63.94752	1190.07787	41.06443	-88.3162	9.04126	7.05408	6.40976	42.24113
14.83025	7.33537	6.06646	4.36139	3.97575	0.17551	0.00000	7.40071	54.64741	2.54526	71.46249	1133.83753	33.81351	5.16108	8.28177	7.67820	6.26922	48.77275
35.59956	7.99637	7.46207	5.83469	7.52509	0.08847	0.00000	6.39345	33.22540	5.71191	39.01027	1144.06579	44.92558	24.71204	6.74919	6.01618	6.16618	41.57439
24.99130	6.52957	5.55613	5.51358	8.88837	0.12823	1.00000	7.08455	30.78360	8.85753	42.81274	1163.39375	63.77687	49.62251	7.78305	7.07786	6.13186	27.0174
	8.29297	7.00299	5.15881	9.55059	0.68800	1.00000	6.94588	33.14524	9.05511	55.17833	1171.17521	56.13700	-2.68758	9.89507	8.12413	5.13906	53.69786
6.50167	4.37054	7.70903	4.64037	7.72604	0.07835	0.00000	9.28859	46.70632	7.36879	53.91884	1081.14401	64.09639	-77.55777	4.76299	7.77455	8.20209	37.52487
3.48416	4.75866	6.95139	6.21063	10.86242	1.82554	0.00000	7.36408	29.54751	6.04397	22.63010	1099.96946	36.00458	-77.37331	10.94144	8.76901	6.21544	37.60876
11.30174	8.48693	9.23177	5.70772	8.98460	0.47239	1.00000	7.27482	48.06035	9.78182	69.94791	1136.76781	57.99990	16.50104	9.49602	8.64114	8.14061	41.24264
6.06182	4.77668	7.52388	7.46938	5.01386	0.07405	0.00000	8.33380	37.65519	6.00659	44.97340	1149.39898	33.17591	-0.32247	4.13882	9.13376	7.15516	50.82882
23.98208	8.87973	6.98802	7.48273	4.07847	0.13558	1.00000	10.34929	70.42680	8.50712	44.09773	1181.80981	49.28973	110.71639	6.93769	5.20993	6.88741	-7.54972
7.87968	7.60429	7.63008	10.31251	7.83117	0.86106	1.00000	5.28890	51.86827	8.44776	53.58767	1139.39707	66.93854	78.23456	10.15233	7.57735	7.68188	28.92694
10.84838	9.18183	6.43013	6.73489	7.99340	1.08225	1.00000	6.41836	42.87913	6.33676	58.37628	1115.34849	43.21616	38.66667	10.36307	8.81267	5.74990	-6.25
11.95064	8.74207	8.10408	4.37299	9.78256	1.19279	1.00000	8.61416	30.94595	11.89287	43.72720	1121.76633	64.86503	-76.70944	10.48768	9.60980	6.03192	-11.94306
8.37592	10.68259	7.38212	5.59449	9.11889	0.12777	1.00000	2.56530	59.46590	9.54454	79.25524	1102.77150	62.94984	-77.70066	7.77917	7.46255	7.28890	43.16547
23.18752	8.19452	6.41900	7.39932	6.24926	0.76927	1.00000	6.74566	37.77086	11.56452	58.56700	1178.02148	58.59021	-0.76773	10.02722	6.55658	7.82318	38.38479
39.44179	6.98402	7.78216	10.89296	5.75892	0.04326	0.00000	4.02727	45.99031	5.91753	29.53197	1102.15856	44.99760	16.43915	5.49550	7.24482	5.25288	43.50891
13.36890	6.96486	6.20825	5.36942	9.37086	0.12671	0.00000	5.10670	38.42030	5.07125	66.99836	1153.54790	49.62454	-75.60804	7.83563	6.22918	6.44441	39.96097
19.64331	8.06989	6.76287	8.57512	4.93944	0.20500	1.00000	8.65317	51.19481	9.10961	31.44958	1191.32203	74.49501	29.26639	8.39961	5.79547	5.18712	37.58105
44.52809	8.99459	6.22130	8.51209	6.99594	0.08634	1.00000	10.23596	56.28595	7.54422	32.84448	1080.19715	61.76994	8.77069	7.50698	7.72177	6.25087	50.80904
17.74854	6.76480	7.71788	8.48201	6.50874	0.55907	1.00000	6.47815	38.59677	10.68997	25.94291	1156.67746	60.58003	37.56667	9.60261	7.05276	6.08435	55.85
2.28804	7.45729	7.36799	7.82923	9.44758	1.13545	1.00000	8.63506	35.31608	9.24441	35.96753	1167.75546	44.05713	0.47713	10.45155	6.03084	7.29541	51.39323
15.38323	5.92655	6.09498	6.48834	3.73156	0.07910	0.00000	7.69637	83.72789	3.54292	43.74700	1175.68938	69.98898	72.85107	5.69133	7.93050	6.29980	19.30157
7.91874	7.89615	8.26986	9.30600	6.23144	0.06510	0.00000	5.46053	69.95280	5.46927	55.70152	1119.86578	47.88524	74.3092	6.92530	8.04896	7.90474	33.37526
29.65342	8.60656	7.26047	7.97378	9.89034	5.00602	1.00000	8.65256	31.73595	7.61249	44.43841	1184.07428	54.31609	-7.35	11.96465	6.49122	8.42694	53.53333
12.84618	9.54439	6.68266	4.51069	8.94071	0.97207	1.00000	6.06656	37.69537	7.57070	32.80287	1104.09554	43.59557	59.4839	10.27776	6.70188	8.98167	58.7002
22.48976	5.89193	9.11289	9.49548	7.92997	0.26654	0.00000	6.41999	34.95279	6.01648	58.15824	1089.73909	37.36218	65.50917	8.88101	6.83293	7.50426	44.85278
17.84520	5.12946	7.96322	6.79140	10.03440	0.17165	0.00000	7.03548	76.00000	7.64694	24.28486	1175.34640	32.62300	120.33063	7.96784	4.80260	9.87180	37.65181
18.60143	7.30725	8.36914	5.49218	4.78375	0.12560	0.00000	8.54181	51.56387	3.90157	51.65358	1095.88369	56.96619	10.58082	7.96223	11.32621	6.16306	35.72917
6.30544	9.50246	8.25713		7.37641	1.18188	1.00000	7.26195	39.05125	6.82186	67.13268	1192.65570	62.61889	102.3278	10.49400	6.83903	7.72414	2.2139
6.57884	7.37297	7.84557	7.02214	4.34751	0.14798	1.00000	9.64540	54.45953	8.43542	45.58330	1129.93322	68.01498	117.63083	8.01690	8.88333	6.20866	35.50056
26.53272	10.09480	7.15461	8.68583	8.17158	0.74201	1.00000	8.14425	30.32240	7.83665	55.67766	1164.16457	52.50169	-73.89125	9.97454	6.85656	7.70993	40.67705
1.09869	5.55607	8.55163	4.79983	6.49585	0.07238	0.00000	9.34173	57.07291	6.40548	45.53428	1094.33337	61.00454	-73.99681	6.40522	7.58272	7.42960	40.94065
31.59944	8.50279	6.90893	8.97734	6.38225	0.19082	1.00000	7.94235	48.78566	8.27696	50.26378	1087.32772	62.52413	75.92694	8.31433	8.03413	7.52566	14.46693
20.53231	5.93364	6.20056	3.41889	6.52980	0.18338	0.00000	9.00135	50.86456	6.12810	54.08143	1174.74655	65.09693	-101.2591	8.45189	6.71131	7.92382	21.01858
28.48647	8.68061	6.58406	9.08206	8.23671	0.19989	1.00000	9.15892	46.56387	8.21587	58.96129	1166.63902	71.98671	-60.1831	8.37855	6.47763	7.50463	46.1351
23.26074	5.38161	6.31194	8.76355	9.77078	0.31044	0.00000	6.27495	66.08728	6.89714	50.67163	1118.23195	49.15033	-96.67834	8.97211	8.32396	7.11183	34.77453
19.31725	6.98750	6.55587	5.46547	6.92043	0.06301	1.00000	3.25623	46.61598	6.28278	45.02663	1064.35529	47.61315	-79.59415	4.55623	6.69748	6.15840	-2.13404
15.19726	6.41946	6.74954	8.36826	8.29189	0.28488	0.00000	8.02872	43.34712	5.90437	45.52433	1192.85140	55.88273	36.7138	8.98652	6.79415	7.93555	35.95664
6.28956	6.17888	7.93890	8.55188	8.40049	0.45183	0.00000	7.92308	42.04922	6.19986	70.69512	1078.86752	51.50256	-79.59415	9.40061	7.89594	6.35447	-2.13404
-14.84664	6.23512	9.11391	6.54197	6.15806	0.07067	0.00000	7.84814	67.46001	6.64986	66.32681	1178.80639	38.45200	86.59509	6.06898	8.85363	8.91366	26.11527
24.41742	11.09597	6.44964	7.30491	7.69947	0.73044	1.00000	6.20059	19.78483	8.33303	29.19403	1145.06248	57.43906	-74.95472	9.97911	6.36366	6.88537	10.98778
17.81935	9.34040	6.61866	5.86424	7.47568	0.12112	1.00000	6.41119	67.82990	10.50218	57.80688	1194.89342	71.98841	19.91667	7.92101	8.01166	7.16382	-11.78333
19.70662	8.75753	7.94950	8.73212	4.42989	0.06336	1.00000	8.14469	57.93598	8.21865	64.26403	1115.78138	52.13595	-48.62789	7.21256	7.70415	7.95907	-17.74431
23.63927	4.71057	6.68976	2.15226	5.75751	0.06606	0.00000	8.88440	40.70951	3.50262	83.32672	1131.73608	54.96681	10.18003	6.50299	6.63425	9.05230	24.96334
19.28248	10.55890	8.02582	8.00419	6.36937	1.70651	1.00000	8.53607	51.59667	10.39285	58.27939	1096.72455	42.05886	-98.1664	10.87172	5.58173	6.42131	19.32932
20.70035	7.14531	5.45909	8.51379	6.36582	0.08963	1.00000	9.02844	27.01235	7.31577	69.82500	1155.71303	61.56481	116.11768	7.02324	6.63281	6.08217	24.28859
33.33642	7.74232	7.85729	5.63687	7.08102	0.11354	0.00000	9.51801	64.19524	6.13276	41.97784	1077.66189	36.54427	-5.22126	7.60366	8.19364	4.94394	33.43443
1.36120	7.03703	7.08528	6.96763	8.92218	0.17137	1.00000	7.38590	70.04951	8.95682	50.74658	1051.36639	24.54025	-120.93549	8.16383	7.59092	9.17057	37.73604
26.54631	4.12287	6.90556	9.64607	10.08187	0.14675	0.00000	4.53634	67.62295	6.62876	29.38033	1123.67006	33.70971	117.27583	7.72178	7.94671	7.75012	35.64889
21.26585	9.70868	6.64188	7.11499	5.72620	0.47584	1.00000	8.64828	59.38683	11.00813	66.87308	1097.19751	61.65255	-48.62789	9.45465	6.08536	6.17481	-17.74431
5.38903	6.94421	7.19128	6.13298	5.56619	0.12924	0.00000	8.56688	56.22304	6.41378	45.80210	1171.68854	42.13844	136.61667	8.11439	6.29645	8.22819	36.53333
18.13514	8.03926	7.57599	7.34147	8.76169	0.38576	1.00000	7.49945	72.67744	8.82930	52.96421	1194.50314	45.63707	2.44892	9.38239	6.92024	7.85860	48.98693
3.74138	7.86555	6.73108	6.69231	3.87552	0.30626	1.00000	9.28183	34.12998	9.54965	47.16492	1067.22815	63.54096	-96.67834	8.86453	6.12025	5.03598	34.77453
-0.98864	9.47281	7.73846	7.85306	4.24527	0.17150	1.00000	10.81572	55.58737	9.57354	47.63284	1084.52936	50.16175	-91.73625	8.19817	7.39017	6.96684	35.25064
-10.74642	10.00048	5.71905	8.80523	4.79591	0.29294	1.00000	8.13623	51.26358	8.99461	50.48877	1165.99745	32.57721	-74.26419	8.96236	8.91494	7.03955	4.73245
25.01594	3.40701	7.78124	6.68304	6.91061	0.01797	0.00000	8.60188	59.89941	9.28099	40.88833	1076.63303	69.31539	12.70038	4.23367	8.40751	8.01465	45.9836
9.98302	8.19475	8.40875	7.85808	3.93844	0.07793	1.00000	8.78934	22.54824	8.30621	34.87010	1117.13662	55.62277	8.77069	6.50971	7.03582	5.98904	50.80904
25.83011	9.92437	6.81620	10.71348	8.37495	0.37355	1.00000	9.24003	36.84458	7.73697	58.87353	1100.45593	53.40015	76.32756	9.25088	7.13258	6.53071	9.57046
21.03858	7.45502	8.12579	8.10458	5.80775	0.14930	1.00000	7.80270	43.68390	7.97102	45.62257	1107.60198	37.30861	-91.73625	7.98002	7.69347	7.47802	35.25064
20.69355	8.78159	8.49752	8.06991	4.58128	0.14560	1.00000	9.51586	44.25546	10.25205	52.25430	1101.95584	50.67896	11.5	7.91430	5.43092	8.44055	3.51667
8.26294	9.86628	7.00361	7.79260	3.22688	0.06700	1.00000	11.31068	61.73043	7.66456	38.89746	1168.59441	42.58031	2.29026	5.92523	8.83490	7.14694	48.77644
-9.14942	7.43976	8.10783	5.07136	5.54222	0.13457	0.00000	8.08390	65.13581	4.65839	39.83917	1196.35654	53.00991	91.61356	7.92263	8.74614	6.30352	26.44931
14.03483	7.26853	7.16842	6.86245	6.82179	0.07675	0.00000	8.99387	63.04062	5.73254	58.20692	1094.51347	47.87987	-1.29243	5.06755	9.31108	7.37931	53.49389
17.84349	6.11734	5.17913	4.06060	7.22200	0.09257	0.00000	8.62772	56.93201	5.62231	80.31610	1076.50193	31.12982	-80.66756	5.96898	7.16047	6.40778	26.68451
23.71467	7.77700	6.20655	5.39130	6.22987	0.18577	0.00000	9.02855	60.52831	5.65162	63.14331	1123.96200	59.99851	4.47124	8.29127	6.93417	8.00245	51.95838
12.81018	7.10186	7.81738	5.59448	9.23631	0.12003	0.00000	6.34352	60.75144	5.73974	49.92644	1065.99222	41.25333	26.01649	7.89403	6.94691	8.30016	44.43579
11.59864	11.64466	7.29279	5.63646	3.86338	0.24445	1.00000	10.59111	69.41689	11.64290	68.17566	1060.33332	72.78095	109.05389	8.61564	7.07689	8.61067	-7.51611
4.22099	9.51741	5.02779	4.90385	8.99066	0.21142	1.00000	4.07704	42.12154	7.10615	36.44657	1088.55886	63.04449	113.69785	8.56464	7.55117	7.17170	-7.73379
10.91546	6.18477	7.77858	6.82075	4.67720	0.09910	0.00000	7.70149	54.55509	5.71215	69.76647	1120.06284	53.05852	8.61839	6.73964	6.21379	7.98569	49.68369
25.20145	8.27480	7.29270	7.24090	3.93271	0.12802	1.00000	9.78686	64.93671	8.82702	50.03139	1108.54304	74.75828	-99.32556	7.25824	6.05673	7.58584	19.32889
10.63080	4.37676	6.46626	7.40359	9.46961	0.05051	1.00000	6.62517	55.47975	6.61584	56.33071	1189.83431	59.91725	5.16108	6.13291	6.95577	7.45931	48.77275
1.77630	6.77671	7.11360	9.60076	6.96691	0.29803	1.00000	6.97974	41.06553	5.85305	65.14680	1142.87931	28.02863	-15.58602	9.06425	8.25646	9.08954	27.76056
20.05783	4.87699	4.81656	5.97512	8.29987	0.05724	0.00000	10.05364	39.99803	7.93756	51.14161	1096.86428	41.56263	-38.94722	3.69762	8.86048	7.12802	-15.675
28.90382	7.62410	5.35361	6.44309	8.85116	0.52099	0.00000	7.38333	38.63709	4.81752	46.58686	1066.79478	34.21497	-1.5443	9.57378	5.64105	7.47138	50.75767
18.58646	5.42728	7.31251	8.41879	10.35520	0.66843	0.00000	5.66621	71.53630	5.89204	60.84037	1138.13230	36.84751	112.01667	9.90344	7.05084	7.06606	-7.81667
9.79153	8.92002	6.74487	5.97460	7.63928	0.55927	1.00000	6.03633	47.44739	6.38397	58.66907	1129.34023	29.64720	-76.43941	9.67375	6.13987	8.20224	39.33427
20.85289	7.67418	6.51003	9.02076	8.20979	0.35288	1.00000	7.00090	54.77970	8.74976	41.57834	1065.54069	56.96649	-86.58208	9.20706	8.36541	8.69834	13.48082
15.67095	10.51787	6.73256	8.63146	7.75567	5.65047	1.00000	7.62787	49.80971	10.21839	55.49387	1114.12987	58.24560	138.31667	12.07829	8.17993	7.60337	36.65
5.34961	7.63993	8.79419	7.20616	9.03930	0.12194	1.00000	6.29983	52.05203	9.19622	81.31709	1085.26272	37.40284	23.225	7.86808	7.79521	7.56130	43.4125
16.47463	8.74675	7.26983	5.71978	7.98937	0.17443	1.00000	5.13506	43.13709	6.75541	51.02034	1162.85106	74.46013	12.16179	8.27733	7.14882	8.49212	48.52961
15.84658	6.12159	5.36525	7.20416	6.08347	0.06275	0.00000	8.92319	37.83834	6.87363	52.43892	1122.57410	52.15777	9.5926	5.94511	7.88537	7.18929	52.86147
16.56235	9.46902	6.95036	8.73087	9.10160	2.11119	1.00000	8.43759	35.21637	10.41505	61.03892	1095.51697	58.26541	-116.37697	11.08945	8.51276	8.24739	33.72255
16.22753	4.96435	6.34467	11.56954	8.18757	1.25734	0.00000	5.60084	52.23737	5.18995	50.57848	1148.74096	62.59806	-71.8023	10.53453	7.91604	9.16083	42.58342
20.37099	5.55155	7.86050	9.98960	8.73497	1.60415	0.00000	6.48673	20.40154	6.20445	67.78040	1178.76087	42.25143	30.4347	10.82613	8.23977	7.90922	-1.9487
20.15933	6.89467	8.65784	7.45687	7.90389	0.33135	0.00000	7.70406	62.95666	5.93074	51.32507	1059.02078	44.77467	12.84052	9.10258	7.50911	7.28893	45.78071
15.56850		7.19010	7.20532	8.88277	0.10760	1.00000	6.92305	17.76730	9.26388	58.61788	1101.91024	56.70821	59.6	7.54361	6.02109	5.65466	47.83333
10.53577	10.85547	7.45357	9.75174	6.20165	0.16816	1.00000	9.43889	49.50116	8.45114	54.70687	1095.65537	69.73533	76.0586	8.27612	9.23117	7.59150	16.06213
-1.08350	10.31522	6.16642	9.16142	6.62178	0.15894	1.00000	7.98164	52.69531	9.32024	42.93140	1120.06185	31.23141	128.63083	7.81250	7.69532	5.16777	36.82167
25.52021	5.21928	8.11243	7.20505	8.16949	0.04576	0.00000	9.90687	42.51248	9.40560	34.50132	1076.10144	53.34263	-0.32247	4.60738	7.05006	7.91375	50.82882
9.13347	7.38425	8.64029	6.39772	8.56368	0.82821	0.00000	7.80174	53.37865	5.52628	71.15770	1173.81051	34.37520	-77.4286	10.11799	5.80044	8.23349	39.00622
