TEMP	CFCs	PM10	warning	NH3	Pb	PM2.5	O3	PRES	CO	longitude	H2CO	CH4	C2H3NO5	PAHs	NOx	SO2	latitude
19.23791	40.64022	8.96071	0.00000	5.85777	46.85989	3.88473	8.42574	1193.95634	9.38453	120.74221	49.39024	8.19918	9.80628	7.57798	8.50841	10.94000	31.64615
19.59678	28.63183	7.53932	0.00000	6.65468	60.08700	5.82763	6.88388	1175.82078	8.48879	-77.03116	65.74930	7.96893	4.65358	9.71412	6.65625	9.46029	3.8801
27.01278	44.47818	9.30773	1.00000	7.32397	32.14225	8.47345	8.72706	1120.46125	8.09089	117.63083	60.89740	6.68596	14.62714	10.31527	5.55244	5.69105	35.50056
8.53413	39.26340	7.59046	1.00000	9.05555	28.64324	7.99894	6.42254	1163.93355	5.72240	98.19151	47.70688	7.18825	3.82185	9.33715	4.56067	8.24042	14.0823
26.73565	66.92878	9.04186	0.00000	5.78808	69.83502	7.70197	7.22549	1149.59305	9.03241	-117.70755	65.86956	6.30864	11.10610	9.61637	10.01418	7.75301	33.52253
25.18681	64.14906	7.67628	1.00000	6.95397	40.77311	9.46365	6.62187	1054.77110	6.48622	34.75699	50.57381	8.76668	2.91815	2.35282	4.68139	9.55114	31.39547
-5.80571	47.34025	7.43386	0.00000	3.34221	56.92728	8.87241	7.64840	1058.65859	3.34818	-42.19667	77.65904	7.36597	3.77517	9.46693	9.60425	6.59314	-21.41222
19.48616	42.46887	5.91667	0.00000	5.08478	40.69090	8.28019	6.66057	1069.07303	4.16059	-37.07167	53.52810	7.36031	1.84399	8.55733	8.52533	6.09622	-10.91111
33.12052	53.99316	7.69519	0.00000	5.51650	42.27774	7.40555	8.19017	1132.48944	11.22578	115.88782	49.66988	6.50849	3.84149	9.61565	10.24747	6.37449	-32.05251
27.40175	39.87487	9.01687	1.00000	7.65298	26.67207	8.56487	7.26053	1124.21372	6.74811	-88.27205	54.85429	8.02392	10.61655	9.03623	6.27980	4.91632	44.27804
25.76019	28.39208	8.28666	1.00000	4.71068	43.22620	10.59829	6.23835	1193.57423	5.41521	23.225	61.88151	7.56566	5.67960	5.42278	6.18218	10.58136	43.4125
11.92925	50.65450	8.35136	1.00000	9.74146	48.49185	9.68014	8.43474	1142.65591	4.92363	-88.70464	26.14771	5.75808	6.41798	8.09917	5.53256	6.52861	34.25807
7.63349	47.53028	7.67833	1.00000	5.48643	40.36651	7.52481	9.78934	1077.29122	4.26038	46.5813	67.96362	7.46074	4.46516	4.46668	6.36240	9.59045	54.8421
20.87195	77.27009	7.52379	0.00000	5.42145	34.31823	6.63712	6.36506	1163.75540	5.00849	137.4	89.29650	6.10211	4.10605	7.60746	9.63484	8.35154	34.81667
17.42423	51.77079	8.41838	1.00000	7.85118	28.28920	6.32644	6.99552	1175.24913	7.01533	4.18333	68.10931	7.51987	4.91660	9.96211	6.33125	8.10667	7.6
34.57774	44.67075	8.43273	1.00000	5.18767	23.60358	7.21407	7.22717	1144.59916	4.18591	-48.52333	53.69338	8.08625	7.19573	6.88518	7.05290	7.76044	-0.71667
20.20658	62.72548	6.39505	1.00000	6.91458	44.69864		7.61973	1174.39359	6.34158	-87.71255	50.42579	6.13200	3.20833	4.70060	5.99233	9.04442	41.84364
28.51054	63.88137	7.46392	0.00000	4.71477	71.52402	7.57578	7.15209	1140.84987	4.67105	-70.92866	71.78519	6.94530	3.21367	11.90949	9.67128	9.07962	42.52787
21.80433	41.48611	7.18775	0.00000	7.17175	55.35719	10.14499	7.83847	1159.11435	7.41114	73.06784	38.51999	7.37825	3.52586	8.83744	8.77784	5.83901	25.13915
18.20101	41.79462	8.47742	1.00000	4.66970	63.48640	9.52578	6.18875	1138.97847	3.98132	1.6	26.51387	6.93860	6.91262	6.63046	5.76897	12.32767	43.11667
12.73822	70.65354	6.36688	0.00000	10.56751	61.12157	8.74539	8.12511	1104.19760	5.58172	38.66667	64.18300	6.71129	1.15334	8.46172	5.19409	7.81058	-6.25
5.72178		6.32681	1.00000	6.88970	48.87687	8.38480	8.79949	1159.44429	7.71722	-120.93549	50.41957	6.28370	1.71253	9.98993	6.27574	5.14032	37.73604
20.23885	43.17004	6.55444	1.00000	9.75990	48.11822	6.80868	7.02114	1127.01250	5.53552	65.27258	35.51906	7.71593	2.58417	8.45940	6.37386	8.43202	58.04254
15.72339	53.60715	6.74490	1.00000	4.60412	43.95353	6.66490	5.91567	1133.46096	3.87165	35.96944	54.74461	7.79160	2.87652	5.58493	6.98935	8.87212	56.03361
22.62020	36.63562	7.37866	0.00000	6.97140	53.77240	10.79489	6.65892	1148.83108	4.84517	35.96944	43.18925	6.87113	2.44845	8.79410	2.49739	7.79747	56.03361
17.00846	52.94062	7.89050	1.00000		43.23704	7.65077	6.28000	1066.46096	5.71078	-122.24092	49.00862	7.45789	5.01934	8.53757	6.66403	6.37504	47.4943
19.72648	49.22362	6.39693	0.00000	6.12812	60.50267	9.32395	8.21700	1196.29976	7.54216	98.19151	55.52666	8.86328	2.26991	8.47285	6.29414	6.67538	14.0823
26.32169	33.81745	7.49132	1.00000	7.57921	59.13351	5.17791	6.42995	1180.80839	6.48407	7.11393	41.87616	6.62086	4.52712	9.48186	6.21790	8.14090	51.08468
11.26112	42.22636	7.37344	0.00000	6.38462	58.91590	6.07935	8.13485	1130.38867	7.74836	78.27539	44.26441	8.16282	2.40276	7.73881	6.84644	9.55515	12.95629
17.59975	39.42410	6.83834	0.00000	5.61833	58.50820	8.19314	6.61685	1175.46947	7.96118	-73.78458	64.90367	7.84773	2.44616	8.97370	10.01488	7.91422	41.0051
32.27760	57.69334	7.24013	1.00000	5.13179	58.74615	8.69574	7.98161	1140.45345	6.59145	12.53463	66.17912	8.47902	3.46573	5.87894	8.21546	6.51955	55.67938
9.00701	27.83766	8.54308	0.00000	6.61549	34.78158	8.57755	8.25528	1053.43697	9.48355	123.50266	52.35463	7.68139	7.64406	8.98995	8.11575	5.42641	41.94175
-1.85598	38.52524	8.79400	1.00000	6.35250	50.11813	9.13053	7.12364	1191.57068	5.99298	-46.99583	63.22202	7.08044	8.03325	4.84174	5.10930	9.70809	-22.97056
-2.55021	53.89538	9.27178	1.00000	4.93624	65.87225	9.90007	8.43826	1081.66728	4.83441	106.92667	50.80337	7.70956	12.63656	7.67442	7.89884	9.70664	-6.91806
7.60076	42.17622	6.15042	1.00000	9.52272	48.22289	8.06547	8.05689	1114.39067	6.30137	-72.47417	66.94433	7.38201	2.04192	9.19800	5.28098	7.90070	7.83389
26.89462	75.89454	7.45167	1.00000	9.87914	58.41877	10.09752	6.99010	1123.35325	4.38440	-25.66689	62.69951	6.16991	3.79537	7.40461	8.17975	6.31981	37.74615
4.26259	40.23812	7.64219	1.00000	8.81484	65.87439	9.41662	6.60223	1150.46484	7.00484	41.77921	40.05067	8.10661	5.24183	9.55800	6.07617	6.50157	41.82143
18.78360	63.86772	7.03328	1.00000	5.52796	47.59674	7.73923	7.92290	1087.01635	4.97839	70.96699	44.87316	8.50166	2.65788	6.32098	6.81953	8.26587	30.46907
8.86740	66.32187	8.06955	0.00000	5.54222	58.91713	8.09639	6.00637	1132.83366	9.83668	8.51667	52.22828	6.52463	5.02516	8.55266	9.86790	5.96106	51.88333
-5.95572	57.39816	7.26976	1.00000	7.25483	38.06938	8.72361	5.56618	1129.66015	7.14808	-120.93549	70.42944	6.24662	3.09351	8.69660	7.85328	3.79763	37.73604
17.90369	51.40474	7.53367	1.00000	8.97836	44.90904	6.96631	6.47239	1154.24426	6.05625	39.25	65.06478	8.25886	5.00680	9.04667	5.72690	8.07015	-6.8
23.06829	58.37352	8.47937	0.00000	6.34764	56.82419	7.37075	8.11023	1182.84086	9.43918	-73.89875	31.14255	9.01107	6.40201	8.61153	8.10208	5.63285	40.93121
22.35669	52.24380	6.07166	1.00000	9.58450	60.95236	8.97925	8.65941	1065.50453	3.97112	-111.78903	69.93414	8.52527	0.80092	7.31836	7.63510	6.73523	33.35283
15.17745	27.22975	7.19944	0.00000	6.05839	46.25273	10.07611	7.49291	1172.69979	8.43924	44.53333	49.97181	7.53992	4.03616	9.11345	7.53710	6.49659	-22.9
10.33854	39.70538	7.43686	1.00000	7.55362	53.03512	8.09128	8.72795	1095.01376	4.66367	121.06761	50.17167	9.01446	4.19344	5.71452	5.22183	10.20040	12.35275
18.20098	56.83388	5.71579	1.00000	8.37247	58.13946	8.36252	7.34725	1177.01069	5.53710	112.01667	64.75244	7.02706	1.89360	8.59294	4.39570	5.75327	-7.81667
-0.45914	31.82021	8.21696	1.00000	5.97852	63.13762	7.02985	8.01739	1126.11477	3.26385	43.91385	48.51793	6.66658	5.27443	4.20034	4.11244	10.35026	54.03876
31.01837	36.45732	6.90610	1.00000	4.36629	42.42519	8.21259	7.79013	1060.82069	3.66911	28.67582	34.79248	8.26211	3.53544	6.56496	6.86594	10.21392	40.98894
7.23741	51.71846	7.33380	0.00000	5.23607	45.90631	8.29957	8.43020	1071.07555	9.53619	-75.11028	60.81365	9.79379	3.15780	8.32149	8.95654	6.20331	-15.21194
5.75993	36.97179	8.28125	0.00000	5.75884	53.43052	6.22014	7.35697	1126.17581	8.52676	101.96857	42.25978	8.62278	4.17950	5.39241	5.47827	9.22249	4.88441
24.39120	44.18499	7.21422	0.00000	6.80029	70.27335	7.18574	5.94888	1120.00540	8.90104	38.01667	63.54211	8.66222	3.06309	9.68790	9.30795	6.96343	11.85
13.44399	40.89986	8.53265	1.00000	6.73799	70.47766	10.07677	5.00420	1199.47906	6.90563	23.225	80.19757	9.60199	6.89662	4.86609	6.57039	10.42270	43.4125
17.64001	64.44554	7.38872	1.00000	8.57504	35.64949	11.17677	8.97086	1062.54407	5.22361	-104.83192	56.65004	7.28212	3.68156	7.52365	7.10768	3.38712	39.72943
12.17454	43.64651	6.50784	0.00000	6.80426	41.09725	7.86054	5.41505	1154.16231	9.74186	139.07204	53.25718	7.54830	1.91981	9.34503	9.62866	5.67892	36.24624
33.94382	46.44422	6.95685	0.00000	5.47552	26.00720	9.07945	8.40091	1168.47394	10.38305	3.55665	50.95790	7.55161	2.27712	9.00289	8.60851	5.81124	36.72544
17.51308	62.21467	6.74006	0.00000	6.16107	56.75087	9.56206	7.32709	1131.90365	6.54441	17.4674	53.40680	5.88382	3.05008	8.77107	7.21588	7.66642	50.86079
29.58614	71.09051	6.35509	1.00000	8.17839	52.84683	10.92121	8.25222	1199.13288	5.11257	-115.98391	61.46061	7.66160	1.99454	8.15344	8.51913	4.88845	36.20829
20.35979	46.67709	6.25053	0.00000	5.42576	45.11806	7.41138	5.74674	1067.97996	10.79912	-80.58556	51.83380	7.39091	2.44240	9.69052	9.59710	6.86669	22.98212
22.23385	34.91834	6.40959	1.00000	9.07377	47.49961	8.65243	8.55063	1082.24695	9.40079	28.67582	31.93090	7.59280	2.54913	6.49860	5.34129	5.76789	40.98894
10.40343	32.39916	6.48565	1.00000	7.23870	44.58367	10.06932	7.16824	1064.81709	9.24955	-81.23621	45.90285	6.45790	2.19819	6.95953	5.39367	8.22971	33.98154
10.06969	51.54196	5.41798	1.00000	4.56347	69.90242	10.97023	9.41882	1087.57361	6.25226	-91.77127	51.70388	5.98374	2.06805	8.52100	6.57211	10.88999	37.95143
-1.09358	57.74769	6.90602	0.00000	7.68868	33.00359	8.70234	8.02375	1107.22208	6.64873	107.60627	29.08840	5.61609	2.32439	8.33070	7.39423	5.84023	51.82721
14.71547	29.78008	7.44185	1.00000	7.19111	61.54162	8.72529	7.70517	1129.78769	6.49870	9.37082	39.13330	6.71940	3.83153	4.40276	6.36071	8.24341	36.08497
35.77728	42.18033	9.26261	1.00000	5.63707	49.83904	8.46261	7.14425	1182.91520	5.20112	114.51667	22.83080	8.35825	12.88172	7.22527	7.27664	8.64243	33.78333
12.86309	34.70744	7.92528	1.00000	6.43497	58.04905	9.66502	7.13459	1127.04451	6.74186	-88.64235	43.35948	7.88327	4.62088	6.64773	6.29131	9.88936	46.09273
19.69322	57.70873	7.34605	0.00000	5.76951	75.21603	5.53624	7.69981	1197.60175	11.50704	2.95924	28.73759	6.15560	2.31760	11.39352	6.59976	8.13125	36.76775
1.51807	43.43900	7.17582	1.00000	8.49769	48.32828	7.43427	8.00200	1122.75838	5.54588	56.36091	15.79312	4.89213	2.64075	8.60454	5.51337	6.82446	51.78771
8.64277	59.82469	6.58730	0.00000	5.96169	59.77826	9.38092	7.31385	1104.65600	7.80213	122.05228	39.27726	7.19695	2.82160	7.84349	8.31042	5.87864	37.19723
23.30823	66.24217	6.18247	1.00000	8.03200	63.60469	8.44629	7.19469	1075.74342	6.79499	-101.2591	48.71438	8.84819	1.62244	5.39586	5.52658	8.05220	21.01858
19.66698	58.34038	8.38672	1.00000	4.68598	46.14313	10.83175	8.28733	1136.62629	7.50835	33.2525	36.82817	8.66297	5.69952	8.59548	8.11980	8.21074	57.97472
16.73773	61.29196	6.93453	1.00000	8.01299	39.86120	11.61826	6.60106	1182.43276	7.26882	-77.96389	31.46433	7.78312	2.91915	10.12322	5.83076	5.20050	39.45621
20.89821	35.90136	8.49000	1.00000	7.81695	53.28585	9.91037	7.24534	1105.51942	8.37808	89.11943	59.44365	7.42513	7.14408	6.65628	7.30215	8.00669	23.9028
23.54988	32.66716	7.97087	0.00000	7.09859	61.10908	5.73326	8.63273	1188.40095	7.46798	100.24529	39.68675	6.40224	4.58372	8.42161	7.54005	9.61946	5.4709
16.76662	65.99520	6.69682	0.00000	7.84739	44.50161	9.26199	7.37792	1151.21229	7.78662	-38.79084	43.91942	5.57792	2.37860	10.30784	5.78323	6.18146	-10.95817
6.98530	32.42175	7.91910	0.00000	7.21817	43.46638	4.83323	8.69615	1082.39613	6.76286	-122.2608	16.01630	7.36280	4.75978	8.46228	9.75277	11.83667	38.17492
16.79138	51.17316	6.05263	1.00000	6.55196	67.63026	9.54471	7.62705	1144.08779	8.19927	3.1631	49.23183	8.33905	2.14366	5.70767	6.74524		41.91738
-8.78774	28.52956	8.77740	0.00000	5.79982	37.22099	9.13531	8.43367	1146.29997	8.44192	3.47717	49.58831	6.36108	9.48092	8.83387	6.31305	6.65098	36.76639
8.10442	53.36806	7.88931	0.00000	4.45495	52.01405	7.19118	5.91869	1074.51474	3.03675	111.50861	37.23330	7.38828	2.76701	5.17381	5.56379	10.55849	32.54278
18.11951	51.55957	7.20150	0.00000	6.08818	75.27947	8.60760	8.07509	1123.51405	10.08672	9.5586	54.80534	7.13994	3.40925	8.11515	7.54627	4.23623	54.52156
12.33179	37.12540	8.04317	1.00000	6.07025	48.41077	10.76556	7.30180	1168.35659	7.34672	-93.71133	30.01311	7.74276	5.58510	7.64337	6.30803	8.67218	41.57721
11.16521	51.32012	6.37269	0.00000	6.08100	51.36010	8.73717	9.28325	1180.46353	8.51513	35.59642	34.96267	7.21650	2.16926	9.96460	11.33485	8.15961	3.11988
20.17974	48.45388	7.03754	0.00000	6.80620	61.80401	9.28571	6.13248	1180.16631	7.49705	-63.13414	45.65014	8.36645	2.49097	8.98181	10.03202	6.80644	46.23899
18.82024	53.60953	6.14137	0.00000	5.29328	50.55555	7.62395	7.66178	1105.30026	4.65082	79.883	26.39411	9.06572	2.70609	10.67739	9.24664	8.19500	6.9909
27.82216	69.00434	6.89711	1.00000	6.43340	60.11340	9.80662	8.88794	1130.66991	7.52853	-0.45877	70.97016	5.86621	2.94348	7.29162	7.09777	7.44805	46.32313
	39.71373		0.00000	5.35077	43.62421	8.36258	7.85986	1167.85435	8.75014	-45.94722	57.33706	9.69582	4.79688	9.09771	9.07232	7.68559	-21.42917
32.08365	64.03023	8.05990	1.00000	6.52844	33.02182	6.08911	8.70632	1144.04142	6.08954	-80.31727	40.33692	7.58437	5.07081	4.32390	6.57292	5.01909	25.67927
7.59852	48.70367	7.86277	0.00000	4.85212	31.56296	5.75034	7.01574	1070.57101	12.41779	33.72798	37.06970	6.89361	4.79805	10.92020	10.14358	7.93496	53.53395
24.36387	50.17153	6.75579	0.00000	6.17126	50.36871	11.39327	6.33258	1058.22884	9.82083	120.4861	75.36844	5.90149	1.64135		10.99382	4.03722	16.0438
15.87860	44.86787	6.74855	1.00000	8.05497	46.52148	8.97058	7.27394	1127.68810	5.80917	9.40531	50.43011	7.70386	1.72727	9.23673	7.06460	6.93055	45.53069
20.04172	44.45859	9.14092	0.00000	6.07414	52.49086	11.12183	8.96709	1182.77489	7.48566	-35.03333	55.30205	7.45963	12.51099	8.60567	9.80529	6.51079	-8.28333
27.30702	30.68082	6.27346	1.00000	6.94442	44.16732	7.43772	6.60600	1144.71450	6.27258	6.83042	43.18991	6.79452	1.69044	5.46307	5.84366	7.71293	6.15038
24.45013	40.17688	6.93954	1.00000	6.56467	71.41880	9.03371	8.19652	1175.65423	6.67070	77.40858	37.47224	7.24734	2.72786	4.66980	6.54028	8.70050	24.05979
15.12672	55.56950	8.06659	0.00000	5.80786	44.92248	7.12401	8.91110	1183.59569	10.69855	114.33333	48.42449	8.44539	5.42011	8.32821	12.12217	5.09111	-8.43333
5.96008	55.29568	7.32821	1.00000	6.72135	44.61273	8.36315	7.78413	1149.66083	4.85687	3.87723	53.60259	6.85957	3.70996	7.09480	5.68575	9.88410	43.61092
24.64956	72.48091	8.02003	0.00000	5.47660	42.13622	6.59639	8.81272	1157.00285	11.68111	-0.45877	65.18180	9.16129	4.46169	9.83875	5.79214	6.32910	46.32313
1.64487	56.42002	7.85055	0.00000	7.98741	48.65847	12.72776	7.84978	1148.05840	3.58201	117.63083	67.01668	7.51636	4.82714	7.55500	6.53185	5.92554	35.50056
35.52676	70.42183	6.36225	0.00000	5.21074	63.07725	6.82616	7.34728	1154.27408	12.10543	-87.45476	60.86324	7.61249	1.32098	10.73206	8.37818	7.25491	41.47892
31.92324	31.41418	8.03436	1.00000	5.37506	34.71911	8.47565	6.87079	1089.55783	4.12863	6.74549	48.13323	7.48004	4.79146	6.89048	6.49949	10.58226	49.5099
0.15384	63.85955	6.42040	0.00000	4.55688	71.03471	5.36017	9.46093	1114.16454	9.62520	-74.73584	77.12362	6.96833	1.34060	6.86963	6.22129	7.96993	5.20856
-1.66179	41.57006	6.98208	1.00000	5.15045	40.17355	9.47318	7.25011	1147.51104	6.09286	123.758	52.35024	8.25033	2.45567	8.04693	7.05930	8.48811	10.20898
-11.25470	26.14834	6.57985	0.00000	6.75442	48.91559	9.25618	6.92821	1103.54164	7.78673	9.40531	35.67625	7.95253	2.67322	8.26161	6.36429	5.59171	45.53069
1.57168	56.56370	7.79847	1.00000	5.66131	68.15222	9.47042	8.40042	1072.97030	8.01654	-71.06616	67.94688	6.83141	3.64014	5.89688	6.86578	8.72011	42.4251
6.19245	44.59590	8.13765	0.00000	4.70380	32.99053	7.19176	7.50774	1136.56074	6.27079	68.21204	49.32037	7.68843	5.77939	10.01451	8.16021	7.98846	27.55898
17.06846	76.06661	6.32540	0.00000	6.63487	51.74768	6.86349	7.28329	1164.99040	4.23468	30.2049	64.78102	8.62877	2.77600	11.19671	10.33410	8.73025	55.1904
9.35243	58.92226	7.30413	0.00000	6.42030	39.56021	4.48065	6.65769	1188.92774	8.33898	-2.68758	63.02327	8.73033	2.81507	5.59700	8.00853	8.88116	53.69786
9.36382	64.23744	7.47313	1.00000	7.53021	53.26177	8.27003	6.27738	1097.03178	6.99781	68.88871	56.87774	6.27563	3.80792	9.58975	5.11015	5.55404	25.95533
33.29002	50.75482	9.63306	1.00000	7.19046	65.20633	8.84574	6.61024	1085.67446	7.51711	-75.87877	24.39870	6.98106	17.84695	7.50477	5.17487	8.29397	5.6561
16.20686	35.19163	7.03435	1.00000	8.41087	34.57752	9.99234	8.30501	1171.79805	6.76902	-13.2356	65.19872	6.76845	2.79769	9.58247	4.58473	5.62731	8.48714
26.23910	55.97345	5.98888	0.00000	6.25332	46.59359	7.44589	8.25675	1169.32134	3.78237	125.21972	46.85090	6.63313	1.51263	8.28123	9.43764	7.08578	-8.99167
21.93020	48.69630	5.11628	0.00000	6.34554	62.03537	7.57133	7.53816	1182.36475	10.51555	53.47103	59.89941	7.03875	1.49829	10.30934	9.19658	6.71875	54.48147
10.88614	37.92462	7.03467	1.00000	9.43383	49.23703	10.96478	7.09658	1055.39965	6.75101	-105.36369	26.23641	6.93821	2.51775	10.28499	4.25319	7.56626	22.49396
7.67759	37.25205	7.19176	1.00000	6.60492	42.94609	8.27794	8.09897	1062.37427	6.55721	120.4861	32.36391	4.99467	3.02627	6.24353	5.37756	7.51686	16.0438
18.54039	37.91379	8.85595	1.00000	8.07916	41.33486	9.64568	9.56328	1185.42850	7.50010	-82.4017	53.14304	7.33817	9.18375	4.56316	5.34239	9.41213	23.0072
11.90770	49.37973	6.34364	0.00000	5.29363	47.30693	6.58591	8.46126	1176.21843	6.19397	-97.03285	41.02409	6.02580	2.24941	11.18425	9.05101	10.18255	47.92526
13.47172	52.45620	7.82225	1.00000	4.80080	88.69038	9.63449	6.91861	1133.80970	4.77244	38.07083	58.70769	7.16375	5.27351	5.64502	6.98745	9.47622	54.90083
11.04885		6.19284	1.00000	10.39755	56.96066	10.27053	6.57529	1065.18969	6.89923	22.53083	38.36746	6.18333	0.58841	9.64562	2.96036	7.07926	44.22639
1.70402	56.60845	6.45174	0.00000	4.45014	32.44487	7.48248	9.01826	1081.41694	5.63703	-67.33122	48.40668	8.61787	1.45801	9.07170	8.30480	7.80871	10.22677
14.03887	55.59086	7.64951	1.00000	9.15397	78.76931	7.15203	6.98871	1061.03806	7.29111	4.86667	45.46778	9.89054	3.67292	9.41611	5.40024	7.37853	45.51667
29.33732	48.37687	6.28015	1.00000	3.32060	39.48966	7.25238	7.44366	1052.34527	3.90807	38.66667	43.22962	7.88134	1.52267	6.14944	7.11909	8.43841	-6.25
-2.22210	47.84999	9.50165	1.00000	9.74359	49.21468	9.56391	6.50881	1181.15112	4.36335	77.9129	30.66167	9.43338	16.11104	7.43923	7.00301	6.27162	25.6439
12.43325	41.21712	7.47422	0.00000	5.83977	44.47949	9.10544	7.71696	1164.54822	9.25972	-94.74049	48.45900	6.48352	3.67501	9.11934	8.57679	6.45019	32.5007
10.69458	52.27842	8.80502	1.00000	8.74416	43.26627	12.23189	7.05518	1194.53707	5.48281	11.412	63.35438	7.28130	9.84294	8.90376	5.32029	4.99978	45.50369
7.10522	62.03011	8.03261	1.00000	11.01687	41.67069	10.98127	7.60951	1097.34698	6.92131	8.51667		7.17705	4.10095	9.68741	3.94068	7.71672	51.88333
14.40535	63.29324	7.47695	1.00000	9.04877	63.39784	8.89471	8.96659	1051.49767	5.60211	152.70493	51.33645	8.64513	3.36460	8.30877	6.37926	6.07391	-25.54073
13.57471	60.45832	7.11677	0.00000	6.33093	44.61772	5.54551	7.23690	1183.80370	5.76340	11.412	38.51694	6.20370	2.64829	11.76840	10.73833	9.87040	45.50369
16.61947	63.50691	9.00685	1.00000	8.73751	21.45992	8.15733	7.27269	1197.56561	5.05987	-79.59415	59.44239	5.88942	10.08744	7.68162	6.48549	5.55718	-2.13404
19.66805	51.50814	5.91138	0.00000	5.84975	29.51528	6.25231	8.47872	1054.52401	7.15695	-90.10674	33.73799	6.91742	1.73817	8.30236	7.50159	7.63214	29.84576
22.94538	46.77988	7.16357	1.00000	8.51669	57.64987	11.76968	8.00898	1113.38766	5.85065	124.84472	61.86011	7.70078	3.16922	7.98373	7.12935	3.12204	10.13361
16.81766	59.93089	8.37575	1.00000	7.39293	56.97311	10.07681	7.96641	1148.44369	7.11149	21.32778	60.39832	6.56781	6.79697	9.43720	5.98713	4.20163	42
21.86023	45.79014	6.91263	0.00000	4.98426	70.36740	8.52458	7.26625	1118.52407	11.28219	43.67663	66.52263	8.15296	2.12633	8.24002	11.00823	5.14260	53.53041
19.15199	51.30128	8.90879	0.00000	6.63064	31.98184	5.61262	10.69959	1168.38487	6.99747	120.33063	64.34081	6.09030	9.43617	7.61226	8.28103	8.44859	37.65181
18.95905	38.63827	6.68067	0.00000	5.09250	59.32198	8.91083	4.59326	1121.73834	9.79346	39.8302	61.65084	7.86094	2.56818	8.48997	10.93071	6.26446	64.5635
8.96668	55.05144	7.48978	1.00000	8.46478	47.77573	10.93068	9.09193	1156.52782	6.25255	75.37991	15.12248	7.34951	2.20717	8.21483	6.55107	3.42359	25.75728
15.66118	50.57006	9.56067	0.00000	6.28552	37.69096	6.30730	8.73467	1155.25720	6.03252	112.23109	51.23345	7.14698	17.66347	9.64041	9.00609	10.07398	-7.57897
-5.03619	53.88483	7.30559	0.00000	6.80509	46.28190	10.52814	7.61557	1151.91522	8.07732	10.98461	50.40587	7.28316	3.66354	8.57151	9.10704	5.46695	48.35693
9.26007	59.37391	7.16473	1.00000	8.51729	54.81379	9.82238	8.60939	1192.65326	8.15857	-47.1725	60.62486	6.62580	2.30791	6.84871	7.22967	7.58334	-22.57306
0.92302	59.92830	7.72529	0.00000	6.27030	55.91219	9.67119	7.79532	1079.97803	9.00127	-82.90375	15.48797	5.20492	3.27880	8.49330	10.74815	5.47493	32.54044
-3.56586	45.68168	7.19074	1.00000	9.26282	56.06666	9.47246	7.15075	1117.93072	4.61124	44.53333	52.37130	9.75438	1.93159	6.76274	9.36099	4.74055	-22.9
15.72521	53.68569	7.79411	0.00000	6.12656	27.83172	11.62033	6.93731	1076.38014	6.56593	2.08333	35.27333	8.89220	4.04092	8.25409	8.99954	6.70982	48.86667
21.57144	58.47245	6.74298	1.00000	7.15622	25.09253	10.16348	7.26656	1103.98733	5.97528	121.06761	53.82031	7.26959	2.78641	8.70265	6.42691	3.73960	12.35275
-0.93248	61.28939	7.60406	0.00000	7.12039	43.35697	12.27852	6.65845	1184.53807	5.77556	171.25364	52.58199	6.09785	3.81364	8.62555	7.19304	6.27279	-44.39672
-5.28348	36.85273	6.51289	1.00000	8.88143	60.42261	9.89740	6.35277	1057.40463	5.01579	140.11667	41.28426	8.29044	1.93506	7.98052	5.80765		37.56667
20.26970	44.82868	8.34619	1.00000	9.21456	54.31349	9.24587	6.60533	1079.38274	7.11641	-62.64102	53.40685	7.62570	5.45335	9.91805	4.03985	6.98216	8.35122
19.64841	65.90141	7.46489	1.00000	7.37852	57.13972	13.28361	8.69423	1056.92201	6.08109	178.00417	57.32658	7.56088	2.85502	8.41853	7.52673	1.92893	-38.65333
19.07066	51.01707	8.74241	1.00000	6.03648	39.72052	7.95627	8.96612	1116.55479	7.95446	44.7662	51.43897	8.94873	9.37538	5.76430	7.05603	6.83315	40.49748
-3.63529	45.93329	5.74684	1.00000	6.43785	59.92919	8.93126	6.29133	1083.61769	7.31520	-117.70755	48.85766	6.21663	1.81037	4.63036	6.20106	7.11833	33.52253
13.89668	60.86332	8.25177	1.00000	3.36107	47.48711	8.18530	7.30009	1185.72728	3.91454	142.45778	49.15139	6.69289	6.02592	6.61244	7.42663	9.68182	44.35056
11.61964	52.96500	9.11102	0.00000	6.31709	66.52720	4.20607	6.03319	1054.05572	9.66488	-79.2663	59.81075	6.15102	11.96142	8.50511	7.73079	9.89978	43.86682
-0.92759	34.13378	8.45905	1.00000	7.85652	65.61899	10.31615	7.99724	1127.00381	6.70828	8.52462	53.45668	7.14782	6.06502	7.18606	5.35759	10.76217	47.30997
25.83707	52.57097	7.78677	1.00000	9.98721	19.28335	8.81271	7.00926	1117.45726	3.49155	-13.2356	41.67414	7.54337	3.68718	7.32958	6.36721	7.54793	8.48714
23.77833	43.62882	6.76960	0.00000	6.02396	46.46175	8.75822	7.96675	1135.21833	7.59115	12.16179	51.16879	5.87443	1.54998	8.19485	7.99998	6.72644	48.52961
12.19868	49.82450	7.73271	1.00000	9.78202	45.82517	10.63438	6.30261	1089.43315	6.27854	37.99117	59.06768	6.28385	4.53472	9.24317	4.59874	6.62687	44.92934
