TEMP	Pb	C2H3NO5	SO2	CFCs	warning	PM10	latitude	O3	PRES	CH4	NOx	PAHs	longitude	H2CO	CO	PM2.5	NH3
9.63742	61.21187	0.05789	5.99566	56.48032	0.00000	6.11117	45.0408	7.35855	1062.21814	7.51883	5.28412	7.72551	-93.263	44.28284	6.73774	8.75631	8.78608
2.03000	60.18861	0.12011	7.38843	60.24367	1.00000	8.06046	53.43333	7.89712	1127.65299	5.89219	5.47420	7.35054	-7.95	44.98839	10.55932	7.07957	9.51477
6.35415	49.74577	0.05255	6.76400	35.61346	1.00000	5.37387	-2.68333	9.17285	1188.65033	7.45581	8.37165	6.78595	33	45.66300	5.91809	7.75979	7.80578
18.29232	59.01489	0.14545	7.55911	60.90229	1.00000	8.51691	16.75973	9.22811	1153.03955	7.12093	5.48311	5.77877	-93.11308	53.45774	5.89331	6.94342	6.74146
13.37017	40.74197	0.07558	6.04325	56.87451	1.00000	7.49495	25.87972	8.06547	1192.00845	9.43272	8.71263	8.05159	-97.50417	30.69838	6.73778	8.60682	6.02934
-2.39381	32.22468	0.08101	9.60269	51.11119	0.00000	7.08456	12.37169	7.17106	1072.51290	5.27265	6.64403	10.22072	123.62494	49.21060	7.80144	7.81081	9.12892
20.63361	37.76762	0.06279	5.54328	51.72191	0.00000	6.90343	12.37169	7.55280	1054.10917	8.58337	6.66879	7.38017	123.62494	52.08738	6.07648	7.59735	7.19936
5.48754	57.17380	0.16302	5.41289	27.33099	1.00000	8.35826	-17.83333	8.70959	1116.01219	7.07106	9.13573	10.98975	48.41667	64.82248	7.53584	9.26666	6.73117
2.79468	67.16689	0.33836	8.44628	45.21286	0.00000	9.40183	41.55947	7.74207	1104.97399	7.05094	7.08178	9.74154	14.66737	50.23650	8.87344	7.47246	6.37853
8.94722	63.05427	0.15617	4.30879	30.03798	1.00000	8.43666	48.77644	6.87921	1052.91107	8.53094	11.17892	8.05232	2.29026	45.76999	7.82151	5.01324	8.98284
27.65021	45.35411	0.07527	6.24393	65.24635	1.00000	7.45970	58.7002	7.74697	1128.25420	6.69898	9.06769	10.63166	59.4839	27.59411	7.36592	8.33208	6.85028
46.54429	56.88574	0.05003	7.27612	27.37705	0.00000	6.59943	12.37169	6.15723	1128.77377	9.51187	6.40847	5.87388	123.62494	30.14371	6.84843	7.93697	5.45887
16.11702	63.72164	0.05160	4.61745	63.27118	1.00000	7.08195	-33.59217	8.05904	1146.35016	9.37671	9.22647	8.81632	-70.6996	54.51084	6.47605	7.31582	6.73307
12.99697	65.01706	0.39712	6.00464	52.02008	1.00000	9.60936	48.90982	6.84924	1156.74561	4.04335	7.94789	9.27368	2.45012	49.12396	4.00995	8.54805	8.49337
26.50632	64.29954	0.05179	8.71320	59.34374	1.00000	5.37561	41.57721	9.59218	1094.02849	9.51008	7.76568	10.04130	-93.71133	28.43331	5.09462	8.60561	7.09750
23.06155	44.96520	0.05861	6.89722	51.84342	1.00000	6.67837	41.55838	6.87757	1120.94321	5.35550	9.45637	7.51430	-81.56929	35.14401	4.46210	7.54764	7.34947
8.05953	53.71094	0.07132	7.02978	51.08782	1.00000	7.01858	47.30997	7.93192	1053.03043	8.95108	8.62202	9.04916	8.52462	17.21988	7.03756	8.97215	7.19775
5.25790	43.81338	0.06638	6.51238	49.59173	0.00000	6.79017	56.11281	9.56082	1111.40105	5.89003	3.54577	7.22544	69.49015	38.06046	6.82299	7.35944	7.74202
4.78160	63.41220	0.00153	8.39954	57.33029	1.00000	5.97657	50.82882	7.18664	1052.23087	3.80598	10.49333	7.04899	-0.32247	53.76601	3.44660	9.28243	7.74591
16.06216	55.81308	0.06044	6.21005	46.69798	1.00000	5.90383	55.54028	8.22422	1119.62183	8.22579	9.77032	13.62313	89.20083	55.32028	5.56990	7.63212	7.10016
5.84854	52.14414	0.03438	9.94355	41.15372	1.00000	5.12729	48.90472	8.51770	1130.04385	9.39475	5.66195	7.99297	2.2469	43.85220		9.12656	7.39196
23.32210	55.09227	0.06234	3.37659	71.09399	0.00000	5.82938	41.55947	8.13359	1054.48133	10.64532	4.74088	9.02838	14.66737	41.31474	6.88328	8.25048	7.45004
8.09197	52.77900	0.05632	5.63263	45.63250	1.00000	4.97343	13.65805	7.35915	1152.52663	9.32328	8.61347	8.73194	102.56365	60.68931	8.60246	8.01099	8.15355
38.93488	39.58147	0.03716	9.45890	51.63440	1.00000	3.30443	0.51667	7.31082	1185.81209	11.25580	7.66592	10.35916	101.44167	52.24759	4.80063	7.57750	7.37171
17.66858	47.49384	0.03457	6.20749	45.31954	1.00000	6.10990	36.53333	7.53531	1082.64640	7.02881	8.90689	7.59970	136.61667	65.08255	5.67300	8.32767	7.09799
28.16400	60.48199	0.06630	7.39526	38.16771	1.00000	5.27707	41.66394	9.76854	1193.78062	5.03442	10.06165	7.62894	-83.55521	47.24651	4.78731	6.67341	8.15236
16.88046	42.01871	0.05515	7.52788	52.85174	1.00000	5.57400	50.56149	7.11372	1145.18398	7.97160	7.28665	8.32563	4.69889	58.89536	7.51718	8.71849	7.43464
-2.98706	53.24610	0.05046	7.65040	69.11774	0.00000	6.07754	51.88333	8.82199	1149.26443	3.63236	4.19100	8.41718	8.51667	32.84390	10.69955	7.36219	7.15578
18.31988	38.87784	0.06678	5.46700	13.04380	1.00000	6.83829	5.30383	5.68132	1063.05491	7.25703	9.51637	10.03703	-1.98956	46.58479	7.70630	9.10082	7.23180
19.78113	59.77053	0.22540	7.68123	50.02396	0.00000	8.88837	38.54491	9.14596	1178.97539	10.13751	5.20902	5.33713	-121.74052	40.78019	5.53046	6.95024	8.37360
13.11700	38.73923	0.06569	11.36460	55.19072	0.00000	6.90708	4.73245	7.76039	1143.66700	4.69316	7.37079	9.35317	-74.26419	56.80574	10.97636	7.63850	8.24025
-6.57064	61.05615	0.05572	5.69580	66.68590	0.00000	6.47665	10.63504	8.49726	1141.94139	9.54306	6.71108	7.48788	-85.43772	56.58124	6.35839	5.90647	7.82766
11.93876	52.75869	0.81826		15.95899	0.00000	10.39039	40.66482	9.59168	1058.11538	8.14790	9.13008	10.50334	122.22833	61.72366	8.82953	8.08291	9.57639
22.87980	70.87128	3.15655	1.38089	69.62555	1.00000	11.74947	41.84364	7.98986	1127.22846	6.88544	8.29037	12.83366	-87.71255	37.36492	8.03430	7.42419	10.40065
2.33941	74.60652	0.39751	8.16278	63.35819	0.00000	9.65186	36.53333	8.13086	1090.98961	7.15071	5.85552	9.57153	136.61667	61.05150	10.18203	6.97960	8.04435
23.56819	26.96980	0.08044	5.38529	76.72769	1.00000	7.48726	22.4711	8.28817	1069.93225	9.04087	10.15906	8.50275	88.1453	66.61629	8.12862	8.08025	7.95919
12.75911	52.71860	0.20866	5.02576	62.65521	1.00000	8.67701	46.08333	8.17377	1153.03225	7.92053	8.77023	7.99200	122.08333	38.03986	7.22599	8.65326	8.85171
12.10479	63.24126	0.06156	5.32445	64.61688	1.00000	6.78907	39.45621	5.65901	1153.16482	9.68851	9.34768	9.50835	-77.96389	55.69204	6.96248	7.05945	8.68300
3.01850	31.22843	1.03101	9.58128	26.36374	0.00000	10.59595	42.93369	7.94835	1154.93464	6.75000	6.64948	8.92485	-72.27814	77.70334	9.68643	8.26810	7.44477
9.47627	62.79291	0.07473	10.06439	45.81068	0.00000	7.42200	29.84576	8.03661	1124.16615	8.69975	8.55402	3.56288	-90.10674	47.11691	6.64664	7.70539	7.69916
12.65559	84.74045	0.04616	8.32452	47.19442	1.00000	4.21893	43.83125	8.51155	1137.82137	9.75924	7.59424	10.62267	5.03586	42.52085	5.35194	8.49743	7.61208
6.30298	34.76942	0.25453	7.63823	35.88095	0.00000	9.04392	36.02506	9.69614	1116.58540	7.08716	6.37307	6.77902	-86.77917	45.63796	10.97830	9.11064	6.46336
11.47805	13.09785	0.05574	4.07831	41.90641	1.00000	6.85238	20.21322	8.92713	1053.57833	6.89686	8.44588	9.26219	-100.88023	47.86970	7.11109	9.14864	8.55626
5.29458	77.18526	0.06433	5.31018	42.97912	0.00000		37.49073	8.89406	1109.64089	11.26881	6.29950	7.69316	-2.77259	58.61186	6.69101	7.56522	8.94448
2.70421	53.74599	0.05537	6.71090	41.28977	1.00000	6.14791	9.535	10.39701	1069.69423	9.42405	9.92176	9.82886	-13.68778	55.48069	5.55104	6.51483	6.49358
25.72231	57.03588	0.04408	7.00052	39.70141	1.00000	5.82494	10.31672	7.47252	1073.17538	10.50005	8.35830	8.29457	123.89071	39.04510	6.49298	5.93649	8.56207
34.19647	41.34922	0.04442	7.94772	44.72872	1.00000	4.85521	40.94065	8.36671	1125.14680	10.56159	7.77841	9.38217	-73.99681	63.28829	5.63774	7.24013	6.73119
14.78832	64.56294	0.02182	5.68811	24.48060	1.00000	5.08433	36.19278	6.91397	1128.83447	10.57843	10.43970	10.76219	117.65694	33.36586	6.18987	9.08610	8.79781
4.11178	61.40284	0.04598	5.99969	35.28896	1.00000	4.81079	17.30858	8.31004	1177.12906	7.25476	9.33837	8.04728	97.01124	49.68386	7.06667	8.64174	6.55137
3.19540	59.51804	0.05501	6.56978	48.46962	1.00000	6.66220	53.53041	9.42826	1091.21101	10.36162	8.62694	7.10519	43.67663	47.13004	6.99307	5.44946	8.27355
9.33762	12.97405	0.03654	7.98569	59.48653	1.00000	1.59631	14.53767	10.08348	1119.95699	7.89098	9.67473	4.57475	46.83187	48.43086	5.90370	8.82946	7.96829
0.05527	50.94651	0.13365	5.47429	63.71144	1.00000	8.24096	45.53929	9.95577	1099.08911	7.11537	10.11785	9.33792	-122.38731	43.33155	7.21306	9.26750	8.96766
6.22209	37.13406	0.03512	7.86810	37.57365	1.00000	3.54263	41.84364	6.62682	1191.58021	6.79302	10.83561	6.51127	-87.71255	43.94776	5.88263	10.03916	7.46427
34.66676	64.19124	0.06026	6.93752	51.52227	0.00000	6.05033	-23.85972	7.78317	1129.26281	4.21736	3.53021	8.89067	35.34722	39.84437	9.42680	8.41146	8.77518
0.76100	74.64272	0.10127	8.36665	51.32308	0.00000	7.70960	42.50729	6.90526	1165.57174	4.85436	4.02676	7.27925	1.53414	48.57431	9.57502	8.43379	7.08779
0.68173	50.19997	0.24361	9.56285	66.06779	0.00000	8.96801	51.955	8.88443	1178.96462	6.62608	7.52841	10.06983	5.22778	58.79228	9.62275	7.47745	7.46706
4.80714	83.13286	0.21356	3.36787	47.63775	1.00000	8.98213	15.73628	8.00841	1133.79326	8.21386	8.37621	11.97516	75.96976	34.73521	9.16649	5.31645	7.69205
21.65605	37.80312	0.05725	7.02418	45.51089	1.00000	6.63477	46.75451	6.68956	1197.42666	5.12548	9.73398	9.46148	33.34864	58.35222	5.95597	7.59786	7.74296
8.36677	58.23745	0.05436	5.25562	65.77583	0.00000	5.30993	54.48147	6.52552	1140.37292	9.66675	6.20813	7.96693	53.47103	52.74618	7.17244	6.74816	7.56408
27.76613	48.72294	0.04378	8.31533	62.13519	1.00000	6.61924	18.65297	8.17443	1111.96365	4.51049	9.40498	8.62853	-72.09391	30.70718	4.99891	8.99092	7.44342
9.33724	41.65257	0.33336	7.23554	55.13196	0.00000	9.39560	38.10558	7.97765	1098.18982	6.09951	5.32681	6.93327	-1.86343	36.92211	10.34487	8.43505	8.54098
10.19978	55.65958	0.06878	4.84824	36.87611	1.00000	7.01493	55.82885	6.57616	1132.96400	10.60973	10.44990	9.33946	-4.21376	54.15132	7.63672	7.80653	7.20447
-4.26386	42.65672	0.07321	8.49176	53.65336	1.00000	5.47734	-21.44236	9.18257	1070.05288	8.98743	8.05175	10.43284	27.46153	52.29728	5.38282	7.39025	7.25346
19.92209	69.65331	0.07868	7.96104	47.07952	1.00000	7.00173	18.57677	8.67199	1090.90455	9.25293	7.03078	8.35253	-72.22625	52.11385	6.20130	6.25534	8.54990
6.43507	53.97912	0.28339	8.58088	54.33796	0.00000	9.15097	34.5624	9.92334	1148.25398	5.84854	4.96385	7.93059	38.28402	52.65948	9.02692	8.58731	8.71536
8.87816	39.89956	0.39870	7.53488	49.03908	0.00000	9.56150	1.6	7.88028	1138.52159	7.32214	8.77427	6.78231	103.81667	41.17382	11.79991	7.51069	8.50931
1.13521	62.87725	0.10165	12.99214	73.18838	0.00000	7.97692	22.75218	6.84210	1183.85988	6.27619	8.33465	12.31618	72.68533	39.31039	9.07689	8.22948	7.54226
13.31251	63.97192	2.35716	9.75409	58.17353	0.00000	11.45771	28.98002	7.84340	1075.20363	9.15839	9.20567	9.18672	77.70636	53.30106	9.88321	7.26770	9.37632
0.70093	68.82858	0.07682	9.90214	59.01123	0.00000	7.53179	-23.44361	5.63512	1176.14632	5.62314	6.31655	10.87034	-51.87389	34.68028	6.99983	6.49386	8.53752
12.30969	70.31080	0.03226	5.83710	51.39440	0.00000	5.74910	13.70167	7.14107	1052.74069	8.35845	6.83757	7.78088	-89.10944	46.74691	6.50090	8.10795	8.45277
7.32830	49.00690	0.08842	7.42507	58.37838	0.00000	7.01935	34.81667	8.16297	1114.49815	8.84504	6.65600	5.90157	137.4	52.74583	6.36980	8.08830	7.48662
17.94863	61.94084	0.23875	7.54983	48.20120	0.00000	9.00048	54.39304	7.17276	1198.97839	6.60289	5.90740	7.42794	53.26023	47.23047	8.50690	5.46493	8.26695
2.29665	48.79227	0.10699	7.52277	59.80593	1.00000	8.07061	54.48147	8.03245	1118.41661	6.14582	8.97243	10.34273	53.47103	43.42644	5.91539	6.11020	5.52430
11.03091	77.51125	0.04104	4.77348	51.70911	0.00000	3.07653	10.63504	9.16454	1191.19253	10.71461	5.85015	6.99849	-85.43772	50.20658	9.77198	9.08366	8.06551
22.65333	54.23121	0.07765	6.10167	52.37562	1.00000	7.20969	51.65	9.72580	1113.06273	8.19074	7.38423	10.35677	-0.2	52.94600	8.60902	6.57706	9.48475
19.95881	53.53342	0.09316	5.59731	43.85886	1.00000	6.39216	36.24624	7.56008	1178.26207	8.70371	10.47011	11.77652	139.07204	40.00162	5.49644	6.40754	7.75188
23.94544	60.29272	0.07464	3.90104	55.96362	1.00000	7.45439	51.35084	7.79395	1172.83712	9.31836	8.84060	11.51115	-1.99421	56.30600	9.75311	7.55746	8.22520
17.06061	28.11438	0.05288	6.84699	59.15840	0.00000	4.15861	8.88988	8.15566	1167.75538	7.28566	7.37962	8.05012	-79.62603	32.85105	7.13087	8.82801	6.05442
16.58958	72.77209	0.04243	7.42337	43.41606	1.00000	5.40081	53.46506	7.47049	1092.07044	9.53039	7.13550	9.57249	-1.47217	56.59567	6.96749	8.30000	7.46089
0.71797	64.52929	0.07000	5.75655	26.54230	1.00000	6.80288	18.51957	6.83408	1080.49492	7.12632	10.32753	11.00305	73.85535	39.25170	8.12377	7.80480	8.56213
25.09771	77.82913	0.15776	10.49840	61.98339	0.00000	8.50352	8.56697	7.21827	1085.31125	6.88242	6.53608	10.13954	123.33471	44.77383	9.76175	6.97840	6.89232
0.52811	36.74514	0.10534	5.31430	40.27187	1.00000	7.95201	28.90054	5.97846	1168.14718	7.63681	9.62814	8.84359	-81.26367	43.90860	6.84394	8.49591	8.37666
3.61945	40.44763	0.31523	6.33660	59.65036	0.00000	9.37825	33.14447	8.66744	1167.24949	5.14594	1.85884	5.70563	47.3799	66.87794	10.00794	7.58764	6.78382
20.55919	57.70389	0.04829	9.07746	49.70572	1.00000	4.78717	10.15031	7.75461	1069.25379	5.15891	10.97416	8.76303	-73.9614	18.13821	5.66853	8.49070	8.22023
18.93213	63.35134	0.08686	8.58429	47.31430	0.00000	7.29036	34.5624	8.82086	1100.95823	8.77139	7.96249	5.27148	38.28402	53.76227		6.59041	7.50118
14.18768	52.77423	0.21536	8.31969	35.73339	0.00000	8.85029	-11.78333	6.98461	1087.40100	10.08458	7.44972	4.50017	19.91667	54.51603	5.73863	6.87388	8.88088
15.26164	62.01403	0.03687	5.95634	47.71052	0.00000	5.22513	28.15112	7.21453	1068.28363	8.67380	6.31293	6.90956	-82.46148	57.92526	8.02812	7.31450	8.05680
16.13348	55.91502	0.05487	5.18523	75.56732	1.00000	4.85506	-29.2975	7.99299	1108.38973	8.04179	10.50158	8.18701	-51.50361	55.84131	7.53596	7.47916	7.96427
11.40993	5.71149	0.05596	6.53821	65.66762	1.00000	6.26263	10.63504	6.80557	1125.23144	7.37521	7.69745	8.27727	-85.43772	38.96893	6.64080	8.60407	7.58214
19.17747	17.54657	0.04903	4.07889	69.11899	0.00000	6.64547	14.67751	10.58863	1195.59320	7.51030	4.46716	9.31530	-60.94228	44.73053	5.83949	8.41266	6.90063
4.13483	54.24739	0.03862	7.21704	65.02881	1.00000	5.50922	48.46458	8.80594	1100.79164	8.30728	11.30548	11.56247	9.22796	51.36923	5.73078	6.60352	5.02814
21.91490	23.11042	0.06167	4.48007	32.38750	1.00000	6.93382	34.81667	5.92805	1092.65056	9.12082	8.73087	9.43756	137.4	52.12211	8.33682		7.77556
5.65352	60.08782	0.06063	5.64566	38.63102	1.00000	7.10415	-7.51611	6.56343	1196.63850	8.77134	9.17406	10.58358	109.05389	36.27651	7.13906	8.84931	8.49440
16.42686	58.28090	0.04976	7.35098	58.66906	1.00000	5.29138	31.39547	7.42664	1090.64297	10.27042	9.05137	8.34427	34.75699	26.43612	5.88813	10.37710	8.24719
14.29525	37.93501	0.04936	8.98861	40.76504	1.00000	4.58510	39.09112	8.12146	1105.96464	9.04752	8.85199	11.99290	-94.41551	24.57707	3.75651	6.30956	7.14007
10.39730	59.07693	0.15153	6.11389	42.84274	0.00000	8.38777	9.91861	7.31107	1177.71259	7.93503	3.48884	6.94207	-68.30472	38.29668	5.84049	8.85256	7.56148
13.49390	29.23823	0.24135	4.45251	40.01473	1.00000	8.99484	55.62047	8.99811	1083.56441	6.86464	8.48375	11.65252	37.49338	74.00326	7.86102	6.87383	7.93544
26.85470	42.28861	0.04835	5.45995	44.30059	0.00000	6.32978	34.09668	6.22264	1129.48582	10.72516	5.55456	6.59398	-117.71978	28.19539	7.25173	7.89175	8.86031
10.76958	64.59219	0.05853	5.57924	61.57715	1.00000	6.25475	4.94273	7.73537	1102.76898	9.97160	9.77274	10.23384	15.87735	45.35850	5.72732	7.64800	9.35204
29.76727	38.91502	0.05807	7.39234	36.99760	0.00000	5.97568	38.37255	9.30089	1143.75086	5.97811	9.61360	8.36226	34.02537	47.05862	10.05643	6.90235	6.56797
22.67446	50.81223	0.04034	5.18533	53.40492	0.00000	4.06881	55.54028	8.64950	1180.25140	11.42018	8.82563	6.92993	89.20083	41.50766	8.35748	7.51856	6.37467
16.36818	49.17840	0.11309	6.02009	30.95726	1.00000	7.93347	3.51667	9.04780	1109.07200	7.56791	10.86681	9.65939	11.5	55.52176	7.11444	5.63367	6.61775
18.73272	50.88205	0.04411	5.42741	56.51187	0.00000	4.81454	58.04254	7.89466	1073.73975	10.73212	7.24271	7.34861	65.27258	56.25303	7.51336	7.52607	7.50038
9.78574	65.63675	0.08057	7.27268	68.65359	1.00000	7.54909	2.2139	6.62924	1071.11864	8.86082	8.06509	8.40480	102.3278	50.21091	7.48349	8.12896	8.39946
31.55391	61.84705	0.05721	4.83504	41.67854	1.00000	6.88641	52.2	7.00008	1068.13685	7.04697	9.41765	9.42568	8.63333	55.82662	6.94552	7.74935	8.58259
0.91256	70.77469	0.09444	4.66466	37.50518	1.00000	7.44011	17.34769	9.79934	1198.70556	9.62337	9.24084	8.79217	78.55757	40.59026	7.63448	7.33309	6.41712
14.53406	60.52572	0.03634	10.55514	82.27954	1.00000	4.40611	42.52787	9.14019	1069.18619	11.45360	6.00735	7.19111	-70.92866	50.46404	5.12207	9.07663	8.48213
29.36175	42.87297	0.04396	7.94627	36.88220	0.00000	4.47978	29.53885	7.89142	1147.19517	10.16774	8.45207	5.47018	-95.44744	62.04762	8.25634	7.88521	9.12305
-2.37335	41.05065	0.11050	4.93492	48.11000	1.00000	7.85260	7.57944	5.40943	1183.22879	6.11675	8.74469	9.73838	-8.53778	54.11846	6.41454	8.57256	7.42650
22.10008	56.35836	0.26192	8.95887	34.08637	0.00000	9.05797	51.95838	9.47631	1189.17730	6.93955	5.89333	10.16003	4.47124	41.93688	8.77050	6.84792	7.70553
3.54886	67.56898	0.04341	6.82875	39.69137	0.00000	6.40557	42	7.54433	1144.02133	9.38865	7.73658	6.91607	21.32778	60.01324	5.88867	6.57344	8.01214
24.91658	33.93484	0.04502	5.77693	59.81514	1.00000	4.98698	43.61058	8.23520	1168.10952	7.63404	8.33615	4.94779	1.33467	64.95065	5.03846	9.22123	8.23345
15.25153	41.61971	0.04997	5.80329	71.15753	1.00000	5.73059	39.45621	9.19515	1130.71904	9.70517	10.60277	11.13860	-77.96389	48.21865	6.65592	7.82117	7.13903
25.00770	47.53650	0.06273	8.03839	70.15462	0.00000	6.30565	-13.7804	8.15870	1088.19728	4.25933	6.29630	7.68261	34.4587	75.51525	10.72227	8.02440	7.81127
8.55898	48.22517	0.09808	6.97634	64.41353	1.00000	7.95175	33.41012	8.81406	1140.86277	6.19381	8.34497	8.74135	-91.06177	44.34608	5.43544	9.35539	7.00427
7.74971	54.45444	0.37401	12.64874	80.66533	0.00000	9.57682	47.64995	7.69640	1107.28220	5.89161	4.95805	11.02826	-117.23991	47.89184	8.42341	8.79712	8.71205
6.81433	73.32181	0.05606	8.01419	44.77960	0.00000	6.17895	44.92934	8.49731	1061.93355	9.26134	6.61308	4.92274	37.99117	45.26628	7.60098	6.28554	6.31903
18.42573	63.97456	0.13231	5.58493	49.26809	1.00000	7.92093	53.16167	9.36757	1195.93624	8.95842	5.59332	6.92603	6.76111	47.76910	6.03914	7.75937	7.47452
18.61259	75.86477	0.07783	8.64755	56.15736	1.00000	7.26406	34.86472	7.41420	1077.94305	5.16023	9.92542	10.19413	117.55417	72.63122	5.79671	9.70628	7.32898
16.54592	63.80397	0.05353	4.57325	33.98089	1.00000	6.44587	51.40944	7.78009	1165.47190	8.00048	9.62248	10.06334	46.04833	41.89095	8.12821	7.05613	9.69198
15.64608	29.83312	0.06166	8.68346	45.67181	0.00000	7.07542	10.29085	8.11976	1065.41527	6.79335	6.12919	5.62090	105.75635	56.21432	6.62197	7.98422	8.06713
27.68795	59.39476	0.07766	7.57562	54.03451	0.00000	6.91367	-33.75881	7.44927	1179.46594	8.79116	8.82007	6.63034	150.99292	50.89465	5.88375	7.74727	8.65150
26.77839	59.85715	0.08112	8.37688	55.35995	0.00000	7.10279	23.04419	8.79864	1067.90719	6.19725	10.32984	7.08142	-82.00919	40.55843	11.64734	8.06994	7.96518
6.12593	37.72494	0.01989	5.62650	44.38877	1.00000	5.71193	26.11527	8.92985	1101.47526	11.53584	7.45321	8.50386	86.59509	43.20535	7.37351	8.23664	8.37918
18.07301	71.72451	0.48972	7.39525	67.03612	0.00000	9.83579	27.85	8.25281	1101.81957	7.01384	4.43216	7.96433	112.9	43.43017	8.93361	10.31858	6.69830
0.58259	47.74193	0.06464	8.42727	50.81661	1.00000	6.61824	-34.64966	8.33746	1153.05548	5.36546	7.06049	6.01895	-58.38341	72.22319	3.69041	7.98969	8.15147
5.49162	31.12023	0.04203	3.35667	70.32821	0.00000	1.99572	38.40917	7.18673	1054.88533	9.61576	6.24353	9.62629	112.73333	40.83708	9.02987	8.72791	6.35762
14.22106	69.31589	0.05485	6.54396	49.99175	0.00000	6.78262	43.62558	7.59984	1110.03155	8.67378	5.61280	7.34157	13.39954	42.84600	6.14811	8.99684	6.54798
6.18241	72.19714	0.15443	6.38558	63.01627	0.00000	8.40882	13.51825	6.85012	1158.61068	7.88231	7.28937	8.29361	99.95469	55.89624	6.91128	7.48655	7.05017
31.66693	69.48257	0.06550	8.09823	38.06209	0.00000	5.90222	14.67751	8.53131	1175.05252	9.15008	7.38478	5.62989	-60.94228	26.99340	7.27960	7.50010	8.30630
20.23592	86.85179	0.05819	6.24669	31.25203	0.00000	5.25232	41.09822	8.25222	1121.05798	6.94398	6.83654	8.50907	120.74792	34.31384	6.48942	7.51437	7.36165
13.77536	54.12806	0.18742	6.35123	34.41005	1.00000	8.76870	35	6.83320	1179.56503	7.17199	7.63860	8.27386	136.51667	24.68029	7.89286	8.73165	9.02769
10.91408	25.21517	0.12189	8.91488	37.28518	0.00000	8.18744	50.26729	7.70055	1184.60993	6.53152	9.26468	8.31571	-119.27337	56.36636	10.98344	6.63566	9.36847
29.88725	45.83014	0.14009	8.16447	37.50618	0.00000	8.32601	-7.60361	8.03176	1072.02759	7.34273	6.06468	5.25957	37.00438	50.38374	6.09616	8.06373	8.20404
36.45240	25.83778	0.74923	8.74902	71.41034	0.00000	10.25523	53.83333	7.59178	1139.15437	6.74707	5.82976	7.51897	-2.98333	46.73703	10.54923	8.47078	7.85313
28.87446	71.41544	0.04372	4.66656	45.82774	0.00000	5.05264	-31.25033	8.40535	1199.31881	9.48920	5.39980	8.70192	-61.4867	30.23156	6.82857	8.13906	8.08449
-3.05150	60.19006	0.05110	5.59892	63.31545	1.00000	6.79847	53.16167	8.59468	1137.92413	9.03972	9.82484	9.85564	6.76111	66.30813	5.66963	8.03409	8.95532
12.71813	69.02527	0.13259	8.94767	69.31932		8.09598	13.70167	8.24822	1073.67928	6.26002	7.92912	10.06700	-89.10944	39.98146	8.94899	8.90706	8.86117
18.59872	54.50550	0.04749	9.35753	52.77638	1.00000	4.94930	42	7.96099	1151.17523	10.85163	5.09410	8.44118	21.32778	47.92816	5.65356	8.34711	8.86644
12.54587	28.00240	0.18017	6.96689	63.31495	0.00000	8.77768	40.42386	5.55412	1191.79909	7.22864	7.54392	8.86724	-3.53261	45.92619	9.14551	6.99671	8.55328
25.06882	52.13634	0.05107	6.20542	54.64383	1.00000	5.34266	42	8.49514	1113.25229	10.05034	11.69698	9.04946	21.32778	55.15188	7.06824	7.58552	9.44976
20.74001	46.66479	0.06340	5.52261	39.78572	1.00000	6.91163	49.03685	9.73899	1163.91748	8.04892	9.99931	10.54765	8.70745	58.75466	8.18412	8.67102	8.34769
15.43768	38.47438	0.08572	8.50958	69.29223	0.00000	6.32078	53.14657	8.09409	1071.29745	6.13736	5.99465	6.14416	140.72287	38.11573	6.77501	7.64255	7.31846
12.26517	38.61880	1.58974	8.87572	39.36149	0.00000	11.06250	-15.21194	6.26462	1190.89161	7.35588	4.56172	9.39615	-75.11028	48.50489	9.46417	6.79503	7.83352
	54.77939	0.14300	8.91704	24.38803	0.00000	8.36856	23.04419	8.21596	1197.33807	4.63291	4.33077	7.25852	-82.00919	56.25952	10.94130	8.30007	7.99869
24.15039	51.80528	0.03176	11.24943	45.83353	1.00000	3.57896	38.96372	8.14171	1196.51309	11.10790	7.11992	7.97821	-76.99081	47.87650	5.46759	7.61754	6.85501
17.70556	69.33898	0.22767	8.48193	41.50455	0.00000	8.86583	41.20485	6.67457	1165.47450	9.60568	10.03822	5.00259	-8.33147	76.14162	4.71924	6.83733	6.70805
12.69550	61.15812	0.21358	6.12928	55.23065	0.00000	8.85050	22.75218	8.11838	1153.60544	5.48411	2.92160	6.74298	72.68533	54.26016	8.78555	7.47519	7.14238
26.43201	33.11456	0.06910	4.51820	27.38424	1.00000	7.72289	23.18	9.25165	1159.27915	6.17075	9.98177	9.18154	88.58	47.11288	5.86805	7.72983	6.84139
2.49687	52.42312	0.07849	5.42754	50.32460	1.00000	6.49050	48.21644	8.66266	1106.83664	10.79275	9.33031	8.02391	9.02596	61.01049	6.80453	8.57843	8.70021
8.30751	65.52842	0.05226	5.44571	36.04953	1.00000	6.99702	0.51667	7.04124	1092.46199	6.27347	7.24288	8.43127	101.44167	39.85341	6.42344	7.22319	6.28838
18.63465	57.58382	0.13539	8.11890	24.04775	0.00000	8.23188	53.49389	6.95637	1111.44703	4.86497	4.24298	8.75250	-1.29243	42.56706	8.89676	9.72312	7.45721
