TEMP	PM10	CH4	PRES	longitude	H2CO	NH3	NOx	PM2.5	PAHs	SO2	latitude	CFCs	warning	CO	C2H3NO5	O3	Pb
19.26135	6.44590	5.26544	1119.01028	-81.77285	34.74094	7.64203	5.21987	7.36544	2.79742	7.64386	28.54944	64.87791	1.00000	11.50467	0.07161	6.09417	52.07840
2.77011	2.52299	8.06588	1137.05810	6.76111	28.20285	11.96702	6.26042	7.53469	5.14871	10.44026	53.16167	48.93026	1.00000	9.26250	0.04695	8.80020	46.54903
2.96775	10.90391	8.82733	1188.77303	13.39954	88.23813	7.46846	10.40006	8.50942	8.63659	7.12421	43.62558	48.32181	1.00000	6.85325	1.63819	6.65063	69.05143
16.76685	10.27972	9.77788	1165.97902	-98.1664	43.22051	8.75035	7.32986	7.58746	7.13070	8.07971	19.32932	63.91736	0.00000	9.03566	0.87244	9.24269	26.60933
30.64571	6.52137	8.78424	1109.88175	13.39954	65.59953	6.29506	7.19725	8.94053	11.56599	5.39893	43.62558	50.32058	1.00000	11.49493	0.05437	7.17223	47.92485
25.40092	5.83782	8.46101	1142.01518	141.95	42.29745	10.13042	6.91557	7.92659	9.14793	8.21185	39.46667	41.89534	1.00000	7.54771	0.04371	8.86057	30.71213
15.22019	4.78661	7.50622	1121.82361	0.93333	58.01284	7.99083	11.68949	8.35756	8.70411	7.41497	52.68333	35.89046	0.00000	10.56989	0.08307	7.94919	76.36915
36.78114	8.13412	5.65767	1120.77455	-73.81669	58.32223	8.22876	7.94514	7.13373	7.12143	8.20820	45.44868	60.68580	1.00000	9.53398	0.15379	7.81116	41.35425
22.04303	9.97274	9.47084	1175.26688	120.5875	46.95117	6.60553	10.17767	6.69803	10.45089	7.96517	16.455	53.91943	1.00000	8.61399	0.65052	8.66505	39.97230
20.59546	4.55799	7.16660	1055.01261	5.4584	62.22692	10.35543	7.64843	7.85816	6.49129	8.01121	43.32393	51.18287	1.00000	9.24523	0.06505	8.07558	51.20790
2.51779	6.87699	6.45175	1092.16969	-9.24671	33.39857	9.70312	5.86638	8.97487	4.82792	7.85645	38.72706	51.85762	1.00000	9.64704	0.09239	8.30700	35.56000
-8.98067	6.96234	4.67939	1144.79424	9.00472	69.53302	8.50341	7.86307	7.59893	5.88445	8.94673	4.2475	51.12382	1.00000	10.11648	0.08056	7.76098	58.51340
11.20393	8.51068	8.42865	1103.94587	139.55028	54.49254	8.14214	9.94842	8.74183	7.05167	8.82488	35.30889	18.75515	0.00000	4.59145	0.19323	7.91833	64.47337
22.06424	6.72016	6.10498	1190.92248	137.95378	45.68685	6.39711	6.78037	7.21766	7.37271	8.20317	35.82756	43.91814	0.00000	3.84773	0.06800	8.82833	25.73865
5.05232	4.45566	7.55393	1132.04346	75.96976	30.08268	10.75365	6.36520	7.69384	7.43621	7.12100	15.73628	36.38999	1.00000	7.94700	0.03041	6.28574	58.31188
9.71123	10.07722	10.29638	1134.82495	107.60389	24.04485	6.62651	10.96734	9.14265	9.24356	9.33926	-7.01833	49.78986	1.00000	7.77699	0.74975	8.68377	54.21727
11.55810	10.20182	8.08473	1173.55549	-52.20639	39.47546	9.71662	8.89642	7.52331	6.90979	7.77067	-3.20333	42.45352	0.00000	6.24706	0.83709	7.94342	46.03892
33.54972	6.98110	9.60992	1117.09627	4.74161	37.81495	5.91811	10.24253	9.56541	11.73157	6.51743	7.62789	58.45756	1.00000	9.86067	0.03487	8.72156	58.47349
8.88760	8.01867	4.98025	1155.57172	3.47717	45.16480	8.50956	5.91609	9.29859	5.34769	6.25958	36.76639	28.87550	1.00000	9.42069	0.14586	7.49487	61.28380
16.55417	4.74644	8.97311	1159.32617	-86.11084	66.23256	6.88457	6.08845	7.39489	7.47125	7.88037	41.75338	48.72349	0.00000	4.13846	0.07204	7.19025	56.65473
17.15711	5.82643	7.92797	1137.91301	8.2926	46.41228	11.71555	6.59395	7.55706	6.62199	7.67249	9.58126	28.68001	1.00000	8.14347	0.06994	7.76944	43.33702
6.79456	9.21742	8.35880	1198.98795	-122.39168	25.32125	6.83139	8.44471	6.61843	10.50406	9.83369	40.58654	55.61751	1.00000	10.12541	0.33848	8.56323	28.76534
28.57492	6.31930	7.72930	1167.80170	6.9747	63.35535	7.10364	9.62541	8.76442	11.40518	8.00807	50.82709	31.85590	1.00000	8.97182	0.08040	7.81282	59.65715
28.59954	4.55063	8.41139	1189.10495	-7.95	59.40103	11.10170	6.77688	8.18131	5.72115	8.24224	53.43333	59.40538	1.00000	9.08092	0.05543	8.10081	52.21739
23.96002	9.85795	7.17417	1117.48757	-80.08199	52.11459	7.52827	4.64828	8.30068	7.59681	7.76383	35.88264	58.06573	1.00000	8.36864	0.61264	8.86532	31.27965
20.48961	11.09951	10.02951	1125.90366	115.70111	44.56916	6.42716	8.70563	7.19608	5.60499	7.22674	37.73222	60.89097	1.00000	6.06092	1.92292	8.52753	40.45421
21.63102	5.82939	13.02385	1139.11537	-81.24441	73.13285	4.81809	8.99600	8.96550	12.66621	8.06607	23.15678	62.25142	0.00000	8.05446	0.08024	7.49966	43.15013
42.10579	7.75127	10.23603	1088.80403	118.9707	63.78111	8.19868		6.47078	8.76695	8.77029	-3.5403	57.39919	1.00000	9.16556	0.10335	7.02819	74.17368
24.26178	9.13786	9.94206	1178.40036	-73.86586	21.41877	6.84831	8.83945	6.92261	8.07473	8.56649	45.43341	58.83284	1.00000	8.39171	0.30627	6.58606	43.60640
-5.12712	4.58356	9.91178	1135.42905	135.31667	45.27916	11.85080	6.55941	8.32293	9.08713	7.21103	34.25	77.06872	1.00000	7.04187	0.04559	5.75286	69.15897
8.68470	8.30576	8.85918	1181.40066	-103.42897	64.90217	7.79542	10.14852	7.25974	5.31063	7.20561	20.28527	60.67807	0.00000	7.40364	0.13499	9.01543	36.85308
14.40894	10.30884	10.82998	1115.07170	-99.73314	37.18591	11.01897	7.98892	7.70143	4.31711	7.98250	32.44874	36.71749	0.00000	7.73484	0.90707	8.38572	36.40142
23.67455	8.58281	6.53444	1139.70429	71.57737	42.88225	9.56743	7.03592	7.17038	8.10590	6.86151	21.53889	51.99260	1.00000	7.83578	0.22298	7.47710	53.03672
5.09439	9.30307	10.62468	1176.58042	43.38531	49.66184	7.50614	7.24403	9.48142	8.39847	8.09339	9.89206	44.56117	1.00000	10.89335	0.36194	9.72871	28.58488
13.89194	10.51430	6.98451	1086.83386	-122.40433	45.36704	9.29977	8.99534	6.38129	7.75287	7.25803	37.71715	72.64613	0.00000	7.58307	1.10188	7.78702	58.18171
17.10671	5.88822	10.67911	1181.72120	-0.76667	53.82926	6.23482	9.07504	8.12514	9.53438	7.98169	53.38333	66.52818	0.00000	7.25637	0.08198	9.51174	46.41340
15.00407	9.99337	12.53048	1107.93392	-82.4017	78.82159	7.16014	9.18103	7.82538	8.63239	7.96900	23.0072	38.94918	1.00000	11.34515	0.66990	8.71956	52.29459
-1.38938	8.31320	9.46399	1159.65508	9.0027	59.88285	5.90090	9.53426	5.52430	10.37588	7.99836	11.86064	47.58161	1.00000	10.24374	0.16078	8.06709	58.31821
22.30063	4.45113	10.26270	1112.95540	-116.21677	40.93791	12.55144	6.43686	8.83176	9.47702	9.78036	33.7207	33.20195	1.00000	6.48632	0.03958	7.64777	70.88602
26.50424	9.68159	8.82443	1103.38853	16.4	69.73528	9.63214	8.41126	8.37613	9.89588	7.06950	48.25	41.83869	1.00000	9.12767	0.47627	8.80104	59.60384
-0.81911	11.01434	8.43393	1088.82059	-118.10583	41.04286	7.53578	9.22670	8.97927	7.91250	7.87300	34.09611	37.73460	1.00000	9.50960	1.78148	5.92225	58.32246
1.37814	5.85595	9.92240	1089.49151	6.92917	48.65674	6.44363	8.76275	7.97158	10.03922	8.95769	52.31333	27.82345	0.00000	6.93744	0.06449	9.34638	51.35118
6.79975	7.77619	5.87624	1192.70799	4.62744	49.30738	9.11822	6.66299	6.65093	7.82210	7.09301	36.06386	60.05605	1.00000	8.19512	0.11259	7.26416	68.96826
1.87952	8.03715	6.47928	1084.44565	111.50861	58.00479	6.85743	7.52792	7.86556	7.91818	9.99488	32.54278	51.13386	1.00000	9.76497	0.14073	9.00516	53.95492
3.09480	6.68559	5.70602	1073.63751	-118.25508	39.18874	5.95804	6.67294	7.29609	5.33792	8.28436	34.14251	48.30920	1.00000	11.63345	0.06499	9.22588	54.08219
24.59295	10.46047	11.24466	1085.02353	-4.21376	60.19429	5.52742	10.96772	6.71302	8.69135	7.77090	55.82885	76.26028	1.00000	9.98928	1.05679	7.25998	66.84823
27.75390	11.02949	8.48456	1140.98136	88.28637	34.87418	9.84029	7.59231	8.12907	7.75180	9.21579	23.07492	55.30355	0.00000	7.52818	1.83040	9.19131	38.24637
-0.40365	8.39682	8.69687	1193.32831	28.88222	45.90542	7.67445	9.12955	8.78932	9.16885	9.33910	40.37528	56.32833	0.00000	5.38575	0.17047	7.25318	59.45141
13.41860	6.00593	7.90467	1159.84380	12.38878	36.51521	10.03092	5.16216	7.74219	5.06475	8.29483	43.1122	45.72328	1.00000	9.76261	0.07009	8.92071	37.87875
10.38576	8.61251	9.45718	1178.97068	43.2379	44.83523	7.03059	5.75970	9.12497	7.68739	7.60736	50.06	64.26430	1.00000	11.23437	0.19719	8.46222	51.33263
7.91310	6.16009	8.41903	1180.02605	13.10984	54.19220	7.51935	9.61415	8.05082	8.00363	8.24191	51.30001	30.18004	0.00000	7.19446	0.04376	7.23124	36.00266
27.37890	7.83899	8.72082	1095.84928	-103.5687	41.95530	6.27805	7.21847	9.22286	9.40814	8.41594	20.22816	50.39321	1.00000	8.48792	0.11665	7.65061	50.41570
7.03379	8.96623	3.92440	1144.13414	37.55	38.93500	6.88548	7.11160	9.46486	6.19876	8.08572	6.03333	46.09583	1.00000	9.92216	0.25922	7.21815	78.11110
27.53432	9.45594	6.60620	1087.51284	125.51176	49.04888	6.71472	8.76533	7.18391	9.38267	7.59194	42.64031	37.57655	0.00000	9.77296	0.40253	7.12706	38.06428
11.89688	9.71121	9.32863	1090.38495	16.4	26.39516	7.46412	10.54199	5.51928	9.82709	6.71572	48.25	25.85874	1.00000	8.38422	0.53905	8.36162	73.78886
20.47179	5.37797	9.98596	1078.54034	9.5926	46.28726	6.66760	8.40614	7.56292	7.60127	9.36744	52.86147	42.52037	0.00000	6.56196	0.07757	8.37977	66.52874
13.21696	6.45298	3.53411	1080.64631	-76.99081	47.39026	7.64980	7.47029	7.46409	2.85352	7.82423	38.96372	55.85353	1.00000	12.07544	0.05685	8.07984	48.78291
10.90027	9.96618	10.16058	1084.82927	-115.98391	64.16259	5.62244	9.17858	7.90798	7.57813	7.80770	36.20829	58.20121	1.00000	10.01164	0.66111	9.96589	62.36474
11.97466	9.30964	8.91036	1087.68959	-72.09391	65.60005	7.14602	11.62553	9.34436	9.76414	7.20378	18.65297	47.72841	0.00000	6.89148	0.37043	8.78438	49.20072
8.87628	7.81142	8.20021	1063.05408	-41.45861	59.66547	5.09746	7.64848	8.19563	8.74480	6.54943	-4.42472	88.82893	1.00000	9.10568	0.09329	8.06412	53.38402
5.81079	5.62662	8.56701	1090.20464	16.91667	47.32646	7.57197	10.53807	6.78365	9.45452	9.24040	-21.98333	49.00039	0.00000	8.55116	0.04087	8.73380	44.84654
9.48717	8.92836	9.00706	1086.58627	24.14662	50.20000	8.51240	9.53697	7.02519	5.49483	7.83297	65.84811	68.92113	0.00000	6.03156	0.26649	7.53665	54.96700
17.50267	7.37213	7.80337	1115.65577	77.9129	62.75735	9.63347	7.09127	9.79142	10.13573	7.98688	25.6439	70.10164	1.00000	6.97093	0.11852	8.88645	45.19599
6.59729	9.98780	8.66253	1192.62770	70.96699	40.69867	8.29421	8.61689	8.67028	7.40095	8.48183	30.46907	50.62406	0.00000	7.98516	0.66503	9.58318	60.19932
18.51189	9.71279	10.63980	1142.51429	-73.75513	64.83100	3.07343	9.50098	7.01145	6.66486	8.82517	40.60538	56.72533	1.00000	9.16459	0.51094	7.79807	71.50675
27.80274	11.70832	10.12743	1196.29569	103.6032	46.25103	6.57400	10.46167	7.76754	8.24760	6.77687	1.6561	50.66048	1.00000	7.66938	3.55768	8.65684	47.34854
11.15080	5.24677	9.26953	1058.32818	57.3552	37.93428	6.62765	9.80809	8.21433	9.86011	9.00256	51.4781	52.12973	0.00000	7.78963	0.05115	8.18123	53.50186
22.71477	9.43417	12.60880	1116.00013	8.77069	59.79442	6.32331	9.43185	6.89970	11.90127	8.74213	50.80904	53.36319	0.00000	6.02804	0.38743	7.51426	44.38407
15.05239	4.29668	9.13426	1056.63510	15.07041	33.90993	10.48437	6.26909	8.07893	8.64731	8.42362	37.49223	46.74700	0.00000	7.99217	0.05781	7.36225	59.63408
17.02964	9.53183	10.00942	1176.43341	16.43915	81.95781	8.24122	11.41061	6.58639	10.44350	7.49129	43.50891	25.19868	1.00000	8.04960	0.48391	9.02212	39.49541
20.58769	8.94060	6.90094	1191.69827	-83.55521	36.88365	6.69835	7.29187	9.70978	9.36732	7.84207	41.66394	44.30425	1.00000	9.52060	0.28008	6.84313	50.20548
21.27474	6.35127	9.81858	1103.19240	-2.01111	56.53027	7.39880	10.55026	7.26857	6.36375	9.19054	52.66277	47.72306	0.00000	6.76505	0.04883	8.21169	54.67469
-17.12911	6.86843	6.04098	1102.00534	30.2049	37.10756	9.18110	6.73894	6.69122	6.59387	6.51144	55.1904	100.00000	1.00000	9.16002	0.07074	6.60388	65.31850
21.99464	8.82495	9.89163	1170.87618	17.58522	77.28527	5.46778	10.73356	8.17930	10.21794	7.94763	40.53123	34.42897	1.00000	7.86340	0.24852	7.71050	69.58010
12.47470	10.45862	4.40507	1184.36503	74.12286	47.61788	5.59451	5.26349	8.04648	5.62251	7.74848	30.76468	36.04004	1.00000	10.43712	1.09013	8.03061	59.89808
19.75048	8.39938	5.26227	1166.55082	48.26258	52.61153	6.82509	6.47872	7.21344	7.11139	8.32989	33.86419	64.35063	1.00000	9.66914	0.20607	7.02739	73.56982
19.94238	8.78939	9.88055	1154.27848	-47.1725	74.13043	8.56287	8.67479	7.16357	6.83918	9.11399	-22.57306	59.16808	0.00000	6.79631	0.26599	8.07186	39.97050
32.51000	3.70009	9.16611	1132.51305	39.8302	63.64219	6.84396	6.92966	6.70140	6.88940	8.68970	64.5635	23.31892	0.00000	6.10459	0.05048	7.94127	74.15431
23.48827	9.68627	11.22794	1113.87028	-96.67834	48.90952	5.27854	10.15990	8.44561	8.36557	8.47355	34.77453	36.82446	1.00000	8.65031	0.53610	6.39979	78.36309
7.98455	6.94183	8.07101	1175.84880	137.23333	35.09940	10.15400	5.12162	8.61856	6.42693	8.20606	35.8	51.68832	1.00000	8.20333	0.10315	8.49224	45.74073
2.76027	10.44780	10.04937	1074.14720	-59.13316	38.54599	6.88148	10.77540	8.59649	9.21625	6.60880	-37.32167	34.58693	1.00000	9.32465	1.03210	7.10968	49.75870
12.69447	7.73752	9.99407	1103.26086	7.2278	22.09365	8.18985	9.54459	9.50762	5.73173	9.27434	50.64336	32.03354	0.00000	6.33447	0.14275	6.78013	68.34154
14.07449	9.50807	9.38635	1196.61755	4.69889	69.78793	6.03217	10.69865	9.88354	7.56942	8.43126	50.56149	35.86328	1.00000	7.60225	0.43546	7.62751	62.29628
14.32127	7.01953	8.42628	1156.95264	20.91361	60.40760	6.47001	10.90384	7.73277	11.81245	8.47705	41.92361	69.15617	1.00000	7.75416	0.07674	7.70732	48.17833
22.83280	8.82017	9.63980	1177.21272	88.1453	42.95490	5.25098	8.31880	7.16582	7.42382	7.24225	22.4711	47.96836	1.00000	7.66267	0.23359	7.63715	46.40496
2.68763	7.96122	8.71273	1122.97573	118.9707	45.20541	5.39120	8.59650	8.22083	9.93195	6.57166	-3.5403	44.03367	0.00000	4.39807	0.10563	7.39141	44.26303
13.07493	7.75952	9.65370	1151.17453	-34.88111	56.31794	6.49771	9.39949	7.39776	10.51386	8.78164	-8.05389	39.82127	0.00000	6.35185	0.13137	7.66424	67.33939
7.06136	6.88635	9.30765	1051.74173	9.17702	36.71466	5.50569	10.98295	8.98106	10.00552	8.06576	48.78232	30.78965	1.00000	7.15230	0.07823	8.16736	58.51417
14.21031	5.89608	8.62327	1063.80321	-76.43941	32.26830	9.94633	8.01964	7.68106	10.96096	9.16483	39.33427	42.46272	1.00000	7.16522	0.06645	7.74845	64.86592
12.08678	10.96090	8.74843	1136.01156	2.95924	47.13385	5.05295	10.16599	7.72208	8.59628	9.60970	36.76775	39.83927	1.00000	8.08769	1.70371	8.48427	55.36508
22.90391	8.95372	8.52562	1054.70439	-0.33525	35.95723	9.51767	10.60172	8.69257	5.23800	7.27951	53.7446	42.11868	0.00000	6.54070	0.26895	7.97258	57.12653
23.42388	5.73179	8.42623	1169.72947	122.22833	43.38663	6.72819	6.85101	7.17272	7.15132	9.38522	40.66482	42.07426	0.00000	5.00142	0.03944	7.28415	35.91534
30.89885	8.89202	3.86482	1056.79741	33.34864	39.10685	6.55150	6.34114	7.22213	2.98945	5.88863	46.75451	46.13334	1.00000	11.92591	0.25339	9.01031	56.46303
28.91590	7.38076	6.12848	1061.83143	15.07041	52.43374	7.29680	7.37335	6.25578	9.56153	8.40539	37.49223	63.18832	1.00000	8.60399	0.09190	6.25546	81.85391
23.64853	9.91505	11.39947	1076.01116	79.883	50.27620	4.35387	10.47750	7.59226	7.20096	7.49257	6.9909	41.71205	1.00000	9.11992	0.61753	9.03711	41.84418
-2.26250	9.22537	8.87612	1079.72633	-52.20639	41.77495	6.73393	9.10987	7.36810	8.81878	8.45279	-3.20333	41.17501	1.00000	10.55311	0.33198	7.56715	51.91675
13.35796	11.21606	8.67472	1173.52268	112.19028	74.43109	6.48324	10.62119	7.03096	8.25222	7.74352	30.35028	52.51598	1.00000	9.06132	2.15418	9.25502	74.71363
-8.56417	9.14353	11.26811	1074.58376	8.2926	74.57649	9.46362	7.91686	7.60310	5.26045	8.26106	9.58126	52.85958	0.00000	7.60007	0.31522	7.92753	79.52712
25.47599	7.86324	9.22024	1108.43941	122.20488	59.74743	7.78374	9.70839	9.16827	6.77547	8.07768	29.98869	77.16072	0.00000	7.13069	0.11323	7.64488	56.17237
18.44827	11.49402	10.24883	1146.63222	9.17702	56.06193	7.09162	8.39841	6.08843	5.54792	7.34025	48.78232	71.13230	1.00000	9.85591	2.85429	6.99677	43.67497
18.87503	4.53064	7.03785	1152.75471	70.96699	51.93955	7.75347	9.40410	8.23024	6.59318	7.24513	30.46907	38.28872	0.00000	7.61767	0.03574	8.14042	41.12424
3.74464	8.35039	5.49111	1199.50137	138.31667	40.21376	9.18675	6.44097	8.49907	7.03523	5.92654	36.65	65.50031	1.00000	8.34129	0.16562	5.94312	33.68235
25.93676	9.98450	10.47777	1156.20462	-5.682	47.89644	9.61307	8.41041	8.43618	5.04099	7.68597	5.84752	46.94539	0.00000	9.29943	0.64355	4.64017	37.22730
-3.30325	7.69878	8.24397	1089.64229	-77.03116	70.32071	5.91171	8.80394	8.82511	9.34642	6.19526	3.8801	33.21194	0.00000	4.16200	0.10066	7.38193	48.44748
11.16167	9.65420	11.14687	1148.37806	5.22778	47.13870	7.83169	10.49469	9.72598	11.10539	7.26582	51.955	34.65572	1.00000	10.49479	0.51365	6.56222	83.74515
19.27566	7.33660	6.81020	1146.73703	43.91385	79.15888	9.41881	6.26429	8.40940	7.19276	7.83416	54.03876	24.14372	1.00000	8.31238	0.09587	8.96406	29.79482
17.02568	5.78733	6.42347	1050.82355	-94.74049	48.97283	5.53025	8.29210	7.85651	8.69339	7.22140	32.5007	49.79375	0.00000	5.56294	0.04509	8.53838	54.77682
8.47612	9.84179	8.74228	1133.62383	116.10146	67.15366	6.76128	10.30550	8.34107	8.41004	9.33898	5.90702	53.08713	1.00000	7.14544	0.60558	7.23280	32.44306
13.30762	8.65344	8.18482	1076.11789	14.34085	37.42620	4.96431	8.75478	7.50485	10.54323	7.38687	40.87363	37.16440	1.00000	10.20494	0.23873	8.99419	39.70874
9.17296	6.04207	7.19396	1119.10126	-47.53028	35.25116	9.52803	6.57925	6.57555	7.04883	8.45397	-22.45667	71.56926	1.00000	8.82795	0.05515	8.12742	61.01638
8.08162	10.72365	10.55290	1151.48919	-7.95	42.19267	6.46597	10.73373	7.49300	9.59642	7.21376	53.43333	49.95645	1.00000	9.41649	1.35351	6.36591	65.24632
-0.40757	8.46833	7.90634	1058.67831	4.08282	31.72505	6.13674	8.12288	9.26581	9.25911	8.04507	36.61954	58.84509	1.00000	7.89000	0.18924	8.52868	70.24601
28.83314	3.63371	6.64002	1165.77081	103.61667	45.40580	10.10770	6.72310	8.22819	5.27254	8.90377	-1.6	57.04327	1.00000	9.61467	0.05573	7.48746	52.49389
29.67725	10.20831	11.35962	1104.23042	-74.95472	28.08942	8.35131	9.87210	8.86676	10.00779	9.91382	10.98778	39.82537	1.00000	9.93723	0.81931	6.50633	59.51675
18.86805	11.30350	10.46744	1097.43756	120.74221	40.31763	5.31556	9.90437	8.25711	8.65972	9.58483	31.64615	62.16424	1.00000	9.65711	2.36878	8.52664	55.72005
17.99850	9.36811	7.57115	1055.96947	-2.58736	47.63296	6.52595	7.65968	9.20775	9.36922	8.47050	56.56317	40.08661	1.00000	10.12510	0.37395	6.91987	63.06521
12.07314	10.55143	8.85562	1114.35731	3.39467	61.98063	10.48882	10.09235	7.02883	4.38080	8.30652	6.45407	58.73716	0.00000	5.85260	1.12422	8.75338	32.29993
2.01346	12.29144	8.76463	1056.37670	7.2278	60.14151	10.36584	7.09150	7.97885	6.87010	6.62641	50.64336	67.06483	0.00000	6.82547	6.31532	7.99435	55.23634
17.81089	8.88523	9.49220	1075.66561	112.19028	63.65059	7.78573	8.81522	8.37498	9.58093	8.30640	30.35028	35.14305	1.00000	8.39919	0.26525	8.98329	53.61432
0.21516	7.66634	9.21495	1129.28337	124.3697	53.76056	7.77246	8.36634	8.26321	8.63193	6.96986	9.6531	57.75970	0.00000	4.94170	0.11356	7.81629	60.89289
19.84292	9.23824	9.26175	1198.45835	4.18333	41.20972	8.42302	9.60392	6.91625	5.13790	8.28939	7.6	50.60021	0.00000	6.58151	0.33663	8.12057	59.90116
10.98559	9.77465	9.43265	1093.11531	2.35739	30.65017	5.12423	9.30412	9.24788	8.28041	9.09628	41.63976	65.46837	1.00000	8.66355	0.53724	8.29088	59.80167
4.27470	5.55716	7.81664	1058.75264	103.81667	16.65637	9.72591	7.05700	8.48259	7.46556	7.61822	1.6		1.00000	8.81036	0.05847	6.95507	50.16829
14.04864	10.84184	11.56561	1181.22026	-76.43941	45.26394	5.51640	9.47229	9.98500	7.05061	8.92894	39.33427	37.88637	1.00000	8.75109	1.50849	9.56439	49.04147
19.84577	9.76320	8.96557	1063.94570	-44.31389	31.93439	9.41302	8.86330	7.20994	7.10361	7.61445	-19.7625	67.69270	0.00000	4.90678	0.55499	7.36079	48.91695
9.62180	8.59343	11.93973	1136.08006	6.92917	65.65297	5.69745	11.29757	6.16523	12.04204	7.42810	52.31333	48.05113	0.00000	7.89569	0.20795	7.37111	63.05958
16.28401	9.24251	7.24609	1101.76464	13.10984	65.47232	7.86731	9.14973	9.06279	8.52793	8.90235	51.30001	41.64944	0.00000	6.97845	0.32747	9.16222	49.12107
5.50715	10.70233	8.50881	1064.45056	1.00288	54.01766	8.61455	6.49682	7.20134	10.24046	7.77494	49.28669	55.63417	0.00000	8.85854	1.29449	8.42152	40.70032
6.83898	8.53152	7.93834	1136.97702	29.91582	27.87244	6.81426	9.15595	8.57497	9.79447	9.37151	31.20176	65.00959	1.00000	8.30592	0.21534	8.01287	36.45749
12.30093	8.18131	7.50200	1051.17443	13.63617	44.94903	7.10386	7.43851	9.42348	9.72388	7.94503	50.50301	52.86757	1.00000	10.52261	0.14865	8.94494	73.48179
36.72716	7.96132	5.35489	1190.09277	-111.78903	48.29116	9.10345	6.25308	9.18940	6.99723	7.90938	33.35283	61.17774	1.00000	8.34238	0.14519	6.87810	83.88324
19.20422	10.25622	8.51571	1096.03440	102.42587	48.89027	9.17263	8.40068	7.80700	7.67884	8.04207	15.58552	59.41188	0.00000	6.38436	0.84664	8.15415	43.57111
26.57456	5.27863	5.66357	1084.42428	-115.98391	51.32462	10.39152	6.80732	7.87551	3.14455	6.24260	36.20829	51.39846	1.00000	10.50565	0.04209	7.97949	48.62807
14.21455	7.39470	8.99070	1065.44794	77.40858	50.69129	5.46783	9.23245	9.18525	9.14262	7.58457	24.05979	45.62394	1.00000	7.17844	0.08435	8.12136	66.29865
-0.16574	10.91775	11.32884	1064.23777	120.4861	36.44423	4.74594	10.90741	6.07018	8.52385	7.13958	16.0438	38.75077	1.00000	8.65072	1.64073	6.55692	42.48548
5.96915	6.61057	9.35932	1063.22851	-80.08199	46.09846	8.72264	10.92420	6.39407	8.21833	8.39003	35.88264	49.30646	0.00000	8.54636	0.07875	6.90639	51.49283
35.90599	10.32638	8.55095	1194.34479	-61.51889	28.27168	8.85968	8.69287	8.98470	6.02635	7.01815	10.66668	38.40855	0.00000	7.81802	0.97206	6.72995	56.94058
7.18097	8.18418	3.60626	1070.34106	-79.00453	37.87268	7.36626	6.30777	8.47846	3.84035	8.84180	-2.90055	58.95890	1.00000	10.89014	0.16109	8.09786	30.63005
13.19551	7.50629	7.63183	1153.94990	8.77155	50.25411	7.66601	7.71154	9.83085	8.96909	7.81779	50.23019	48.26735	0.00000	8.44560	0.10977	7.89162	33.90708
4.70547	4.30821	6.29350	1076.83848	-93.12577	47.90025	7.03228	6.93393	8.29849	4.01248	8.52157	44.73941	33.22142	1.00000	12.55109	0.04125	6.74816	55.24582
17.92059	9.64339	11.37847	1155.70459	-50.00639	48.93741	9.97829	8.33965	9.11992	3.96591	8.35704	-25.42944	27.44567	0.00000	6.51251	0.49585	9.79518	46.35316
1.71361	10.94141	9.28815	1118.66963	-88.31476	71.37857	6.70041	8.20967	6.65303	6.46498	8.36090	36.61033	44.75179	1.00000	7.88615	1.67961	8.92241	48.01106
6.80521	11.23585	10.36841	1089.59594	77.70636	42.88057	6.75653	10.35083	7.61682	6.88030	8.96197	28.98002	38.64448	1.00000	6.62072	2.22539	7.56638	41.86511
31.02071	6.03792	7.86071	1063.99314	-61.51889	56.09994	7.59322	8.90903	8.57045	11.65072	9.26323	10.66668	42.03344	1.00000	9.29055	0.07684	7.00824	42.49672
15.16719	9.25267	7.45812	1163.73093	8.2926	50.05937	8.28044	8.24645	7.26911	8.68246	7.01827	9.58126	58.32617	1.00000	8.38046	0.38948	7.02505	64.51489
7.58929	9.19168	10.91815	1120.56596	-85.43772	61.60644	4.92580	10.80511	7.15694	7.72607	8.04190	10.63504	49.05434	1.00000	7.41346	0.34578	8.63443	42.22064
17.38926	5.79938	9.81214	1057.75103	29.47306	63.38160	6.63653	10.14384	9.46077	8.88637	7.82604	0.49113	40.21781	0.00000	7.61980	0.07552	8.03825	62.35605
5.93454	11.22547	7.91859	1124.50366	123.62494	43.55044	9.70005	8.22795	7.20777	7.00923	6.18644	12.37169	42.15895	0.00000	6.73581	2.19368	8.12406	38.54287
15.94293	8.41092	9.02871	1153.44580	-48.59278	58.28085	9.16163	10.60307	8.64664	4.98856	7.50373	-23.7975	81.39602	0.00000	5.51283	0.17738	8.31028	74.62786
11.90776	7.46410	8.40523	1162.75600	137.23333	38.74630	8.07395	10.45565	7.82000	8.38919	7.73039	35.8	63.86138	0.00000	7.25144	0.11201	8.90514	72.07576
25.89703	7.41872	9.35478	1148.65564	130.57211	47.85211	7.54938	7.73278	6.46332	10.48437	7.58695	45.75279	27.29306	1.00000	10.77341	0.09985	9.40052	40.34169
14.79524	4.37744	9.94152	1091.77915	-80.38297	77.60547	6.86420	7.20514		8.27506	8.20160	42.8334	41.44050	0.00000	6.35699	0.05351	8.67066	50.80764
