SO2	C2H3NO5	CH4	NH3	O3	H2CO	TEMP	PM10	warning	PRES	Pb	PM2.5	CFCs	PAHs	latitude	longitude	CO	NOx
8.16830	0.12999	7.90912	7.47725	6.84752	56.92453	36.45925	7.68627	1.00000	1118.61746	52.17689	7.97920	49.02017	7.95343	-33.79176	151.08057	9.40583	7.77830
7.73993	0.25333	4.95122	7.63957	8.67561	76.34656	16.05589	8.83544	1.00000	1091.39272	71.87763	8.96949	58.75160	7.29927	40.5576	-74.28459	10.29769	6.80947
6.97115	1.46745	6.59520	10.86834	4.52790	36.20977	29.01410	10.85405	1.00000	1178.46491	46.12509	5.88472	52.24189	11.92498	43.1122	12.38878	9.20839	9.82675
7.22931	0.09505	6.25047	7.89352	7.10162	64.26202	10.03958	7.23332	0.00000	1125.86076	38.39415	7.56927	59.09553	9.47758	46.18396	6.10237	9.80571	9.98289
10.40980	0.32149	6.35215	10.02736	9.74118	56.60996	15.31044	9.21761	0.00000	1135.58793	27.89579	8.86816	76.97799	8.60072	13.56667	-15.6	9.56186	8.76905
11.06630	0.36868	5.79590	6.75954	14.83813	53.68360	5.83786	9.39104	0.00000	1068.79711	35.63508	13.55741	55.67355	8.45171	9.15093	-79.62098	8.21095	9.61556
4.87074	0.10677	11.93310	7.38639	8.32182	65.25882	-3.10006	7.81113	0.00000	1163.91899	69.17331	9.31153	59.63020	9.24593	48.8222	2.12213	8.67121	8.85411
7.25207	0.17364	11.27363	7.35794	9.27790	44.64656	13.83695	8.51109	1.00000	1114.68125	39.82374	6.07943	48.14202	9.50382	39.33427	-76.43941	7.25932	9.64915
9.93902	6.30568	7.06372	11.65465	9.22638	74.58509	19.12788	12.33554	0.00000	1141.43594	38.80509	8.54142	47.76651	9.51377	52.61131	13.31783	8.00520	9.35393
7.18698	0.13227	10.05866	7.75359	7.56318	62.56035	19.59484	8.07844	0.00000	1134.16217	40.16621	9.17033	50.40407	8.39907	42.52787	-70.92866	10.32620	9.57083
7.51808	0.21937	6.38009	7.25445	9.07422	65.51081	15.44012	8.70304	1.00000	1144.97780	48.83237	7.96478	22.51025	8.64509	50.20528	19.27498	8.76519	10.03418
6.99507	0.14859	8.60394	9.56286	8.96481	58.18165	9.01291	8.30605	1.00000	1199.66463	32.50042	9.72476	43.16677	9.64672	34.09611	-118.10583	8.97045	10.12883
9.18614	0.60311	8.15156	8.55385	8.54033	46.99863	16.15288	9.87038	1.00000	1129.35457	39.36099	8.26551	65.50578	8.56860	50.06	43.2379	7.43082	9.95441
6.99467	0.05641	7.66736	5.86632	9.18317	53.79322	15.85262	6.78644	1.00000	1087.13517	43.74212	5.27028	58.96496	8.39002	51.78771	56.36091	8.23939	8.24752
7.01494	0.27138	7.51198	9.25230	4.93300	33.24897	5.38354	8.98688	1.00000	1141.89410	38.28783	8.66172	51.51165	8.81216	9.535	-13.68778	9.23726	7.81077
6.21692	0.05480	10.81366	7.43546	8.58066	43.27488	12.42999	5.13509	0.00000	1183.52449	58.63640	11.43567	42.47558	7.07144	34.14251	-118.25508	10.60737	10.11944
3.15409	0.44104	12.98881	7.04070	8.36230	62.91976	5.95635	9.56869	0.00000	1155.62848	38.92958	8.05786	50.27059	8.90245	13.51825	99.95469	10.82515	8.92596
8.65097	1.03504	6.94789	9.36055	7.64699	60.47180	16.59382	10.52120	1.00000	1125.84743	34.86951	8.14051	55.02274	8.00155	18.00747	-76.78319	8.62107	11.92102
7.38867	0.08582	7.71861	7.78658	7.38764	38.21247	8.91608	7.64167	1.00000	1063.23478	45.39641	7.40215	46.06855	10.33652	32.42067	-104.22884	7.90256	11.23547
11.49613	0.06453	7.26955	7.52697	6.76721	85.56154	28.96599	6.87656	0.00000	1126.02096	40.78460	11.75170	27.82763	6.92915	-29.2975	-51.50361	8.74060	9.17188
7.34847	0.10072	8.92994	6.90798	8.24456	58.78363	16.46988	7.41993	1.00000	1120.22735	37.43956	6.08882	50.46785	9.10856	37.73222	115.70111	8.46569	8.24280
8.83147	0.14529	6.34757	6.01989	6.16742	32.06018	15.58402	8.16002	1.00000	1087.54221	42.32677	8.94031	62.77301	9.85089	27.71809	-82.35176	8.49659	9.00717
6.31431	0.90202	6.32857	10.05564	6.97549	46.63627	26.25325	10.34650	1.00000	1087.32656	57.75938	7.12986	25.41415	7.48867	40.58654	-122.39168	8.08879	8.34431
9.42554	0.04136	7.09873	6.36088	7.03705	47.18754	41.94988	4.14334	0.00000	1155.28085	63.30029	11.14367	40.92095	9.64623	23.29549	113.82465	8.73964	10.38262
2.99966	1.48892	14.25448	7.16160	7.69605	40.13515	10.89477	10.85217	0.00000	1089.08683	46.07689	7.13705	47.46344	8.87244	40.78206	72.34424	7.74918	8.36170
7.06877	0.18893		7.76697	9.41890	71.57491	-2.64160	8.52508	1.00000	1058.68986	57.08815	7.44746	42.39466	9.05204	51.03427	5.37429	9.94607	8.70464
11.17082	2.84926	9.08591	12.46307	7.92657	49.10579	5.63698	11.52840	0.00000	1177.36980	64.42145	8.77759	55.80307	8.55856	-7.0981	109.3243	7.64684	9.09957
8.42316	0.24435	6.05494	5.81608	7.85398	56.18073	16.44138	8.73978	1.00000	1111.93284	53.69701	8.29947	44.94710	7.16171	43.32686	-2.98884	9.34709	9.90307
11.57983	0.43703	5.96254	11.16683	10.97179	65.16610	8.87064	9.58182	0.00000	1195.40727	26.12697	11.18721	60.83457	8.63523	36.92574	14.72443	8.02716	8.51087
5.69707	0.06696	11.27068	7.99430	7.86589	58.12814	11.28597	6.10587	0.00000	1138.88573	47.44239	10.55820	64.23690	7.96631	-36.9256	-73.02841	7.92655	8.62381
6.46772	2.59185	5.73911	13.32900	8.45859	49.65202	3.73313	11.44168	1.00000	1094.64103	35.47911	4.31178	38.58627	8.97917	46.67535	5.55575	9.33295	8.99462
	0.07321	10.85378	8.85803	9.17616	56.56104	4.68212	6.77301	1.00000	1104.97345	61.94127	10.63496	36.50945	9.60925	31.82539	72.54064	10.23724	8.65946
7.56654	0.16916	10.03137	7.04855	6.85639	47.83203	15.02905	8.54530	0.00000	1164.88297	48.33630	9.14194	28.91551	6.99791	36.02506	-86.77917	9.25147	7.81625
2.92812	0.07004	13.30473	9.36043	9.64813	51.29740	29.12047	5.70953	0.00000	1095.89773	47.83219	9.57491	37.79542	9.61947	-0.35817	42.54536	10.42319	9.52377
8.77490	0.04952	9.68994	9.49283	7.66395	69.89370	17.46209	3.79070	0.00000	1121.63291	49.56586	11.75562	46.41702	7.63726	50.75767	-1.5443	8.54150	9.70100
7.91198	0.05149	8.89612	7.36577	8.66016	69.81558	13.15405	5.10709	0.00000	1068.25660	45.66352	11.63203	50.68064	7.98179	-7.60361	37.00438	8.06826	9.04460
7.93888	0.28198	8.02834	10.72813	7.23730	50.49623	16.43841	9.06244	1.00000	1109.12508	48.59853	7.42192	63.11706	8.07475	-25.42944	-50.00639	9.31258	9.72022
8.40942	0.10123	5.63927	6.25520	7.68178	69.65144	0.27786	7.79605	1.00000	1076.82768	46.11632	8.20117	57.28753	8.72642	50.8	3.16667	8.77260	11.36795
5.46953	0.15022	11.56108	6.14626	6.23381	45.81063	15.20691	8.28205	0.00000	1170.12750	60.69998	8.04964	32.83660	9.84517	40.5576	-74.28459	8.21791	10.18041
8.53694	0.20895	11.24161	7.61802	4.92758	62.13243	17.90805	8.59932	0.00000	1119.48693	14.58545	9.01792	63.67333	8.05988	43.61058	1.33467	9.38259	9.82290
8.94617	0.26828	8.48109	9.49100	6.46787	49.33375	22.65140	9.08794	1.00000	1109.52034	43.59706	7.63750	38.41429	8.92031	50.23271	12.87117	10.57195	8.48151
7.33028	0.07167	7.81410	9.32074	5.63947	50.41029	3.21392	6.56171	1.00000	1196.67108	51.28999	7.91612	71.88569	9.00211	32.65246	51.67462	8.95807	8.63938
6.02795	0.53070	8.41000	10.35216	9.06802	33.93952	20.93969	9.74721	1.00000	1161.02715	26.03389	8.75155	44.65394	7.44887	1.6	103.81667	9.56440	7.79898
10.05070	0.25949	10.12648	8.52060	8.49644	62.62750	12.78980	8.83976	0.00000	1197.70329	48.97227	8.90451	77.04006	6.77845	47.90771	106.88324	9.52377	7.97464
10.47058	0.99049	7.09456	10.88345	7.98199	55.67763	25.53370	10.42460	1.00000	1076.06898	42.07195	6.95384	60.79576	8.96530	48.77644	2.29026	9.93264	10.42084
5.56904	1.45716	6.30071	10.63659	5.35118	48.67532	9.71963	10.84467	1.00000	1186.52667	37.16692	6.97413	44.67483	9.16834	53.95278	32.86389	7.54435	8.19590
7.16638	0.11404	10.13200	7.00087	7.42905	61.91616	8.15693	7.72214	0.00000	1158.42868	35.26973	10.01128	62.66484	8.95265	50.23805	8.86704	8.79662	9.24540
7.59571	0.12210	8.73584	8.75665	7.36008	59.93927	8.41332	8.00032	1.00000	1119.42529	51.55889	9.12299	56.37769	9.64664	-20.25333	-43.80139	8.70514	9.25266
6.79288	0.28336	8.64706	8.15880	6.97413	50.09202	18.69584	8.97484	1.00000	1078.53701	29.41921	9.82858	67.03989	8.44320	32.65246	51.67462	10.59967	8.30476
9.00887	0.94579	7.57957	9.96684	8.42630	50.88350	13.59925	10.40384	1.00000	1133.59483	12.73944	6.54047	41.93341	10.16705	11.86064	9.0027	8.81370	7.75151
9.92022	0.83890	8.42161	7.93472	10.47762	39.57425	10.07065	10.28701	0.00000	1078.17881	36.36192	9.63732	51.41078	7.56552	49.97704	9.15214	8.68151	9.52948
9.15435	0.17457	2.93636	4.98970	7.24228	72.29720	18.56385	8.52373	1.00000	1101.68853	53.21700	9.67259	69.66800	9.37300	23.9028	89.11943	7.25553	8.60850
9.77566	7.45295	4.74965	9.75885	5.69812	46.37302	12.46738	12.50446	1.00000	1082.06057	29.57690	5.78033	46.79794	6.74858	33.92866	-6.90656	8.94272	9.27224
7.27314	0.25260	7.78099	10.06291	7.14927	57.33689	14.43142	8.97621	1.00000	1156.98034	44.90691	7.72248	64.34916	9.45828	46.18396	6.10237	7.91258	10.56251
7.62661	0.72361	6.95003	12.00760	9.91878	50.58495	-0.03047	10.09525	1.00000	1057.36563	56.52527	5.01447	57.41150	9.12312	43.86682	-79.2663	7.90868	9.88183
7.37722	0.95873	7.36820	8.57024	5.83031	30.09345	9.05538	10.38649	1.00000	1134.03076	76.14032	7.64657	60.21459	9.55102	1.6561	103.6032	10.13311	9.48573
7.30221	0.06175	10.05683	6.59064	7.03422	47.79740	9.91458	6.44530	1.00000	1131.88667	56.29308	9.96765	59.28622	6.75742	44.31771	9.32241	8.85048	8.76717
9.08561	0.27256	9.15141	8.57563	9.36626	49.21347	23.48861	8.94547	0.00000	1071.45322	34.15594	9.54322	43.85830	8.55858	43.48961	-8.2194	9.03422	9.02429
6.19974	0.09442	11.64933	9.08588	8.56824	24.87262	6.04273	7.72430	1.00000	1178.48432	44.38275	5.71456	64.35956	7.33294	60.97944	76.92421	7.50579	8.74719
7.05973	0.52312	10.61982	7.12165	7.58845	61.17954	13.40240	9.73610	1.00000	1171.45173	19.17431	9.38352	58.96215	9.07989	35.05266	-78.87836	8.64877	8.19902
5.49163	0.09464	11.74431	8.06016	8.72510	55.95696	36.04774	6.95823	0.00000	1153.17377	27.58572	10.63914	43.55497	9.32527	11.86064	9.0027	8.17656	8.24387
8.36509	0.19299	5.04950	7.89413	7.21498	68.23774	29.80254	8.41578	1.00000	1164.93692	54.22254	10.14843	49.23150	8.35246	48.21644	9.02596	7.94995	8.87405
7.90049	0.02568	6.80620	7.40709	6.68560	56.59410	33.27006	6.36926	1.00000	1168.63977	48.31052	7.66637	26.10779	8.31469	49.97704	9.15214	9.20154	7.42708
	0.07972	6.79490	6.33741	6.46294	0.82342	14.16356	5.89261	1.00000	1098.67473	26.03339	6.54343	53.79545	9.82539	44.80477	-0.59543	7.85813	9.02863
6.79036	0.05086	10.28462	7.44624	7.81523	25.44364	24.97346	6.84813	0.00000	1151.59672	24.77402	10.33846	42.53001	9.35520	43.82634	144.09638	6.80202	8.21594
10.13413	0.75025	9.25616	10.53299	8.34650	69.02610	9.66250	10.14988	1.00000	1195.35846	36.62613	8.90665	61.90412	8.10192	41.94175	123.50266	9.69383	6.11251
7.15863	0.09474	10.24412	6.88947	7.43512	48.44503	6.16987	7.49579	1.00000	1142.36517	58.88075	5.81524	39.41288	9.90984	48.8449	17.22635	8.81459	9.21997
9.35755	0.14968	10.32133	7.30664	10.35568	42.96547	14.31789	8.41630	0.00000	1089.67728	44.58153	10.10432		8.10423	53.69786	-2.68758	9.17024	10.13754
8.29086	0.37918	8.24586	8.90978	7.87628	42.84326	9.93800	9.39414	1.00000	1090.37516	44.76934	9.28846	78.02961	8.44038	39.09112	-94.41551	9.30718	8.59008
8.53292	0.06755	8.17790	8.23834	9.17734	71.60646	27.47527	6.25060	0.00000	1176.73034	63.23413	11.34655	36.33561	8.52236	18.42745	-67.15407	8.75519	9.12728
7.60367	0.76979	7.46893	9.85447	7.20335	46.19539	20.68737	10.17026	1.00000	1155.59678	59.96024	8.00601	53.20202	8.31518	3.8801	-77.03116	6.69248	8.54898
8.51823	0.16024	6.45368	6.06458	13.00907	44.41449	19.53750	8.37702	0.00000	1196.35529	64.12016	11.76541	48.64817	7.19144	-21.15	46.58333	8.32667	11.72134
8.09654	0.34137	8.02537	8.11661	5.22311	41.13485	22.46122	9.32468	1.00000	1142.90930	45.36531	9.13550	69.83586	10.04144	53.7446	-0.33525	10.77836	8.61147
8.25200	0.82167	8.36386	7.81392	9.26955	46.03546	21.43286		1.00000	1195.38360	64.49883	10.42240	64.80665	7.35858	51.19139	6.51352	7.80448	8.95627
7.07670	0.09559	11.03695	7.62525	7.56464	56.38713	5.31602	7.68291	0.00000	1197.58097	46.03612	11.06701	67.15198	7.45936	-8.43333	114.33333	7.99490	9.48089
8.74453	0.07820	9.04554	7.91135	7.92381	58.82987	6.86758	6.06265	0.00000	1154.25545	44.69736	12.02933	53.58216	9.13170	43.35071	46.10925	8.81311	10.55605
8.89199	0.33155	11.52848	5.96234	10.67073	32.97686	4.88465	9.08648	0.00000	1166.43921	63.01597	10.72511	54.10106	8.93672	-12.91667	-39.25	8.28374	8.83304
6.56002	0.08903	9.47568	9.58242	7.85664	35.87143	-11.14095	7.57853	1.00000	1170.64420	39.22887	7.05185	48.76853	8.45599	41.72059	-87.70172	8.83474	8.62485
6.97571	0.24218	7.34782	8.04580	9.88452	57.87539	8.21330	8.78767	1.00000	1195.82499	48.65099	7.73933	61.95910	8.35144	12.35275	121.06761	9.33162	8.79502
7.93200	0.10191	9.55407	6.33746	7.35172	57.52187	19.31860	7.88590	1.00000	1080.07611	50.39687	6.74054	41.41830	9.14445	31.96258	73.97117	10.36547	7.18783
5.11588	0.65955	12.04545	7.14794	6.19137	70.32263	2.05204	10.00564	0.00000	1142.08947	52.42209	6.87172	52.67455	9.57002	33.3213	130.94098	7.31775	9.16167
9.47734	0.16349	8.40305	6.47496	13.08333	47.72246	-1.35171	8.36670	0.00000	1105.94745	44.76566	12.73626	62.97859	8.93429	46.51872	86.00214	6.99824	8.88517
6.69442	0.63605	8.93810	7.18947	9.08433	39.80543	15.30651	9.96851	0.00000	1078.42335	31.58481	7.82719	34.92421	10.80462	40.87363	14.34085	8.74487	9.97253
8.81490	0.15480	4.26042	5.79486	8.47078	65.07395	3.30714	8.18376	1.00000	1067.10897	56.53504	9.11402	41.27629	7.79974	27.85	112.9	6.92160	6.53007
7.80172	12.89942	5.60686	9.36693	8.18843	51.57318	4.94468	13.05405	1.00000	1148.10400	42.95909	6.37619	47.97825	7.99750	10.98778	-74.95472	8.49268	8.90445
6.16161	0.49931	7.76915	10.81325	8.35145	73.68964	23.75937	9.69903	1.00000	1190.46377	48.77463	6.89079	24.83969	11.02050	34.09668	-117.71978	9.27450	9.22598
9.56424	0.05368	8.01116	6.92023	6.47076	49.04952	12.02011	4.12386	0.00000	1091.10210	46.38530	10.85111	25.30321	8.34506	40.68066	-73.47429	9.17932	9.82044
8.76362	0.19799	5.51121	6.73257	6.38519	46.40084	17.09563	8.44433	1.00000	1144.21826	29.11027	9.77113	59.64650	9.20931	41.09246	45.36561	8.09266	7.49914
10.78848	0.56181	8.03288	9.04861	11.62411	55.49313	16.84536	9.86529	0.00000	1061.02408	48.95469	12.01118	58.67341	10.84225	65.93381	111.4834	10.06959	8.44727
8.63623	1.40417		7.16632	8.56954	55.19042	19.08503	10.81423	1.00000	1050.49388	33.12989	11.60744	42.56174	7.17813	40.58654	-122.39168	8.66711	8.72087
9.06372	0.05645	8.42828	7.91478	6.95388	60.66976	7.97651	6.27268	0.00000	1149.15911	76.00026	10.79527	54.42960	7.87743	-44.39672	171.25364	9.22206	11.58350
6.37059	0.06301	8.44168	8.61145	5.72953	51.16692	21.52577	5.34567	1.00000	1140.09531	56.40546	5.99122	16.08340	8.82277	-22.97056	-46.99583	9.34633	8.85295
5.24497	0.12420	8.32661	12.14950	7.04443	66.08928	13.46383	7.10368	1.00000	1146.69908	66.55430	7.68136	75.35727	9.08758	-10.91722	-37.65	7.95310	10.00577
7.68538	0.07777	6.32053	7.33882	6.58143	53.88717	27.62841	6.18954	1.00000	1148.77971	43.70457	7.32274	20.57617	8.36776	36.20829	-115.98391	8.68648	10.38278
6.85430	0.12686	7.03654	6.94836	8.99476	47.69072	16.40413	7.42544	1.00000	1174.85096	42.05762	6.51405	55.47508	9.30835	-10.91722	-37.65	8.77153	9.27971
9.78293	3.22127	8.04519	13.08995	8.18951	48.87448	14.08340	11.66351	0.00000	1158.26782	55.45829	9.10487	54.79076	9.65185	19.64745	-102.04897	8.96868	8.30660
9.77158	0.31348	8.67689	8.29575	9.20348	46.99921	23.51883	9.18099	1.00000	1095.18611	41.91232	8.58562	43.98582	9.34271	35.64889	117.27583	9.50156	9.29000
9.43130	0.26309	7.55739	9.47866	10.05717	61.38470	4.94870	8.93296	0.00000	1192.84740	62.86597	10.49876	24.03793	7.09660	41.85059	-87.882	8.48888	7.64629
7.44641	1.68274	6.66125	9.52803	6.54419	47.03921	22.32034	11.00149	1.00000	1165.49392	29.11739	7.10245	56.18201	7.06103	45.69558	4.7934	11.55728	8.09319
9.79778	0.60843	4.87108	9.32120	11.95839	44.17752	5.42690	9.88341	0.00000	1199.46755	39.60012	11.27230	59.37747	8.90028	29.98869	122.20488	10.92225	8.33365
7.05034	0.11847	9.02477	8.20883	7.24267	50.22633	18.16917	7.82528	1.00000	1072.19812	49.26193	7.03922	45.78142	9.39645	3.3285	99.1625	7.67599	9.13807
7.62315	0.23395	7.91849	9.68414	6.81734	29.87016	15.90760	8.83859	1.00000	1136.15187	54.37831	6.44925	61.28107	9.72878	49.68369	8.61839	9.38954	8.60536
5.68983	0.40266	7.56359	9.76243	5.88566	34.88214	-9.72904	9.46091	1.00000	1092.55141	40.43146	8.61502	61.43428	8.62936	36.08497	9.37082	9.79405	10.05377
10.13269	0.89954	6.11531	10.19287	11.26782	41.66388	5.99951	10.33301	0.00000	1152.54586	44.64336	11.20871	42.19138	9.90757	15.45144	78.14797	11.71936	7.94401
11.12860	3.43027	5.95875	13.10270	8.45327	53.56193	6.59152	11.72411	0.00000	1138.14154	65.07991	8.32677	52.77635	8.56721	50.76306	-1.29772	8.50314	5.86013
8.56381	0.18450	9.38661	7.10443	6.16856	61.90713	12.43205	8.43804	0.00000	1194.22194	38.52150	9.17867	79.96554	6.14877	-1.26424	104.09701	9.46958	9.64176
7.98890	0.16664	8.83998	6.82547	7.15755	58.96622	1.25338	8.27587	0.00000	1103.70276	59.22099	9.16275	50.05195	7.10355	10.10649	76.35484	7.50237	6.97060
10.39599	0.72183	5.68162	11.42052	10.57575	36.22957	16.38766	10.10235	0.00000	1173.02368	36.44729	11.36389	50.05282	8.50828	54.03876	43.91385	9.46144	9.44675
8.55881	0.09381	10.28258	6.57395	7.26575	51.37722	35.14745	7.30242	0.00000	1092.23110	29.71492	10.99009	46.24367	8.77240	22.75218	72.68533	10.10652	8.72367
7.77060	0.38431	9.02152	6.11633	11.60018	39.85248	20.63317	9.43109	0.00000	1052.68254	67.95959	10.49927	61.26476	7.37377	33.3213	130.94098	11.37678	10.11696
8.12887	0.57571	7.71779	6.81841	8.70733	69.93701	22.65763	9.81592	1.00000	1111.29139	65.11381	8.51083	50.81010	7.86666	40.66482	122.22833	7.65156	7.18382
10.59479	0.31337	10.08309	10.73042	8.25935	77.23680	19.70470	9.22879	0.00000	1164.96869	67.85971	9.77861	39.33769	9.44407	43.61062	-72.97261	8.50178	7.21058
8.54570	0.27054	6.65268	7.32789	7.88943	63.20856	-0.28653	8.93923	1.00000	1162.75998	51.90998	9.04480	39.43846	7.64460	36.19278	117.65694	7.69354	9.68425
5.41133	0.39340	12.16400	7.41680	7.33554	42.00398	31.56841	9.47656	0.00000	1195.33742	59.77582	9.59216	45.09903	7.36154	45.4473	-73.75335	7.50736	9.14060
6.15292	0.13542	10.70044	7.65660	7.91768	58.66838	18.17602	7.74086	0.00000	1155.36494	26.55765	8.92800	65.10027	10.35604	33.98154	-81.23621	9.78836	10.19777
6.39906	0.16992	10.70545	6.93544	6.27681	70.82299	18.25333	8.45097	0.00000	1067.64191	50.93252	7.85782	45.49628	9.90064	4.73245	-74.26419	9.09236	8.25292
8.82464	0.10611	7.80073	6.45131	7.48549	63.90205	1.27282	7.43526	0.00000	1113.85742	47.29546	9.84218	50.40810	7.52771	34.14251	-118.25508	8.08087	7.56477
10.70934	0.06607	8.80007	8.44325	6.48063	74.08591	6.75987	5.96534	0.00000	1186.93348	61.38964	11.46415	49.13111	8.48832	-21.15	46.58333	8.51321	9.29536
8.46130	0.34547	8.35957	9.73631	8.55110	78.75843	14.62489	9.29908	1.00000	1128.75593	59.21763	9.58885	43.06356	8.95027	20.22816	-103.5687	6.95923	7.15976
6.73154	0.07503	7.75196	8.46178	8.46283	54.46137	10.35983	7.10227	1.00000	1154.79764	21.89947	6.80885	63.12127	7.57254	-3.74912	-73.25383	8.19350	10.03924
5.72297	0.07272	10.60373	7.48059	8.61334	56.71902	20.53753	6.82367	0.00000	1193.48602	43.41370	10.39078	17.31508	9.43863	48.8222	2.12213	8.47213	8.52451
10.37339	0.15960	6.44165	7.99042	13.86747	54.34481	9.91707	8.49153	0.00000	1118.25466	40.48662	14.39114	43.96873	8.89334	49.88307	-119.48568	10.25309	10.61591
5.13990	0.27544	11.97531	7.19403	8.21908	58.27291	8.92809	8.99858	0.00000	1128.47014	50.78153	9.19313	26.31808	9.27865	33.45122	-86.99666	8.69680	7.12236
6.01467	0.98998	6.52482	12.04607	6.20278	51.07938	11.80519	10.44721	1.00000	1059.61612	61.54692	6.19153	43.79671	8.54383	30.21121	74.4818	10.74666	9.62830
6.14805	0.16706	5.86435	9.39018	9.36112	59.56747	37.66084	8.35350	1.00000	1093.61396	56.97681	8.04635	66.41215	8.31379	26.68451	-80.66756	8.16462	6.64022
7.06251	4.04013	5.28840	10.23433	6.90698	62.20824	15.57167	11.89043	1.00000	1194.56573	42.18383	7.08487	56.62022	7.76458	-3.74912	-73.25383	7.61856	8.28089
7.75776	0.11433	6.39865	7.99072	7.38405	44.21035	4.53985	7.65031	0.00000	1117.37443	65.90075	8.52612	46.61225	8.30328	12.37169	123.62494	8.79726	8.61986
7.86324	0.75152	6.12041	8.22843	8.42099	58.74188	15.30680	10.17591	1.00000	1096.56610	37.34717	9.95971	43.53810	8.47847	32.87533	71.57118	8.67400	9.14077
6.41610	0.11770	9.67018	6.96973	8.96246	52.55754	19.50605	7.16518	1.00000	1108.84501	54.89714	4.98396	36.43531	6.65686	50.76306	-1.29772	8.17245	9.19206
9.18778	0.17475	9.78623	8.25881	5.88965	51.49903	14.71243	8.22037	1.00000	1065.24099	44.29346	9.72907	58.31501	9.54077	23.07492	88.28637	9.93410	10.01187
9.77655	0.31834	8.75771	8.76303	9.34153	62.70541	17.16873	9.23215	0.00000	1198.01663	48.64258	9.11876	54.32250	9.20902	39.32011	-76.51552	8.46200	8.56872
8.41687	0.16053	4.95902	6.73284	7.61327	53.61174	17.92411	8.41152	1.00000	1081.01669	37.09383	9.25959	71.33986	8.83631	37.49073	-2.77259	8.32433	8.80503
7.41019	0.08701	5.34983	7.34564	6.92681	49.08137	35.40537	7.01897	1.00000	1146.66335	64.13157	8.16451	44.83696	8.54566	59.33333	18.28333	8.37504	10.16316
6.92579	0.04375	7.99321	8.01588	6.81279	53.95625	13.42574	6.26420	1.00000	1190.30796	41.99486	6.45976	60.42977	8.54928	29.98869	122.20488	8.68984	8.00415
6.41015	0.24390	8.21845	9.09540	6.81365	73.82028	9.21256	8.93881	1.00000	1103.15693	43.99652	9.16770	57.97265	8.81813	50.06	43.2379	8.78506	9.16919
8.19511	0.16201	7.34870	7.14569	7.24499	51.03053		8.37095	1.00000	1130.46117	33.96051	8.56310	55.89651	9.26133	50.23805	8.86704	9.56121	7.98098
8.81183	0.06690	9.22646	8.53366	8.49094	67.78131	30.27554	6.69138	0.00000	1103.96797	47.99198	11.96346	42.18310	9.21056	-33.79176	151.08057	8.13141	8.63900
5.37288	0.20689	8.44585	10.67832	7.35715	59.21879	2.05557	8.58655	1.00000	1093.52739	40.97025	8.75985	34.85297	8.60831	34.9	137.5	7.41092	8.01190
7.79886	0.10088	7.19787	5.66418	9.00302	54.36920	13.18794	7.40288	1.00000	1179.78773	47.55595	6.48308	62.11013	9.23866	37.49223	15.07041	9.95256	6.97189
11.35854	0.52896	9.08074	7.07849	8.75463	43.00095	10.99100	9.71957	1.00000	1134.67927	56.81778	9.24723	32.52669	9.34662	11.15583	42.7125	9.14676	10.83583
10.16597	0.88401	6.79319	9.73421	11.11819	43.05930	35.04122	10.32346	0.00000	1173.49441	60.92608	10.83978	35.10853	9.14421	51.44889	5.51978	8.49015	7.66149
7.17998	0.06109	7.07217	6.78514	6.65712	44.96187	42.54383	5.59378	1.00000	1158.58979	33.93894	5.69434	21.74253	7.83993	51.62907	-0.74934	7.98913	7.74118
6.50820	1.13005	6.39173	10.48526	6.40319	53.54119	-1.64441	10.55244	1.00000	1091.70272	53.50547	6.50660	59.52811	9.83979	26.11527	86.59509	7.79974	8.05827
4.94965	0.17131	12.57379	7.84740	7.30427	48.47729	21.04617	8.57986	0.00000	1088.87718	50.84604	8.60347	55.87357	10.65856	51.82721	107.60627	8.49445	10.40998
7.20706	0.13645	6.51815	8.40356	8.35081	71.71318	25.27208	7.85941	1.00000	1159.80276	63.92285	8.20888	43.08158	8.40669	41.6764	-91.58045	7.97070	8.33064
7.20269	0.48215	9.26290	5.65188	5.95245	53.97169	32.23775	9.69895	0.00000	1093.64311	47.92072	7.54982	77.87538	10.96674	-26.93366	29.24152	10.07529	9.05605
9.94082	1.35903	7.64546	7.93461	9.66991	53.64310	36.66848	10.76865	1.00000	1145.19572	35.34645	7.41289	26.47002	8.81704	8.88649	2.59753	9.17579	10.03429
8.85862	0.10859	10.15763	9.25603	7.44325	45.90219	11.45491	7.30492	0.00000	1145.66612	61.50863	10.63944	57.43949	9.02606	36.08497	9.37082	9.60139	6.51828
8.33232	0.91797	7.79727	10.69941	10.28553	62.81506	2.87704	10.37890	0.00000	1125.05790	49.39293	6.81554	65.23067	8.55253	-0.35817	42.54536	9.73765	8.80988
9.03170	3.34318	5.74324	10.02841	7.14703	62.75351	11.40688	11.69780	1.00000	1122.73222	24.75519	7.14622	38.22747	8.44366	34.86472	117.55417	10.02230	9.47746
11.23304	5.06458	6.18420	12.28491	10.56476	41.85994	20.17506	12.11194	0.00000	1170.38201	64.85530	10.32242	48.34660	7.15556	51.4781	57.3552	9.72295	8.86817
8.81711	0.05732	8.27282	9.07728	9.31855	68.97853	16.76679	2.55439	0.00000	1136.61359	64.16859	13.88655	62.39892	8.79565	53.46506	-1.47217	10.87475	8.37293
