TEMP	PM10	NH3	C2H3NO5	Pb	CH4	O3	warning	SO2	latitude	longitude	NOx	H2CO	PRES	CFCs	CO	PAHs	PM2.5
14.43342	10.75244	9.71306	0.99076	52.31739	8.23070	6.46668	0.00000	7.08660	20.14298	-77.43532	6.07448	42.75036	1088.79561	46.18130	10.42798	9.70987	6.45912
26.52098	6.34661		0.02953	53.81083	8.81917	5.74673	1.00000	9.52898	51.08468	7.11393	8.67202	51.98184	1133.72993	50.50588	5.95490	10.85315	8.80686
16.54851	6.85088	8.23763	0.04135	33.64923	6.94661	6.71061	1.00000	7.23605	51.14942	15.00835	9.77564	41.30168	1145.77920	58.65494	7.01210		6.55319
27.85256	9.62247	8.00115	0.33032	39.30460	6.42634	7.85440	1.00000	6.19816	41.8542	-87.66561	4.47952	47.45699	1093.92297	26.90923	9.21232	9.93379	11.32773
18.99370	7.54809	6.33640	0.07040	39.62752	8.91707		1.00000	6.84294	-22.9	44.53333	7.20357	38.05230	1198.21565	39.87256	9.34729	9.72177	9.82517
	7.27341	7.73498	0.05758	52.26956	8.75956	6.98580	1.00000	7.56302	7.06273	-1.4001	7.15004	54.05951	1150.15684	41.74357	6.43217	10.80181	5.69397
7.02489	9.38210	8.40903	0.26403	47.47304	6.89389	5.56378	1.00000	8.02010	3.27833	32.88667	6.02607	22.35847	1196.79285	54.62627	5.87037	9.13775	9.93118
14.22308	7.39266	8.02469	0.07418	67.02900	9.01029	6.84811	0.00000		9.92787	-84.13722	7.01635	40.99924	1079.05102	47.65728	9.52692	7.81486	6.32885
17.53379	8.58879	7.15779	0.15432	44.16530	8.02161	8.18599	0.00000	7.41175	43.96222	43.63417	6.13582	50.73080	1104.81967	41.10851	11.09983	7.70175	13.72029
29.50202	9.81529	8.52945	0.41706	62.11707	8.04193	3.78763	1.00000	7.64475	45.16024	-93.08883	7.32974	56.31816	1076.46055	28.85644	6.99475	12.88241	4.41474
36.21193	10.07279	7.70476	0.52093	50.28914	6.82612	6.34638	1.00000	6.27059	45.35	126.28333	7.46460	47.21046	1066.30304	35.82967	5.76463	9.79554	9.53383
32.76909	6.87668	7.27817	0.03998	50.60295	9.25060	6.22853	1.00000	8.33188	51.67822	33.9162	11.03780	63.05500	1127.68958	41.12145	9.79462	8.32139	6.69878
8.59415	6.10412	9.25881	0.03845	51.02549	6.88900	5.74758	1.00000	8.30749	41.82143	41.77921	9.28644	34.76071	1153.99223	29.20178	6.94965	11.27717	9.20052
21.64071	7.75635	6.53327	0.08945	53.56012	7.60812	7.52710	0.00000	9.10940	49.68369	8.61839	8.67692	43.71059	1100.37913	62.79786	8.87503	9.00902	5.04750
-4.83688	8.87383	7.69898	0.17132	58.73517	8.07315	5.39595	1.00000	7.97984	28.98002	77.70636	9.04276	29.48034	1171.76338	36.75132	5.36459	11.65762	9.46403
24.95107	8.24312	7.94383	0.11043	59.50812	8.68067	8.30401	0.00000	7.35512	12.25282	79.41727	6.75715	49.13099	1136.44680	45.98489	8.21117	5.40877	9.70446
9.40147	8.33046	8.80237	0.11824	37.50544	8.28601	8.86152	0.00000	7.68058	-31.4488	-60.93173	7.23970	52.55116	1098.42785	40.90439	9.41464	7.34621	10.85728
15.65697	5.38570	8.64554	0.03089	52.95374	9.00388	9.96692	1.00000	8.43597	14.95472	120.89694	10.81470	44.33860	1063.80177	65.16671	15.80775	8.56682	5.45906
28.32933	7.61673	7.20384	0.07863	68.52358	10.15466	6.29848	1.00000	7.19968	11.86064	9.0027	8.04954	47.05866	1077.95285	39.93449	7.88387	9.97697	8.77479
11.71070	7.97902	6.89957	0.09376	48.00856	8.02453	10.54480	1.00000	8.34560	30.24706	115.04814	5.54741	51.16157	1129.62550	31.76185	9.01106	8.56844	9.47276
2.21871	10.02862	9.40433	0.48951	37.75875	6.61281	4.99191	0.00000	8.14166	6.03333	37.55	5.05991	25.52013	1082.56912	38.74599	9.49239	9.75808	7.43157
-10.05269	8.72827	9.58491	0.16922	48.02237	8.99547	7.24662	0.00000	6.32626	50.79205	-1.08593	7.42596	50.41868	1050.88610	42.43395	11.47502	6.74988	11.86734
18.60173	8.80823	8.26106	0.13858	64.25749	8.56711	9.14255	0.00000	8.01881	26.91756	-82.07842	6.13975	68.14329	1088.48789	31.54757	9.73653	8.56918	7.08808
1.24681	9.17875	7.30970	0.21101	50.39073	9.18040	7.52512	0.00000	7.71663	40.72371	-73.95097	7.18688	41.06270	1190.50893	55.12084	8.71579	8.53150	6.85531
15.25357	9.09334	7.23283	0.20181	41.10529	8.04735	5.42789	0.00000	8.63242	9.92787	-84.13722	9.20679	52.50943	1120.72536	49.11039	7.04963	10.78718	4.70926
12.61115	6.51576	8.27463	0.03241	50.37667	8.75947	8.14520	1.00000	10.27988	56.9083	60.8019	7.27403	46.00058	1082.15454	56.29641	10.58301	11.23369	5.53356
30.53031	8.51534	7.22350	0.14344	54.57430	8.74567	9.50554	1.00000	9.93769	40.67705	-73.89125	4.57693	32.77394	1078.52032	47.45004	8.44743	7.27750	9.67336
-2.50765	9.68168	7.13586	0.33366	25.34670	9.02300	6.77608	0.00000	7.50933	52.57583	6.61944	7.38668	55.63945	1062.51542	48.18143	8.02319	9.29604	6.65825
11.19655	8.53771	9.03550	0.14667	41.46827	8.09809	9.45458	0.00000	7.27375	43.67681	4.63031	5.19263	12.22987	1090.10212	37.42936	4.01380	3.01751	4.86879
5.19585	6.09717	8.52281	0.03833	25.05840	7.28593	6.36598	1.00000	7.84258	33.98154	-81.23621	9.14222	19.21682	1140.06820	52.09674	10.75560	9.13672	6.99674
4.03727	8.52356	6.77371	0.13705	50.27773	6.05244	8.19777	1.00000	7.96018	56.03361	35.96944	7.61148	46.52504	1064.02560	64.84169	6.68864	9.57212	8.89796
9.31279	7.87071	7.05297	0.08337	58.60976	7.13146	8.69640	1.00000	9.10816	49.5099	6.74549	6.98239	19.64160	1154.11719	45.43319	7.16400	9.25378	8.62905
16.49350	8.84264	6.32773	0.17086	68.01894	6.93126	8.83872	0.00000	10.25862	-11.48472	-37.93278	7.34181	53.55993	1157.63653	52.57001	9.19392	6.41888	9.35204
11.08278	11.82782	7.97117	2.85146	52.00197	7.53774	4.99178	1.00000	8.65455	-28.81833	-52.51028	6.90253	48.43253	1142.45095	49.62697	3.82314	8.43690	8.09160
15.88401	7.42968	8.52021	0.03873	27.82429	7.80729	6.87782	1.00000	8.31898	12.25282	79.41727	6.74253	37.37370	1055.21609	40.64095	7.15723	8.40585	9.53227
30.16867	9.14292	6.68858	0.22076	50.76631	9.04085	2.98104	1.00000	6.54980	40.63316	-74.13653	10.98962	49.61000	1125.69944	42.01787	8.39094	8.92214	5.85178
0.37576	10.27410	7.02204	0.63558	64.46692	7.75540	6.39971	1.00000	8.11742	9.82564	78.25795	7.62640	50.01812	1137.09622	47.64322	3.64576	9.19701	8.98278
13.70929	8.30266	8.34282	0.11293	44.64197	9.18102	5.50097	1.00000	8.03534	31.39547	34.75699	5.88802	46.30803	1194.40394	52.11103	7.30356	9.72050	7.13280
11.19893	12.03274	8.87205	3.48481	60.61257	8.47212	5.64870	1.00000	8.11990	41.41204	2.18247	6.67018	53.65387	1174.64573	20.84886	3.70790	9.05115	8.54964
4.87850	6.67922	9.19036	0.05987	40.58125	6.28522	9.54107	1.00000	7.89209	13.73417	-89.71472	6.47121	39.68900	1063.53832	56.29736	8.39513	9.48180	10.24539
12.98841	6.25554	7.40679	0.03249	60.15235	7.06992	7.29241	1.00000	7.66080	32.17629	75.06583	8.94585	69.37675	1118.82833	58.14324	9.78692	9.04491	6.52570
	9.42273	7.90590	0.27028	43.38237	7.07490	7.16636	0.00000	9.27925	0.49113	29.47306	6.49699	26.60746	1066.16432	44.60654	10.83753	9.49456	6.04040
8.23047	9.40615	6.56986	0.27230	53.85842	9.09996	7.33450	1.00000	7.69913	55.62047	37.49338	7.64305	35.98844	1080.97552	45.78669	7.51255	10.75979	10.65339
-4.63438	8.29444	6.30586	0.12255	61.00350	5.31127	5.16906	0.00000	6.73055	58.23583	92.48278	4.99950	59.04520	1199.13395	64.59298	9.54797	8.73001	7.20393
33.34282	7.87168	7.32955	0.09039	50.47408	9.13257	7.98482	0.00000	6.99964	52.48173	-2.12139	7.15601	59.75782	1054.22462	37.14888	9.05360	6.17085	11.32451
14.23639	11.49596	8.28747	2.03501	51.52689	6.81251	7.73952	1.00000	7.99347	45.47885	133.42825	5.64321	17.03703	1100.45570	36.75226	6.48618	10.66162	10.80377
23.00271	8.34100	6.08027	0.12148	36.22612	7.82457	9.76893	0.00000	6.67458	18.57677	-72.22625	8.93016	46.87885	1150.49266	42.66168	8.42834	7.05636	8.20058
3.18824	9.41919	8.54671	0.29594	43.85593	8.32877	8.16115	1.00000	6.91836	41.8542	-87.66561	5.35439	60.64609	1116.17687	42.59139	8.23799	9.63349	9.99908
0.42002	8.67963	5.83581	0.13344	50.31557	6.14237	6.76528	1.00000	8.68029	38.70734	-77.02303	8.85228	57.15429	1156.43850	37.78083	5.37026	10.35068	4.68484
15.65943	7.68426	8.24291	0.07615	47.91039	8.12889	10.14140	1.00000	7.60580	51.20219	7.36027	6.85485	40.84915	1167.49078	25.23377	8.73452	8.53609	8.12685
20.59209	4.96786	7.91095	0.03405	46.59346	6.87350	6.49503	1.00000	7.72636	56.11281	69.49015	6.92826	52.57431	1084.98243	60.44038	10.17179	9.92885	7.88691
18.81041	6.25610	6.85275	0.04427	26.40876	8.58611	5.92503	1.00000	6.96822	32.52515	-93.75018	9.26288	20.52700	1085.19303	54.48947	5.37068	8.20113	7.81884
0.51703	8.66763	8.64634	0.14888	39.09086	8.26346	8.67042	0.00000	6.42536	14.95472	120.89694	6.73584	53.84729	1076.12199	43.64710	5.94877	9.92011	10.13161
1.35649	7.04288	6.43696	0.04486	32.10450	6.38733	7.76577	0.00000	7.64457	41.82143	41.77921	8.58763	67.27994	1153.34543	42.35630	9.42939	7.78397	5.46502
4.53697	6.10312	8.15353	0.03326	25.87743	9.31139	6.05950	1.00000	8.19519	38.07789	13.44275	8.55965	51.70665	1108.87345	59.66332	6.98886	8.97181	7.58017
15.99824	4.53160	7.37805	0.03577	38.11166	9.20976	7.22433	1.00000	8.90600	37.13548	-3.67029	9.11318	66.40192	1128.36080	57.25015	11.72819	7.82335	8.04739
31.28220	6.22311	7.13115	0.05448	33.70714	5.75194	4.26869	1.00000	10.17825	7.62789	4.74161	10.20388	67.08304	1139.33324	39.97188	7.45100	6.79700	8.42727
14.53336	9.65922	7.37386	0.34618	53.71064	6.93082	9.83984	0.00000	8.61644	41.91886	8.73812	6.45802	54.39976	1129.45703	63.83362	8.51201	6.60870	7.14175
28.42837	10.63486	6.82081	0.87399	67.41015	8.55788	5.98154	0.00000	7.57237	27.71809	-82.35176	5.94657	57.42177	1067.82685	47.62865	9.75156	9.56417	7.13737
-7.83012	10.04413	8.88210	0.50824	47.62391	7.05348	10.36608	0.00000	8.23755	53.59337	9.47629	4.76010	54.50775	1136.65468	52.86556	7.18252	5.32527	6.97650
-3.88979	9.75010	7.91497	0.37684	23.80522	8.32076	9.06246	0.00000	8.68207	33.98154	-81.23621	7.04834	72.88290	1092.99752	25.18702	10.66380	6.91051	9.92523
3.18332	8.49102	10.79867	0.12618	44.63019	10.01621	6.21176	1.00000	7.01759	-34.88422	150.60036	6.44650	41.08892	1151.10878	52.71816	6.71163	9.59534	9.74152
7.37470	6.51160	8.15575	0.04275	48.46141	8.30219	7.80618	1.00000	8.09558	49.13645	8.91229	8.39853	45.22459	1056.68948	59.44311	10.86184	9.89289	5.65809
10.46565	9.26204	7.47747	0.25392	44.96717	8.87571	10.19830	0.00000	8.79650	50.80019	7.20769	7.14907	40.49991	1101.98314	59.64025	8.17883	7.05294	6.82198
18.55754	7.48404	8.55387	0.03259	56.69915	7.03850	3.72314	1.00000	8.76597	54.60528	18.34717	5.01280	52.74761	1155.08277	46.27452	8.50287	8.80977	8.96458
23.69584	8.44681	6.53292	0.15538	45.76577	7.94258	7.28555	0.00000	6.80277	6.03333	37.55	7.31908	36.26684	1103.87603	41.36093	8.72009	8.83258	6.35517
11.41128	9.05516	9.86412	0.20223	31.04480	6.92259	6.11808	1.00000	8.80337	35.61452	-88.81395	8.56897	59.34141	1062.22315	43.00436	11.49284	12.38695	3.56758
6.66313	8.94438	8.55415	0.18888	43.44403	7.95030	7.93451	1.00000	7.71412	35.815	139.6853	7.32436	43.90966	1066.28767	43.42825	7.25201	8.31151	8.46171
26.61021	5.49681	7.28858	0.02754	39.26456	5.87788	5.66680	1.00000	8.41152	-22.57306	-47.1725	8.10696	37.17716	1148.60414	60.81442	7.35060	9.84465	8.81572
6.87330		6.71730	0.05786	69.13248	7.52493	5.83707	1.00000	7.11925	44.75874	19.21437	5.78254	26.06085	1170.95173	19.34728	8.37786	8.51596	9.59928
16.20205	12.09350	6.60179	3.69930	50.02673	8.74450	6.75152	1.00000	8.95729	53.93361	37.92792	4.38507	55.45193	1148.44168	31.44937	4.84859	6.19920	7.18531
17.60832	8.32117	7.82095	0.10260	47.84256	7.42319	9.09969	0.00000	7.12369	59.33333	18.28333	7.69710	25.95410	1064.06218	28.49446	9.00881	7.48220	9.63398
13.03983	9.14388	7.86410	0.21945	50.49918	9.14905	8.23762	1.00000	8.95406	34.25807	-88.70464	7.26280	63.89401	1157.67373	54.93395	7.08207	10.16989	8.99177
15.70950	9.14691	7.52766	0.22944	58.00322	10.79197	8.08978	0.00000	7.17350	-8.43333	114.33333	5.66021	45.87110	1072.72552	57.35179	9.84509	5.01100	11.72182
16.85104	9.27195	8.28517	0.25237	56.00144	9.29125	4.73990	1.00000	8.71347	-37.88333	145.06667	7.71725	20.97331	1097.48672	50.61337	5.59826	9.50194	10.03370
7.46283	8.64647	6.92929	0.15357	47.85941	9.39546	6.57214	0.00000	7.50599	4.94273	15.87735	6.17929	44.00168	1071.88518	48.90541	10.53217	7.96618	6.94844
8.56853	9.37437	7.77034	0.27145	37.46708	8.02612	4.22716	1.00000	7.71860	44.89784	8.86374	5.81792	45.45100	1082.72147	26.34349	6.72629	10.18374	10.11073
32.27964	6.99960	8.42633	0.04069	52.43062	7.20748	8.72109	1.00000	7.01716	53.53333	-7.35	6.88698	39.66873	1056.63856	19.50387	7.35662	9.23532	9.03025
30.38616	7.48886	7.68416	0.06741	17.90525	10.37528	8.26214	1.00000	8.19731	43.54072	-116.56346	5.91135	29.04897	1094.54312	31.21940	8.78733	10.24930	11.21040
20.03071	10.08413	6.81434	0.50687	51.32117	6.31228	6.02326	1.00000	6.21634	9.3337	122.8637	6.08378	44.97695	1179.78156	68.29343	5.46871	7.27643	8.28331
17.14225	7.81431	8.28811	0.08086	53.40714	7.10698	4.48160	1.00000	8.13334	35.21222	2.31889	9.46056	51.52557	1098.39118	54.96179	8.02045	8.82356	6.33008
0.81149	6.93930	6.35609	0.03271	37.62620	8.40396	6.86395	1.00000	10.28342	53.78333	-1.06667	10.40449	58.13854	1185.82557	25.09111	10.38197	7.78566	6.07619
17.39256	8.60099	7.23712	0.15298	52.96640	9.21481	4.41036	1.00000	6.41198	37.13548	-3.67029	9.32999	57.18531	1165.16959	51.68173	5.34152	9.33820	5.96035
11.07943	7.77727	8.93113	0.08492	51.89479	8.78667	7.80540	1.00000	7.84681	5.6561	-75.87877	10.43223	52.91268	1176.94435	33.43303	8.97507	9.20324	4.96531
18.03033	9.74591	8.26626	0.39021	27.59360	9.53786	5.57247	0.00000	6.59501	50.76306	-1.29772	4.98061	71.06611	1104.76067	42.33072	8.58790		8.05701
9.89062	5.55618	7.60530	0.02103	38.72461	7.35369	5.99873	1.00000	6.39512	51.42708	-0.91979	7.58972	30.41310	1109.36283	64.11099	6.53670	9.20113	8.19604
11.65120	7.65533	8.15299	0.08767	73.18160	7.47061	7.23572	1.00000	7.40846	34.25628	-78.04471	9.25743	43.84288	1097.54014	47.28001	9.59132	9.91763	5.11661
13.10406	7.87085	6.51120	0.07706	28.41213	6.65960	5.76129	1.00000	7.53540	30.81383	75.16878	10.32682	34.48160	1150.14416	55.95289	7.22428	8.10113	6.19987
17.81618	9.35236	8.98114	0.27465	49.84128	8.03707	6.19334	1.00000	8.29961	36.82167	128.63083	5.89350	27.99542	1100.12216	46.96635	7.11196	7.94209	8.37454
1.36209	9.86033	7.28287	0.43598	50.20076	7.92426	7.28230	0.00000	8.94038	21.46527	83.97573	4.82225	51.11094	1088.93367	40.25257	12.36907	10.38093	6.19039
17.41234	8.49991	7.42952	0.11668	64.18044	6.85964	6.38754	1.00000	8.17015	52.53048	13.29371	5.70629	56.37986	1160.01627	54.37675	8.63578	11.40142	8.91803
17.93521	9.05306	7.73755	0.18047	48.21496	7.49421	4.44528	1.00000	6.96976	33.86419	48.26258	4.71447	34.24004	1062.72978	20.68022	6.95970	9.16178	9.50714
22.79480	8.60252	8.46470	0.13571	54.69993	8.45044	9.64090	0.00000	9.06804	-22.45667	-47.53028	8.81906	45.54594	1181.36268	46.45527	7.13454	8.83085	6.36610
9.22926	10.24334	7.62394	0.60168	70.56051	5.91143	4.12879	0.00000	8.73787	32.87533	71.57118	4.88140	47.80806	1052.50754	38.37625	10.30189	10.07530	6.89385
4.18044	4.79682	9.00682	0.03196	57.61033	7.25303	5.49000	1.00000	7.74977	-11.78333	19.91667	11.49145	40.07029	1056.60677	46.00699	10.99115	5.65451	9.19419
7.31175	8.77938	7.25864	0.16191	73.45077	7.95956	7.33872	1.00000	7.28101	8.56697	123.33471	5.26365	44.15322	1103.22429	43.41981	8.44773	7.92238	7.81387
16.78110	8.53385	8.28730	0.12976	34.34992	7.92127	4.48467	1.00000	9.29179	39.78504	-85.76942	6.64210	47.90673	1108.96684	28.68752	7.04509	8.60146	9.67909
21.78902	8.60919	8.22835	0.12526	50.38055	7.89671	6.57607	0.00000	7.47853	-32.45242	-71.23106	8.14209	41.33719	1116.02998	34.16966	5.26849	7.86362	7.99557
14.07281	9.68723	7.23761	0.35001	48.47417	6.34498	4.13043	1.00000	7.45284	50.79205	-1.08593	6.63971	40.17586	1199.44180	49.07029	6.74618	11.68376	10.92195
13.24825	7.46216	8.22908	0.07651	55.03571	9.23984	10.11585	1.00000	6.51587	46.32313	-0.45877	7.45173	40.42790	1193.03672	45.74622	8.26774	9.11583	7.76014
22.31030	6.02653	8.85397	0.04049	51.94470	9.05770	7.18579	1.00000	8.52251	53.93361	37.92792	7.01835	49.90980	1136.45068	29.86489	12.80524	11.42160	6.12146
1.64983	9.40379	6.91833	0.28202	54.20620	8.10042	6.65736	0.00000	8.60546	10.63504	-85.43772	8.20198	49.50993	1090.89984	56.39916	7.74468	8.94336	6.49810
13.29753	9.16139	7.83087	0.23044	51.22924	6.72193	6.91714	0.00000	7.12203	10.61285	12.19458	8.10471	30.82659	1166.41322	35.04649	9.60806	7.89206	6.15430
2.53247	8.86033	8.24713	0.17656	52.77361	8.08656	8.57952	0.00000	8.97107	38.07789	13.44275	6.98676	60.31356	1194.15094	38.95071	8.87931	5.57623	9.44712
12.93113	9.42194	7.06207	0.27694	76.46483	8.02757	4.95860	1.00000	7.33968	46.75451	33.34864	5.14899	40.82939	1087.53769	50.00665	5.71337	9.40175	9.92839
13.57250	7.91207	9.01572	0.09751	35.78447	6.98177	4.10127	1.00000	7.31278	-27.50578	153.10236	7.54554	40.29015	1171.09313	43.69022	7.67045	11.18316	9.42635
8.61871	6.82483	5.54604	0.04857	44.57919	7.53263	5.25797	1.00000	7.25280	34.4833	136.84186	7.85719	50.09838	1119.02768	41.70104	7.46662	9.96671	9.24891
22.73813	9.53515	7.72842	0.31522	51.63059	8.38089	8.60941	1.00000	8.24550	42.50729	1.53414	10.20898	65.25973	1125.40890	54.64237	9.42473	11.15096	2.56252
17.17487	7.19610	6.95334	0.06435	55.96231	9.32461	5.38876	1.00000	8.15555	37.31309	40.74357	9.40305	35.62916	1197.81427	34.00871	9.86532	9.17882	
7.31716	11.22061	7.15408	1.56580	36.43819	8.96147	9.04806	0.00000	7.70295	-33.75881	150.99292	5.13277	40.51699	1131.67717	26.46116	12.36188	7.40485	10.36218
14.02753	8.85293	7.66696	0.18023	56.23538	9.10574	7.13175	1.00000	8.11510	39.43534	-84.20299	7.21480	67.89892	1164.42058	59.15567	6.72747	9.41069	9.77194
19.15874	7.42346	8.51728	0.06074	50.92696	6.28767	6.72045	1.00000	8.07390	23.0072	-82.4017	5.73725	51.55786	1088.03906	65.59530	8.86826	11.77053	11.42885
20.55032	10.30083	6.99090	0.64248	65.45489	9.23914	5.64665	0.00000	8.64881	29.98869	122.20488	7.00828	35.49988	1091.91435	33.16612	9.28916	9.62131	6.16806
12.50883	10.17081	7.96535	0.55405	44.12201	7.83610	7.48712	0.00000	7.34043	34.86472	117.55417	7.16942	60.15627	1160.36036	36.96021	6.90046	9.04628	7.84357
10.13444	9.59596	7.89015	0.33913	59.80435	8.40741	7.40669	0.00000	7.07220	50.74497	3.20639	6.35147	20.44937	1085.79146	63.05360	9.87722	8.30363	7.37182
3.89533	8.98548	7.34922	0.18912	47.67576	6.14236	4.73472	1.00000	7.63604	32.42067	-104.22884	6.27017	46.04707	1142.19955	56.86979	4.13515	7.17922	8.31999
12.23156	3.71344	6.40152	0.04577	58.39103	8.30258	8.84320	1.00000	7.39504	-11.48472	-37.93278	9.60589	18.23831	1183.79805	49.89812	10.93870	7.10386	8.64834
8.75062	6.73603	9.78509	0.04959	62.17312	5.93043	3.86300	1.00000	7.42812	40.78206	72.34424	8.59091	45.03663	1055.66540	36.65483	8.84465	8.93692	7.54164
22.90361	7.65343	7.34698	0.09011		6.85973	6.22879	1.00000	7.12805	53.93361	37.92792	9.26064	30.97348	1128.25730	51.56049	10.53017	10.21893	5.34321
17.57838	9.87088	7.37451	0.43498	46.81549	5.77463	6.12576	0.00000	6.95209	6.03333	37.55	6.46012	72.59027	1137.41959	43.47969	7.92166	9.75545	7.08289
-1.15431	6.04536	8.88450	0.04549	30.27162	7.34103	7.85250	1.00000	8.95404	45.50369	11.412	8.02668	44.38247	1097.93251	58.23615	9.74299	9.31966	6.18923
37.02350	9.54424	8.09509	0.30969	61.54260	8.53219	6.51989	1.00000	7.54321	10.12268	77.54372	5.34615	37.06357	1195.92684	50.27219	8.01111	8.76113	10.00092
13.97896	9.56310	6.71201	0.32208	60.73225	6.43354	5.46615	0.00000	8.72064	40.68066	-73.47429	5.27603	40.22655	1160.06127	57.20737	9.06930	8.59425	8.37384
8.80072	12.22646	9.05606	4.20997	49.38888	8.21847	6.94295	1.00000	9.11087	50.80019	7.20769	2.21731	39.96817	1131.82560	39.34811	6.91566	6.95396	8.32031
7.83399	10.70843	8.31634	0.94720	49.30259	8.17741	9.06499	0.00000	8.17754	-15.675	-38.94722	5.28000	51.62266	1139.38516	39.67876	10.59133	6.45489	8.76017
4.20467	4.70022	6.90713	0.02515	66.96530	7.40396	7.10943	1.00000	5.78744	10.12268	77.54372	8.59693	58.09932	1140.91928	52.68502	8.60957	7.57119	8.43248
15.63614	8.28279	7.52039	0.12581	48.02151	7.01981	5.93608	1.00000	6.22918	5.4709	100.24529	7.79300	36.53462	1067.71698	57.64779	7.01610	9.55128	7.71818
16.19534	8.57433	7.71947	0.13391	47.94895	8.56919	4.63766	0.00000	8.06541	47.90771	106.88324	4.68361	38.23175	1114.99370	22.57560	9.57258	9.49774	6.99599
19.33962	6.37272	6.59718	0.05687	59.69582	5.38827	6.04394	1.00000	7.81876	51.39148	-0.29825	9.46227	51.69577	1150.31656	53.12704	7.75565	8.27578	7.28837
36.32202	7.87982	9.82462	0.08684	64.14586	6.26620	5.70038	1.00000	10.12119	55.64776	38.02486	7.83451	31.67446	1095.47762	45.76726	5.16566	11.53520	6.16201
28.54436	10.33396	8.12648	0.64461	46.79818	7.26380	6.63399	0.00000	7.67632	46.32313	-0.45877	4.08892	41.66581	1177.90631	55.32656	10.34380	10.37597	7.52410
11.83434	7.34320	7.07519	0.06153	61.08588	7.25333	9.01571	1.00000	8.11344	48.8765	2.18967	6.45250	45.64800	1085.27744	50.44664	11.10606	13.84302	4.02665
6.24568	12.37202	7.92240	4.84400	53.73599	7.93464	3.88299	1.00000	8.47703	34.25628	-78.04471	6.63834	28.15725	1088.57753	52.58825	5.80280	8.38731	10.79240
22.78359	10.15889	7.87418	0.55577	57.73988	6.90618	9.11441	0.00000	6.62877	40.53123	17.58522	4.31070	49.94835	1125.88954	58.36699	8.77324	5.17957	8.67424
8.67049	9.60550	5.70588	0.33915	48.77582	7.50255	8.91631	0.00000	9.27618	30.46907	70.96699	5.20725	28.79546	1154.39983	48.65707	9.15514	5.34509	10.48481
15.01097	6.43933	7.12811	0.04556	40.09792	9.95478	7.38306	1.00000	7.42027	-6.8	39.25	10.92890	53.10776	1073.33234	36.92829	11.26939	8.49146	6.52774
10.17081	9.42129	6.21652	0.28207	41.84649	6.71117	9.92404	0.00000	7.22259	53.38333	-0.76667	7.17979	36.14564	1167.58182	40.19950	9.49668	6.90682	9.30995
8.73539	9.30228	7.21363	0.24828	61.17177	8.30100	11.68021	0.00000	7.62745	40.55851	17.80774	6.01189	46.98590	1070.95073	49.49479	6.10876	7.12829	5.69738
-2.81313	10.27285	6.47781	0.63535	43.40171	8.47574	5.24680	1.00000	8.75221	34.25628	-78.04471	3.16318	34.93386	1177.52858	28.68934	7.99570	9.27160	10.66783
21.13227	8.20280	8.12093	0.09020	49.93995	8.79477	7.97571	0.00000	9.39430	34.85	117.33333	7.67819	33.22527	1156.18865	58.85943	6.62361	8.56908	7.17446
30.46017	8.98615	8.78956	0.19044	48.44026	9.25501	7.59878	1.00000	5.68436	34.8825	128.62667	6.87644	60.70618	1063.49401	54.95906	7.01316	8.14968	8.38508
6.32102	8.74879	9.17110	0.15001	30.48974	8.30971	7.50162	1.00000	9.71953	41.82143	41.77921	8.86037	29.06525	1140.17051	31.75677	5.62136	10.07392	7.65159
14.92983	7.43873	8.08637	0.06536	81.85439	7.02770	8.86406	0.00000	7.51219	59.80917	30.38167	6.19277	50.05745	1194.73556	58.57244	11.22419	9.02750	5.32147
36.46542	6.78895	8.07680	0.04999	45.01270	7.33017	8.82956	0.00000	7.06295	50.74497	3.20639	9.14360	70.45113	1113.89119	44.48583	6.74686	6.45548	8.05934
-13.30092	5.21140	9.57800	0.02040	51.77029	6.08591	10.04592	1.00000	7.54973	51.78967	1.15597	7.59749	41.84138	1103.30061	31.49402	9.91529	9.62947	6.08400
35.89600	3.63067	9.98312	0.02808	55.95767	7.63971	8.68159	1.00000	7.85097	34.86472	117.55417	9.50662	39.13709	1182.59338	31.52730	10.85261	7.21262	8.76041
22.09774	11.87437	7.33873	2.97176	48.09430	9.22422	4.88003	1.00000	9.36164	41.92361	20.91361	5.68097	66.76329	1100.40119	42.15741	3.77424	9.63647	10.62099
34.44109	7.18306	6.20569	0.07138	48.29037	7.65067	7.84516	1.00000	6.85694	9.82564	78.25795	10.86805	30.04702	1142.82350	42.35049	8.18911	8.43500	5.89389
2.75890	7.84504	7.70829	0.07243	46.77924	6.97730	4.19682	1.00000	7.33213	38.47917	-1.325	10.38446	44.23877	1090.31419	67.40205	5.99976	8.43642	7.19219
14.60633	7.18875	7.77260	0.05277	42.40538	9.46374	4.63152	1.00000	6.58187	14.53767	46.83187	5.90656	49.33366	1053.43657	53.09902	6.07095	11.78300	6.87080
13.01214	8.88268	7.94843	0.18148	45.02459		5.44009	0.00000	9.19427	31.82539	72.54064	3.42657	57.52192	1093.70224	37.69583	10.23688	8.89920	8.28202
6.94435	9.09348	6.39346	0.22142	66.84621	9.03696	8.17707	1.00000	6.33375	49.07866	30.96755	9.61959	28.40922	1091.77106	46.86190	6.15839	10.83100	9.16961
