warning	PAHs	H2CO	O3	CO	SO2	NOx	Pb	TEMP	PM2.5	C2H3NO5	CFCs	latitude	PRES	longitude	PM10	NH3	CH4
1.00000	7.06093	32.57402	9.16744	6.77290	7.81358	6.92412	55.03731	27.44140	7.63155	0.14239	79.01607	39.57582	1098.25590	-105.11221	5.24122	6.56125	8.76592
0.00000	7.21289	53.16705	7.28213	8.18886	10.32690	7.49392	34.45562	28.27435	8.98525	0.13551	75.01198	41.0051	1189.98648	-73.78458	3.46025	7.02508	7.89059
0.00000	7.97070	60.68826	6.90964	7.09659	9.36478	7.66919	54.87804	19.80833	6.30080	0.11924	58.54105	46.1351	1152.04544	-60.1831	4.40183	9.43790	9.05674
1.00000	7.86432	44.75482	6.91840	8.37224	5.80320	8.97228	47.16672	10.66019	8.13507	0.32208	70.38038	49.41029	1144.99085	38.15035	7.75094	8.19033	7.17037
0.00000	8.90310	61.36010	9.22593	8.01321	7.97479	7.85463	29.47277	30.72579	5.69898	0.13805	62.09696	53.14657	1153.06799	140.72287	4.19839	6.07069	7.05783
1.00000	4.43317	46.60059	6.36380	6.79015	9.26633	7.71232	49.96628	25.07753	6.05419	0.27522	71.24178	38.07789	1171.26559	13.44275	7.82542	9.71447	6.10927
0.00000	8.24762	48.49797	7.03599	8.36051	8.66035	7.25744	30.61234	5.65145	5.89707	0.17008	67.77059	14.95472	1098.67232	120.89694	5.46417	4.89673	5.59659
1.00000	3.69767	57.24831	6.09591	6.93993	8.72555	7.60202	45.69391	12.98072	5.97248	0.38694	85.96165	-6.48167	1188.38050	106.85417	7.85001	10.08954	6.69284
1.00000	6.51753	52.91488	5.90091	5.80416	9.10768	5.98634	60.10432	21.55176	5.80765	0.87717	68.28602	50.64336	1105.06695	7.2278	9.06789	8.61564	5.00923
1.00000	7.91523	30.53794	6.04062	6.35048	8.68981	7.53515	45.64594	14.25133	6.88025	0.55666	64.93794	48.90472	1198.12718	2.2469	8.69425	7.25673	7.93260
1.00000	6.55341	43.58455	5.71014	6.14691	6.27220	7.82805	49.71605	36.71124	8.05296	0.41540	63.83023	7.06273	1105.97506	-1.4001	8.45461	9.26774	6.23428
1.00000	8.05880	57.94671	7.60616	6.96976	6.83770	5.40828	48.14864	21.88462	8.17852	0.23223	60.11536	50.23805	1064.75862	8.86704	7.44198	8.12422	7.94673
1.00000	5.87213	71.97919	6.65832	8.15572	5.75643	7.58710	79.61932	20.61086	7.69155	0.26121	68.52588	55.38752	1124.75839	36.73307	7.50746	8.60199	7.01751
1.00000	6.18924	57.28144	5.82605	7.67326	5.32816	7.92218	49.99922	12.97572	8.10771	0.49978	79.02619	48.21644	1137.04419	9.02596	8.42537	8.69640	7.97346
0.00000	3.97402	55.30463	5.70831	6.71068	7.30494	7.93901	61.31709	2.40948	8.70463	0.18838	71.57012	45.35	1057.01653	126.28333	6.93044	9.36179	7.21465
1.00000	4.08117	31.25406	4.25491	6.22332	8.73086	7.88567	45.27963	6.65062	9.29766	1.14438	86.00581	40.82232	1054.69142	-74.15987	9.58714	8.62842	7.75082
0.00000	8.65018	56.31220	8.30713	6.07269	10.15031	6.05405	49.75708	25.02397	6.45877	0.20656	72.26487	-37.9	1195.21080	145.18333	7.40877	5.66730	7.82430
1.00000	6.12556	55.22848	5.57885	9.26432	8.52892	7.94520	35.38063	13.28516	5.37664	0.86213	74.68150	31.28092	1170.90756	74.85849	9.21870	9.03132	7.41317
0.00000	7.96408	65.23213	12.87766	6.28909	9.35946	6.83456	70.22204	9.06342	6.48128	0.17102	68.69526	14.95472	1077.37757	120.89694	6.78880	7.22164	7.60125
1.00000	10.47135	52.33965	5.27072	6.01752	8.44560	7.03213	37.72011	-3.40677	9.75979	0.56132	70.42708	41.75338	1054.61782	-86.11084	8.70227	10.29806	8.27390
0.00000	7.19121	54.28906	6.59279	8.01769	9.14845	8.07139	50.28907	5.27628	8.32669	0.14380	67.71961	5.4709	1111.69029	100.24529	5.18306	7.47319	6.27448
0.00000	4.97312	38.59019	6.13638	9.31316	9.64443	7.38081	29.47468	11.54619	9.73641	0.15938	69.68837	33.45122	1159.73483	-86.99666	5.36207	9.70209	6.33109
0.00000	2.75006	52.75212	4.55095	7.86663	10.06911	7.26676	71.68637	27.05654	9.50250	0.88872	75.78537	-1.6	1077.36289	103.61667	9.26105	9.33316	7.13514
0.00000	6.27500	37.40921	6.29919	6.18945	11.11778	8.08881	34.51430	27.64815	7.68769	0.18622	69.98371	-34.28853	1189.08600	146.05093	6.63666	8.57032	8.71260
1.00000	4.76771	57.54518	6.48724	9.33631	3.50169	8.50310	40.85812	22.89943	6.74312	0.27455	86.15249	-30.60106	1075.94860	-71.19901	7.49374	8.14282	7.99583
1.00000	7.63144	33.25988	8.21006	7.06005	5.57293	7.75676	49.10564	22.39747	8.08525	0.39614	91.41400	14.8361	1094.77457	120.97844	7.94127	8.84825	8.93920
1.00000	6.76814	45.58225	4.66452	6.90550	6.00178	7.78363	64.37173	11.15387	9.03969	2.62083	71.74908	5.20856	1095.16986	-74.73584	10.46551	11.14053	8.32809
1.00000	6.83297	48.17556	9.44840	7.50350	5.42506	5.97351	44.33484	2.49616	6.91641	0.21844	74.66605	39.09112	1170.98114	-94.41551	6.83867	6.94038	7.95600
0.00000	8.46156	49.87760	6.74631	8.38722	8.71585	7.77878	50.53477	21.13618	6.95887	0.15376	54.27904	50.76306	1088.94278	-1.29772	5.07230	9.49919	7.78348
1.00000	5.58699	41.57263	8.19143	8.13616	7.78603	8.09512	77.01843	30.36358	8.38458	0.12011	72.33516	42.7	1057.85425	27.25	5.75936	7.37404	5.87915
0.00000	7.86662	56.88639	9.43123	8.14401	9.71175	8.30355	60.75557	7.71609	6.95065	0.15510	80.23173	43.78956	1147.99152	7.60872	6.92053	5.41766	7.08895
0.00000	7.76417	33.74972	4.98672	6.82385	8.03264	6.61005	26.83744	45.60944	5.38651	0.14359	72.20302	49.03685	1061.68324	8.70745	6.31615	4.86723	8.73610
1.00000	2.42455	52.34453	5.78489	7.98527	8.70816	5.99125	75.51342	10.75391	6.33883	0.33099	67.79163	33.4425	1109.84975	129.96972	8.08518	10.46020	7.08504
1.00000	8.00288	60.06255	8.60682	7.14698	5.05205	6.56011	52.05780	17.31462	7.37389	0.09769	65.32412	13.70727	1113.20635	9.15013	6.45646	6.55953	6.92182
0.00000	2.98839	46.90781	4.57481	8.74155	8.25966	6.59952	50.43891	20.59807	9.86476	0.20487	63.17445	38.40917	1137.76286	112.73333	6.89436	11.97272	7.13784
1.00000	5.46558	28.94651	6.35681	9.15889	4.54861	6.93432	61.46323	12.70965	7.38898	0.29932	75.27817	51.21667	1178.49507	6.26667	7.68472	7.87346	6.59517
1.00000	10.88497	51.27629	5.03618	7.59307	7.72236	10.05690	39.08703	10.66148	10.18947	2.58672	85.82298	5.4709	1197.22200	100.24529	10.46445	10.63193	6.31050
1.00000	9.49029	51.29574	6.24359	7.01867	6.79201	6.46103	42.66780	15.95693	9.09227	0.69487	81.69527	2.2139	1194.89637	102.3278	8.95264	9.41372	8.13628
1.00000	5.33911	62.32183	6.49865	6.56402	9.05639	6.67228	39.01199	9.23284	5.20758	0.39069	73.47742	41.6764	1193.82346	-91.58045	8.32176	9.47060	7.32637
0.00000	9.21931	51.89258	12.56721	6.73644	8.78875	7.37982	53.20560	21.52219	5.86663	0.09561	62.01434	41.0051	1175.06449	-73.78458	5.38115	5.61801	5.87983
0.00000	10.73408	54.90815	8.04221	8.56513	8.39895	7.37654	40.49371	15.70534	7.23827	0.20165	77.84623	11.12018	1148.32981	76.11996	6.52026	8.04270	5.85482
1.00000	10.09098	34.72213	5.75062	5.88481	7.62488	7.50584	55.19517	14.60445	10.09041	2.47172	77.52642	43.35071	1127.59546	46.10925	10.37888	10.50244	6.15240
1.00000	2.08205	44.73793	4.81444	7.06706	9.45707	7.74495	46.91839	20.08280	6.04877	0.78078	75.54014	36.06386	1072.35507	4.62744	9.14933	11.42625	8.06161
1.00000	3.32994	45.26470	5.33431	6.94342	9.13230	6.66357	60.62002	18.10433	4.88365	0.90845	82.95821	6.84019	1196.74543	79.87116	9.29056	10.94533	7.07432
0.00000	4.94921	43.91324	5.26874	8.30244	7.94782	9.04402	41.07817	21.98840	9.75668	0.23681	75.16074	29.69221	1143.44076	72.54566	7.36275	9.04472	7.45922
1.00000	10.29544	40.46384		6.98367	7.48769	6.39937	58.46758	34.99525	9.81541	1.70044	77.10476	11.84962	1053.23274	-86.19903	10.01535	9.81502	6.89491
1.00000	4.98227	45.05658	4.34922	8.89537	9.83457	6.51165	40.14564	-2.32685	5.87003	2.37049	78.45135	15.5439	1054.50782	73.7553	10.34828	9.78377	8.46719
1.00000	7.50452	57.43097	8.24937	7.61113	4.87128	6.95395	63.76595	16.72623	6.99729	0.12646	71.64768	37.19723	1060.96041	122.05228	6.36293	5.85277	8.92103
1.00000	6.40391	51.01483	5.02405	6.54749	9.31105	6.16123	51.25782	12.57325	3.70070	2.60673	81.01620	-22.45667	1188.47222	-47.53028	10.46056	9.69585	6.93465
1.00000	6.85933	48.39256	6.48812	8.10289	8.35535	9.70600	57.29198	-11.74009	5.51080	0.37367	77.83649	-29.2975	1103.66899	-51.50361	8.24916	8.13954	6.41234
1.00000	11.52746	50.36753	7.42580	9.53256	7.16634	8.04910	69.01351	15.08483	9.19457	0.33486	60.81277	50.76306	1148.21088	-1.29772	8.11914	7.85241	8.51344
0.00000	9.43290	48.24494	11.16476	6.97405	10.27775	6.10089	56.16310	10.60125	6.88270	0.20723	79.94058	34.25807	1086.81783	-88.70464	7.14724	7.45887	7.56439
0.00000	9.04768	54.03967	5.35579	6.98457	6.03700	8.89306	40.76896	25.15508	5.54149	0.09685	78.67514	17.06542	1077.14388	-96.72365	3.99299	5.87182	7.36325
0.00000	6.02694	49.84205	7.15859	8.11526	12.19681	6.63098	42.84680	21.86556	8.38290	0.17658	73.63731	53.49389	1159.04342	-1.29243	3.90228	9.32358	7.45698
0.00000	8.78469	38.51988	6.31825	9.43701	9.75294	7.63175	68.18611	2.83670	5.84673	0.68266	82.95001	31.92923	1122.81824	34.86563		5.82810	6.45238
1.00000	4.46356	35.80613	6.63878	6.26389	7.32934	6.55744	40.07699	29.22972	6.49883	0.25584	63.49492	12.35275	1094.51552	121.06761	7.64154	8.81509	6.31205
1.00000	5.19041	33.45402	6.15642	6.61486	10.21085	7.52016	44.75174	18.90919	5.06792	0.50707	64.26127	48.52961	1078.39895	12.16179	8.59920	9.87347	6.27340
0.00000	2.89311	40.58827	5.14363	8.43338	12.69690	7.16009	52.83636	17.74030	9.05723	0.35691	62.96757	8.56697	1120.05528	123.33471	7.97955	10.98215	5.92369
1.00000	4.83776	50.03559	6.05992	9.59248	8.03335	6.35341	30.16483	7.48474	7.49960	0.54933	70.79696	42.819	1078.40627	47.1192	8.77513	8.56683	7.70383
1.00000	10.12106	36.40827	7.89110	7.51425	8.42518	7.27312	34.20856	15.45119	9.06083	0.47507	85.74344	51.14942	1162.74936	15.00835	8.58838	9.56746	6.31100
1.00000	10.56478	52.90602	6.81425	8.03080	7.55390	6.68608	43.32866	13.82741	9.38503	0.95642	85.52702	49.28669	1060.46937	1.00288	9.39129	8.64272	8.03718
1.00000	7.89459	15.24754	6.86668	8.66999	6.88450	6.79196	59.29928	13.51364	8.60535	1.14761	73.80736	-3.20333	1100.94940	-52.20639	9.50755	9.84679	7.04632
0.00000	7.40069	100.00000	8.33512	8.50225	8.28388	7.20272	42.62889	8.81558	4.87908	0.15520	60.10784	53.7446	1056.60601	-0.33525	4.56308	5.05836	8.34830
1.00000	6.14237	61.95447	5.18316	6.38283	9.87311	7.60800	47.00120	30.12321	6.34508	0.99528	62.51470	27.52948	1102.63796	68.75915	9.38801	8.90016	7.71665
0.00000	6.27376	68.30772	5.70614	6.89806	8.30832	5.40335	44.09866	14.13151	7.43167	0.17445	69.81966	-31.95224	1126.22397	115.8614	6.14068	10.09773	5.55489
0.00000	5.76033	61.37505	6.40256	7.31259	11.12199	7.52862	65.99068	7.11251	9.45295	0.09817	92.67027	-1.6	1159.76112	103.61667	3.53415	10.62301	6.13552
0.00000	9.76547	63.86471	7.17731	8.41927	8.82404	7.50399	44.20263	4.06123	6.72158	0.13168	83.37410	51.40148	1155.75812	-1.32471	5.76369	7.26891	6.86180
1.00000	5.98031	46.88703	4.29338	7.52516	8.66758	7.89849	45.04089	13.61325	4.88168	4.60039	56.03201	51.168	1161.95386	7.973	11.03618	9.56020	6.70445
1.00000	7.68862	67.66906	4.55003	8.02993	8.99016	6.18583	49.48300	15.96499	8.45389	2.05267	70.65294	34.63915	1086.86587	-120.45794	10.20276	7.02106	7.68642
0.00000	6.20785	18.31229	8.92722	6.55315	9.20994	8.30076	45.80364	37.90457	4.88296	0.19265	75.63868	53.81667	1095.01336	-3.05	6.04646	2.52891	7.11290
0.00000	5.51883	41.68445	5.91636	6.93058	7.53055	7.64483	59.12617	38.23581	9.37349	0.07665	72.52307	48.98994	1129.92094	2.1699	5.85713	9.11931	7.19632
0.00000	6.70603	57.75462	8.74855	6.73862	9.63541	6.87045	68.72916	0.78687	5.78244	0.14831	71.85934	35.48199	1150.09219	137.02166	7.08822	4.40106	6.64622
0.00000	8.99794	57.88192	7.00718	6.94475	7.48164	7.57525	74.53658	18.64723	6.55610	0.10149	78.13500	45.99194	1149.08849	29.41824	4.90002	7.85256	7.27096
0.00000	6.14180	36.75901	6.01278	7.01508	8.90249	7.01867	41.61212	4.26879	7.20009	0.13543	94.92126	33.42585	1156.48702	-6.00137	7.08532	9.24406	6.70067
0.00000	8.12930	54.95249	6.58219	7.58117	7.47429	7.37252	40.44971	10.20637	6.29899	0.14121	67.78653	32.42067	1157.27869	-104.22884	4.87118	6.17652	6.24925
0.00000	6.30149	67.27599	6.35710	7.37224	12.79706	7.87213	48.36197	33.87427	8.43457	0.13600	65.79269	34.06635	1075.63441	-84.67837	6.61259	9.39470	6.93962
1.00000	9.80313	45.62215	6.07187	8.15092	8.08320	8.27260	48.89636	17.39770	6.04196	1.15883	68.57415	45.51667	1097.14932	4.86667	9.58011	6.34861	5.96090
1.00000	8.67046	39.79540	5.63191	5.72346	5.41231	7.13722	51.67682	12.70497	8.86722	0.52812	69.28896	28.92694	1118.25258	78.23456	8.72250	8.19784	5.69794
0.00000	5.79070	55.29301	5.66423	9.38096	8.04714	6.41274	68.28256	33.28847	9.04764	0.23206	67.41465	41.66394	1186.59494	-83.55521	7.44824	7.55001	7.39018
0.00000	4.12452	44.00106	5.08634	7.96303	8.43935	6.88290	53.94979	7.30603	10.36801	0.19642	71.83483	11.93381	1054.32108	79.82979	6.98544	8.95477	7.57062
0.00000	7.40928	45.80750	5.94856	8.94181	5.87583	5.80511	82.12479	15.74869	8.09583	0.14598	78.77649	27.34089	1070.32927	117.4831	6.99960	7.37090	7.82189
1.00000	7.14744	69.09537	6.38125	9.00591	9.67282	7.02755	41.51290	25.22182	7.91616	0.28473	78.92460	19.21667	1102.16562	73.08333	7.96399	7.44599	5.80095
0.00000	3.17920	54.01921	5.22112	8.88636	9.08874	7.05016	64.59284	9.97343	11.35826	0.10715	73.37430	50.20528	1094.85719	19.27498	6.04323	8.85723	8.19920
0.00000	6.95527	51.20763	7.47128	5.80239	8.49246	6.87708	64.97235	11.60285	6.02627	0.15192	73.63776	48.49144	1070.84230	9.20427	5.43577	4.96678	6.58150
1.00000	7.51903	35.24701	3.55159	7.42614	6.53625	6.96804	42.44162	17.12546	8.82833	0.55758	67.65913	42.67164	1161.02546	14.01481	8.63314	10.72682	8.66252
1.00000	7.52927	24.90582	4.42492	6.80273	9.72246	7.27530	56.69006	22.27369	5.15879	4.86969	80.89140	35.50056	1095.69922	117.63083	11.11445	8.78752	7.90976
1.00000	5.72923	66.19491	6.46423	8.43839	8.42303	7.67098	37.13654	0.58927	3.43943	0.91213	72.92071	51.65333	1093.36359	5.2875	9.33490	9.72317	8.82184
1.00000	8.68508	63.28456	5.63492	8.09579	8.02054	7.88610	69.95584	27.84360	9.51058	0.53202	96.75372	43.31667	1186.35476	-2.68333	8.62130	9.59420	5.85865
1.00000	5.20305	69.10112	8.53018	6.76740	7.98684	7.53387	41.75051	40.68355	9.23647	0.10632	76.85399	5.20856	1120.76591	-74.73584	5.10049	7.38321	7.54284
1.00000	8.07813	33.63960	5.38898	8.33372	8.02044	6.08843	26.61183	-2.46121	5.10587	1.55263	65.13237	-28.24	1066.78673	-48.67028	9.92080	8.00508	5.46507
1.00000	7.01329	43.76662	2.82110	6.20349	5.48479	6.60660		27.33751	8.55688	0.90436	70.37292	-10.90889	1175.70982	-37.03861	9.27372	9.52945	7.57530
0.00000		50.62363	6.27675	6.79749	8.33140	8.67805	68.49138	-0.37436	9.94772	0.12604	71.12482	40.70995	1138.88738	0.57856	6.18276	6.44698	7.71922
0.00000	7.18990	42.71118	6.68473	7.20261	9.09091	6.11395	60.64769	28.89296	6.79834	0.17742	75.26361	43.61092	1079.83417	3.87723	6.04738	9.20389	8.54786
1.00000	9.87208	62.82571	3.66932	7.91441	8.42603	5.03391	65.47718	20.06823	7.13498	9.03017	77.24843	32.42067	1173.24199	-104.22884	11.72283	6.44427	8.19882
0.00000	7.70461	44.21652	6.26638	8.44300	6.88901	7.72392	45.31173	24.58782	8.40220	0.11276	75.34986	51.84819	1103.24588	1.26738	4.11272	9.25582	8.95089
0.00000	7.69575	54.01259	6.60095	7.52827	7.80135	7.36500	63.47253	33.47860	7.35969	0.15814	81.78684	41.09246	1097.70800	45.36561	5.87692	8.43107	6.64639
0.00000	9.30926	56.84906	8.04731	5.92331	10.16067	7.56121	57.70714	10.95822	6.88302	0.32976	66.95752	-30.60106	1187.33866	-71.19901	7.60833	5.36459	8.25640
1.00000	5.43600	40.12031	5.85691	6.56729	8.74023	8.74699	36.12668	-10.86981	6.60235	0.79614	77.40805	40.78206	1156.09960	72.34424	9.23183	8.83511	6.67431
1.00000	6.96951	38.44538	1.55567	7.53711	6.79270	7.67175	40.96993	41.84024	8.67198	0.33079	61.05603	33.86419	1096.67689	48.26258	7.63323	9.06285	6.43703
1.00000	10.48676	70.73737	8.09587	7.52714	6.80970	9.17546	63.49419	20.78341	8.45160	0.20383	78.16490	32.44874	1183.22627	-99.73314	6.79397	6.66908	6.53383
1.00000	7.71415	47.17909	5.01857	5.71094	5.10834	7.50798	41.98787	24.60914	7.98256	0.16602	72.69082	50.23805	1109.57646	8.86704	6.53775	5.93208	6.93482
1.00000	7.73961	45.87854	4.10911	8.17192	9.43987	6.90524	24.76086	23.96602	4.31098	5.26528	79.19390	30.21121	1179.15987	74.4818	11.16593	8.92840	7.38680
1.00000	3.92401	57.79529	5.96343	7.59768	8.09834		59.38068	17.42822	2.91449	0.73909	65.14145	55.8736	1055.34211	85.4265	9.04220	10.97399	6.95407
1.00000	5.68796	62.33297	8.44812	7.78932	7.55137	7.45004	51.85966	17.53908	10.10867	0.17419	70.76145	40.81	1173.25354	-73.9625	5.53180	6.46382	8.04665
0.00000	5.98815	61.72084	5.73804	5.49725	8.41672	10.30010	49.91681	11.85595	9.74274	0.13812	74.48133	37.19723	1183.03204	122.05228	6.64687	7.84816	7.74131
0.00000	6.12549	54.21502	5.22892	5.56673	9.06540	7.78267	35.03208	14.42622	9.38152	0.21477	69.14127	35.06667	1065.00272	135.21667	7.31579	8.88483	7.57409
1.00000	5.75638	55.61499	5.33389	7.32567	8.70528	8.51008	25.43534	27.35236	5.83012	1.31457	71.02666	53.78333	1196.90519	-1.06667	9.72100	9.12581	8.04789
1.00000	8.37245	53.81699	7.75973	7.37812	7.19068	7.69952	56.10147	21.13429	8.96901	0.19399	84.52990	43.41949	1190.93622	77.0202	6.41864	5.57617	6.49785
1.00000	3.86847	51.70829	7.59554	6.97687	7.94809	6.65556	61.82648	23.64055	8.02099	0.20857	77.11112	41.15612	1177.65583	1.10687	6.22420	8.57235	7.21268
0.00000	9.18594	56.25787	6.43854	7.69184	7.35876	7.90872	60.69124	14.51210	5.11652	0.15695	72.89869	46.23899	1151.97784	-63.13414	6.14193	4.85055	9.16619
0.00000	9.96840	41.83300	5.46305	9.02033	7.41513	6.91100	56.60637	22.01715	6.70171	0.15675	60.44000	34.4833	1146.66428	136.84186	6.10868	7.07309	8.42094
1.00000	11.18362	34.74464	5.92456	6.13666	6.03291	8.53092	30.54530	11.27652	9.28522	0.41091	72.31042	10.31672	1170.27581	123.89071	8.55762	7.43684	7.77928
0.00000	9.04607	58.05663	9.10171	8.00659	11.27276	6.01911	44.18645	5.81374	6.50844	0.32049	69.59099	35.30889	1166.54017	139.55028	7.94690	6.61181	7.01652
1.00000	10.10221	57.31897	6.57611	6.84929	6.44867	8.74098	50.69938	15.89235	8.88260	0.28292	69.43931	-33.88096	1127.99805	151.07986	8.05955	8.14569	7.26476
0.00000	6.08938	46.16440	6.04734	5.21287	8.53019	6.56401	56.75940	-6.55126	8.29764	0.09931	73.32761	6.46346	1195.93446	-2.31938	6.69186	8.37600	10.21836
0.00000	8.90976	59.57085	6.61626	8.63820	8.90747	7.56589	49.19463	22.38293	5.93660	0.27839	83.04957	50.74497	1187.57709	3.20639	7.51529	5.58157	8.01098
0.00000	6.30964	40.29489	6.80720	7.82590	9.34818	5.99215	45.00201	39.77658	9.22691	0.10150	82.78154	17.06542	1153.26745	-96.72365	5.06526	7.27494	7.31467
1.00000	7.02870	55.48786	3.39232	6.54271	6.57899	9.67056	36.45935	23.81597	8.86631	0.57603	83.88714	0.51667	1089.05863	101.44167	8.88395	10.21984	7.79706
0.00000	9.23918	78.79704	6.24534	7.11468	8.97329	7.89182	60.97906	14.93699	6.43879	0.21538	89.79105	26.91756	1052.86115	-82.07842	7.16121	7.49391	8.70669
1.00000	7.81925	58.58077	4.56871	8.05624	5.13708	6.83974	42.21693	11.33596	8.83149		84.20808	41.0051	1063.06395	-73.78458	9.34302	9.20557	7.51650
0.00000	8.33713	53.65485	7.46524	8.25887	8.87766	8.43278	53.72031	-6.10180	5.22612	0.12330	78.78672	50.23805	1074.97215	8.86704	6.61957	4.85597	7.09714
1.00000	4.57823	31.66363	4.59875	7.37586	2.88562	7.63994	56.82688	29.61928	6.54747	0.16246	82.49246	5.20856	1073.05885	-74.73584	6.33855	7.15349	6.30887
0.00000	9.10441	48.21007	8.57417	7.56607	6.79267	7.49492	47.22299	31.31044	5.94197	0.10112	83.79454	45.69558	1116.62392	4.7934	3.81304	7.13743	8.09034
0.00000	8.51886	29.27899	9.73928	6.37534	6.70381	8.34645	54.27983	11.33393	5.26723	0.14193	86.50033	27.9247	1164.37356	78.40102	3.87504	5.08115	7.78894
1.00000	9.31726	60.65959	6.28048	6.49144	5.86718	7.56078	57.37661	11.88387	7.94243	0.11027	74.97185	37.05944	1180.81195	37.3825	6.51645	5.70591	7.66127
0.00000	6.33848	57.94898	6.08172	8.64852	7.86714		52.22885	12.08848	8.18669	0.23969	61.56941	-2.68333	1109.58542	33	7.11969	8.02153	7.61869
1.00000	6.40159	32.62411	5.04830	8.36516	9.83575	5.82472	38.02582	5.61340	4.69230	1.39650	58.97057	-27.76952	1051.89547	30.79165	9.80207	9.52315	8.25401
0.00000	7.77522	59.34691	6.97645	6.61933	7.24939	7.95961	33.15654	20.37241	5.09605	0.13270	70.79402	40.87363	1156.77544	14.34085	4.62775	5.02944	6.54542
1.00000	8.10352	58.16625	6.26693	7.08785	7.50140	7.98695	64.78607	4.45589	6.69002	0.65624	84.91891	27.52948	1193.39308	68.75915	8.89758	6.88581	9.51290
0.00000	6.27753	38.33111	6.44940	7.91679	11.44309	6.32783	36.25467	5.67540	6.48939	0.14150	75.84253	-27.76952	1183.88455	30.79165	5.80955	10.37397	8.23902
1.00000	6.82688	35.25734	7.77189	7.25110	7.95107	8.87378	47.39306	10.02156	6.16479	0.14699	77.01453	53.53041	1108.01522	43.67663	6.81388	7.60058	5.99069
1.00000	5.39194	54.63130	3.36666	7.40277	8.85808	7.90042		18.14074	6.58945	9.00305	71.76295	65.93381	1099.35376	111.4834	11.71946	9.38464	7.78009
0.00000	6.96696	32.87210	6.16895	8.85135	8.55297	5.88245	40.68908	-3.80575	7.81746	0.19581	70.50456	41.48199	1129.28728	-81.79819	6.55389	7.85572	8.39802
0.00000	6.08729	41.96536	5.49179	8.30145	8.88342	6.67601	48.32635	25.45078	9.04522	0.31934	71.47340	36.75965	1055.22672	137.36215	7.92305	8.11823	8.07547
1.00000	4.96579	66.79416	8.16297	7.48464	3.55998	8.11359	39.01622	22.49936	6.11110	0.12138	71.41868	49.41029	1133.21602	38.15035	6.23750	6.78346	7.38981
1.00000	6.29816	62.37173	3.42797	6.35697	8.83598	7.62691	22.49325	19.37306	5.60000	13.25111	77.70331	40.70995	1138.24987	0.57856	12.11271	9.23977	7.98901
1.00000	9.87270	54.87866	7.72522	8.80482	5.59785	7.17133	74.91720	4.90545	8.82295	0.65282	79.32623	60.2052	1094.28606	24.6522	8.96248	8.13864	6.73270
0.00000	9.06382	42.11764	11.39040	7.77154	11.17749	5.81063	48.42125	1.75101	7.63806	0.55525	77.07723	48.78232	1139.57913	9.17702	8.74949	7.49503	7.12057
1.00000	8.23588	45.55058	5.56295	7.52744	6.40332	6.22947	41.99114	3.11850	8.54625	0.63403	76.45893	53.53395	1140.18319	33.72798	8.93207	8.74146	8.23716
1.00000	6.93730	39.95370	4.96835	6.29357	9.07881	7.95941	32.48815	14.95938	3.51311	3.93191	69.02347	51.12794	1170.04357	4.21372	10.87862	9.63650	6.15739
0.00000	8.55517	44.78648	7.31907	8.58240	9.22786	8.98297	70.31717	12.47435	6.08036	0.26465	80.98500	52.4089	1094.35161	31.3237	7.47768	5.78278	5.96669
1.00000	10.05949	32.02416	6.66252	7.39775	7.13884	8.93172	47.35399	-7.30733	9.58282	4.46408	72.67274	4.92675	1104.10718	6.26764	11.01732	10.03217	6.84390
1.00000	6.63414	42.29355	5.84590	8.02881	8.41155	6.04548	68.32977	5.02128	5.72524	0.78992	81.74024	58.04254	1099.41883	65.27258	9.16798	8.50529	6.35787
1.00000	8.78148	56.81110	5.25889	9.07092	7.96907	6.72969	54.66349	31.36800	6.66046	1.91916	74.53618	8.88988	1122.04095	-79.62603	10.14322	6.74363	8.89613
0.00000	4.34049	41.34847	5.69286	6.95489	9.97308	6.29395	41.67214	25.24556	8.12270	0.14924	80.70955	53.53395	1150.53677	33.72798	6.17676	10.58260	7.16995
1.00000	7.24884	46.26072	5.59847	9.80511	8.87844	6.84706	53.42722	-0.52319	5.88302	1.01048	79.24728	10.12268	1134.96749	77.54372	9.46812	8.14979	6.94344
1.00000	8.98034	61.82743	8.53015	7.29516	5.99746	7.29170	60.27118	19.62661	8.33802	0.35746	79.19624	38.17492	1141.07827	-122.2608	7.99223	7.77571	7.50792
1.00000	9.25473	75.64696	7.40190	6.07856	7.99509	6.29419	47.66123	16.93958	5.40353	0.35809	75.93969	-0.71667	1099.06122	-48.52333	7.90277	6.95539	8.99765
1.00000	8.73460	33.68302	6.08986	8.13549	8.82072	7.24056	43.58086	10.10837	5.71282	0.91503	67.92327	26.2649	1145.76059	81.54855	9.27518	7.12582	7.42613
1.00000	7.36645	53.47601	7.33348	7.37079	7.82973	8.75157	46.89674	21.65576	5.43220	0.25637	64.05821	50.8	1075.89988	3.16667	7.74474	7.78463	8.22681
1.00000	7.65633	37.92533	2.60660	8.87861	4.65568	5.87490	37.07635	19.61223	8.39893	0.38228	87.52074	52.31333	1144.23783	6.92917	8.14460	7.54955	6.41863
0.00000	10.70079	50.92367	3.92551	7.52078	7.97548	5.55256	24.23869	13.08720	5.27817	0.29587	62.76368	37.08819	1174.54594	-8.2503	7.69745	6.81056	7.04020
